time,retail_chg_xs
2017-07-31 00:00:00+00:00,0.01323157836896005
2017-08-31 00:00:00+00:00,0.011641400744959673
2017-09-30 00:00:00+00:00,-0.000104406077055752
2017-10-31 00:00:00+00:00,0.0037377913938900775
2017-11-30 00:00:00+00:00,-0.009393312801880827
2017-12-31 00:00:00+00:00,0.003751679334033753
2018-01-31 00:00:00+00:00,-0.0071977365515399905
2018-02-28 00:00:00+00:00,-0.0021371395805840354
2018-03-31 00:00:00+00:00,-0.003249046560145241
2018-04-30 00:00:00+00:00,-0.0035012894912870296
2018-05-31 00:00:00+00:00,-0.01427741639232083
2018-06-30 00:00:00+00:00,0.004200638971993742
2018-07-31 00:00:00+00:00,-0.001928067498001007
2018-08-31 00:00:00+00:00,0.00977262928376832
2018-09-30 00:00:00+00:00,0.001396778597353654
2018-10-31 00:00:00+00:00,0.007040103689795796
2018-11-30 00:00:00+00:00,0.0016343570553980502
2018-12-31 00:00:00+00:00,0.008534048754280876
2019-01-31 00:00:00+00:00,-0.010300037666324369
2019-02-28 00:00:00+00:00,0.0003336047957360755
2019-03-31 00:00:00+00:00,0.005363859233252999
2019-04-30 00:00:00+00:00,-0.001997549520798114
2019-05-31 00:00:00+00:00,-0.012209057475889962
2019-06-30 00:00:00+00:00,-0.003406776642381981
2019-07-31 00:00:00+00:00,0.009507188457464677
2019-08-31 00:00:00+00:00,-0.0002856332722083188
2019-09-30 00:00:00+00:00,-0.005584289399534925
2019-10-31 00:00:00+00:00,-0.020073622928725054
2019-11-30 00:00:00+00:00,0.0006023222026416697
2019-12-31 00:00:00+00:00,-0.006907478506030906
2020-01-31 00:00:00+00:00,-0.009429098275406722
2020-02-29 00:00:00+00:00,0.003424483541933254
2020-03-31 00:00:00+00:00,-0.004135539963093238
2020-04-30 00:00:00+00:00,-0.0033437691015832938
2020-05-31 00:00:00+00:00,0.005130233966211595
2020-06-30 00:00:00+00:00,-0.0016605042177617602
2020-07-31 00:00:00+00:00,0.010994868571120975
2020-08-31 00:00:00+00:00,-0.004216210953585597
2020-09-30 00:00:00+00:00,-0.0010625704197398944
2020-10-31 00:00:00+00:00,0.0013480198568718293
2020-11-30 00:00:00+00:00,0.010151472527156313
2020-12-31 00:00:00+00:00,0.000718608178265967
2021-01-31 00:00:00+00:00,-0.02075568134847372
2021-02-28 00:00:00+00:00,-0.002583692769873691
2021-03-31 00:00:00+00:00,0.014436577597815692
2021-04-30 00:00:00+00:00,0.0022864826813242534
2021-05-31 00:00:00+00:00,-0.002197461252359978
2021-06-30 00:00:00+00:00,-0.0012839281769482236
2021-07-31 00:00:00+00:00,0.0020666106742532886
2021-08-31 00:00:00+00:00,0.002421518785108878
2021-09-30 00:00:00+00:00,0.001053074758386785
2021-10-31 00:00:00+00:00,-0.00566366536911167
2021-11-30 00:00:00+00:00,0.013481049082313179
2021-12-31 00:00:00+00:00,-0.0012133596447232442
2022-01-31 00:00:00+00:00,-0.014124102662368077
2022-02-28 00:00:00+00:00,0.012646494834048116
2022-03-31 00:00:00+00:00,0.018769721938033834
2022-04-30 00:00:00+00:00,-0.0040678716845004015
2022-05-31 00:00:00+00:00,0.004144321203420009
2022-06-30 00:00:00+00:00,0.0005788164389461947
2022-07-31 00:00:00+00:00,0.005016620057752164
2022-08-31 00:00:00+00:00,0.002216274356422243
2022-09-30 00:00:00+00:00,-0.001883831939670677
2022-10-31 00:00:00+00:00,-0.003710218103746721
2022-11-30 00:00:00+00:00,0.0008829633362905653
2022-12-31 00:00:00+00:00,-0.004080112463246022
2023-01-31 00:00:00+00:00,-0.009420035625577028
2023-02-28 00:00:00+00:00,0.0007798112594097351
2023-03-31 00:00:00+00:00,0.006100349224730239
2023-04-30 00:00:00+00:00,-0.007902550991466195
2023-05-31 00:00:00+00:00,0.005891440849215224
2023-06-30 00:00:00+00:00,-0.012610437404948938
2023-07-31 00:00:00+00:00,-0.00584807901481188
2023-08-31 00:00:00+00:00,0.006599704559429709
2023-09-30 00:00:00+00:00,0.005651696594707767
2023-10-31 00:00:00+00:00,-0.006600999950794217
2023-11-30 00:00:00+00:00,0.004344591837756262
2023-12-31 00:00:00+00:00,0.001394316845224175
2024-01-31 00:00:00+00:00,0.0026105872412329756
2024-02-29 00:00:00+00:00,0.003884724939157813
2024-03-31 00:00:00+00:00,-0.007328981030806481
2024-04-30 00:00:00+00:00,0.003874373912989837
2024-05-31 00:00:00+00:00,-0.0013868422241064549
2024-06-30 00:00:00+00:00,0.0024506664788292998
2024-07-31 00:00:00+00:00,0.021018900657761685
2024-08-31 00:00:00+00:00,-0.0027093074051761645
2024-09-30 00:00:00+00:00,-0.001042331711694322
2024-10-31 00:00:00+00:00,0.01981251455999833
2024-11-30 00:00:00+00:00,-0.012263442727168394
2024-12-31 00:00:00+00:00,0.01115748697735186
2025-01-31 00:00:00+00:00,0.009166863121007562
2025-02-28 00:00:00+00:00,0.0001526093025738806
2025-03-31 00:00:00+00:00,-0.008708161213583199
2025-04-30 00:00:00+00:00,0.010834494687000484
2025-05-31 00:00:00+00:00,-0.0016450412609283482
2025-06-30 00:00:00+00:00,0.004239142698666543
2025-07-31 00:00:00+00:00,0.0011693858826349324
2025-08-31 00:00:00+00:00,-0.004207508065298016
2025-09-30 00:00:00+00:00,-0.00503552949614372
2025-10-31 00:00:00+00:00,0.005978662237381416
2025-11-30 00:00:00+00:00,0.004283458652113881
2025-12-31 00:00:00+00:00,0.004002676263650473
2026-01-31 00:00:00+00:00,-0.01377407923521834
2026-02-28 00:00:00+00:00,-0.005660684959742035
2026-03-31 00:00:00+00:00,0.0033931238345064063
2026-04-30 00:00:00+00:00,0.002225381191742537
2026-05-31 00:00:00+00:00,-0.004641777615281395
2026-06-30 00:00:00+00:00,0.004743364720145804
2026-07-31 00:00:00+00:00,-0.005898813008089032
2026-08-31 00:00:00+00:00,-0.004291645682309442
2026-09-30 00:00:00+00:00,0.012429553886942113
