time,low_rel_gpr_xs
2017-05-31 00:00:00+00:00,-0.002778932885010965
2017-06-30 00:00:00+00:00,-0.0018489739296101426
2017-07-31 00:00:00+00:00,0.003670700674180072
2017-08-31 00:00:00+00:00,0.008536367122615074
2017-09-30 00:00:00+00:00,0.015031508052146592
2017-10-31 00:00:00+00:00,-0.0028983589864176595
2017-11-30 00:00:00+00:00,-0.0007776912138018899
2017-12-31 00:00:00+00:00,0.00306794352479689
2018-01-31 00:00:00+00:00,0.0075221715601683226
2018-02-28 00:00:00+00:00,-0.003347368368919801
2018-03-31 00:00:00+00:00,0.00559817376232874
2018-04-30 00:00:00+00:00,0.007663758060965753
2018-05-31 00:00:00+00:00,-0.0005269009299418981
2018-06-30 00:00:00+00:00,-0.0017067400353303341
2018-07-31 00:00:00+00:00,0.007065712129612045
2018-08-31 00:00:00+00:00,-0.007087719059151398
2018-09-30 00:00:00+00:00,0.001005509931862436
2018-10-31 00:00:00+00:00,0.008386969350235196
2018-11-30 00:00:00+00:00,0.004918205623876348
2018-12-31 00:00:00+00:00,0.00038221409998229205
2019-01-31 00:00:00+00:00,-0.011765025882108482
2019-02-28 00:00:00+00:00,-0.006902042899828542
2019-03-31 00:00:00+00:00,0.0011353890407623801
2019-04-30 00:00:00+00:00,-0.0044247337544823795
2019-05-31 00:00:00+00:00,-0.0012686520585889483
2019-06-30 00:00:00+00:00,0.0035478245760249827
2019-07-31 00:00:00+00:00,0.00332255855395025
2019-08-31 00:00:00+00:00,-0.0016099953825249314
2019-09-30 00:00:00+00:00,-0.004759879286018287
2019-10-31 00:00:00+00:00,-0.0026898715833583164
2019-11-30 00:00:00+00:00,9.558369812512346e-05
2019-12-31 00:00:00+00:00,-0.0029645746561655084
2020-01-31 00:00:00+00:00,0.0023951911418762517
2020-02-29 00:00:00+00:00,0.006932988249985117
2020-03-31 00:00:00+00:00,0.024813443897787835
2020-04-30 00:00:00+00:00,0.016782708792503875
2020-05-31 00:00:00+00:00,-0.010218108719347474
2020-06-30 00:00:00+00:00,-0.014029967184018943
2020-07-31 00:00:00+00:00,0.00815051892983698
2020-08-31 00:00:00+00:00,-0.0011850605255480096
2020-09-30 00:00:00+00:00,-0.005208487909018067
2020-10-31 00:00:00+00:00,-0.0013415647944410303
2020-11-30 00:00:00+00:00,-0.012140407107910978
2020-12-31 00:00:00+00:00,-0.0021631385303321204
2021-01-31 00:00:00+00:00,-0.015178747398847836
2021-02-28 00:00:00+00:00,-0.006738434463688936
2021-03-31 00:00:00+00:00,0.006029705619220449
2021-04-30 00:00:00+00:00,0.0017288308731970847
2021-05-31 00:00:00+00:00,0.010471574614994372
2021-06-30 00:00:00+00:00,-0.0034458099684138155
2021-07-31 00:00:00+00:00,-0.0030938752509170886
2021-08-31 00:00:00+00:00,-0.0016402751615466338
2021-09-30 00:00:00+00:00,-0.005769242388219187
2021-10-31 00:00:00+00:00,-0.005935646701099029
2021-11-30 00:00:00+00:00,0.013206783480889106
2021-12-31 00:00:00+00:00,0.0009454581648002947
2022-01-31 00:00:00+00:00,0.005534377838585458
2022-02-28 00:00:00+00:00,-9.503445619696294e-05
2022-03-31 00:00:00+00:00,-0.005827116884438599
2022-04-30 00:00:00+00:00,-0.004613885489620162
2022-05-31 00:00:00+00:00,-0.0016759080824588768
2022-06-30 00:00:00+00:00,0.002245650539493438
2022-07-31 00:00:00+00:00,-0.005937085273222009
2022-08-31 00:00:00+00:00,-0.006959114147363055
2022-09-30 00:00:00+00:00,-0.0024239649215825887
2022-10-31 00:00:00+00:00,0.021940522018846442
2022-11-30 00:00:00+00:00,0.002443757028157245
2022-12-31 00:00:00+00:00,-0.01807401530514774
2023-01-31 00:00:00+00:00,0.008285738116644348
2023-02-28 00:00:00+00:00,0.0020347108968332694
2023-03-31 00:00:00+00:00,-0.0017123619864718442
2023-04-30 00:00:00+00:00,0.003423361740257702
2023-05-31 00:00:00+00:00,-0.00297442161233219
2023-06-30 00:00:00+00:00,0.011527993368774414
2023-07-31 00:00:00+00:00,-0.0009052579842572239
2023-08-31 00:00:00+00:00,-6.508455087639309e-05
2023-09-30 00:00:00+00:00,0.0037294978002606616
2023-10-31 00:00:00+00:00,0.0011440345580111533
2023-11-30 00:00:00+00:00,-0.0007216931094400358
2023-12-31 00:00:00+00:00,0.0054177611223924504
2024-01-31 00:00:00+00:00,0.004501490400552921
2024-02-29 00:00:00+00:00,-0.0009700135101312624
2024-03-31 00:00:00+00:00,0.0035330298141573735
2024-04-30 00:00:00+00:00,-0.011574700734616528
2024-05-31 00:00:00+00:00,-0.00680074487214799
2024-06-30 00:00:00+00:00,-0.0074206076049898595
2024-07-31 00:00:00+00:00,0.019772026654583108
2024-08-31 00:00:00+00:00,0.004490539989633335
2024-09-30 00:00:00+00:00,0.003728005566682402
2024-10-31 00:00:00+00:00,-0.008103533406066621
2024-11-30 00:00:00+00:00,0.0022495554742083534
2024-12-31 00:00:00+00:00,-0.0011786926945908105
2025-01-31 00:00:00+00:00,0.010472417171027537
2025-02-28 00:00:00+00:00,0.002461388145934551
2025-03-31 00:00:00+00:00,-0.0026892244198366555
2025-04-30 00:00:00+00:00,0.0002868981648349589
2025-05-31 00:00:00+00:00,-0.0031489383911296187
2025-06-30 00:00:00+00:00,-0.0001842478035836148
2025-07-31 00:00:00+00:00,-0.010629889310397878
2025-08-31 00:00:00+00:00,0.0073600689576089895
2025-09-30 00:00:00+00:00,0.00683832351675151
2025-10-31 00:00:00+00:00,-0.008494609666388153
2025-11-30 00:00:00+00:00,-0.001426432505095998
2025-12-31 00:00:00+00:00,0.0032850754059285947
2026-01-31 00:00:00+00:00,0.007591668525888995
2026-02-28 00:00:00+00:00,-0.009123378253128256
2026-03-31 00:00:00+00:00,0.007534299383705534
2026-04-30 00:00:00+00:00,-0.0008071214740824617
2026-05-31 00:00:00+00:00,-0.0017340352731175512
2026-06-30 00:00:00+00:00,0.0016481683254949697
2026-07-31 00:00:00+00:00,0.0028065443775810994
2026-08-31 00:00:00+00:00,0.004703733517366526
2026-09-30 00:00:00+00:00,-0.0076947108465634795
