time,mom_low_gpr
2017-09-30 00:00:00+00:00,0.00038281968432096747
2017-10-31 00:00:00+00:00,-0.0011588934003436968
2017-11-30 00:00:00+00:00,-0.004744450388026622
2017-12-31 00:00:00+00:00,-0.018520200066892256
2018-01-31 00:00:00+00:00,0.0019802261107062513
2018-02-28 00:00:00+00:00,0.006445177484218245
2018-03-31 00:00:00+00:00,-0.0021615783190609417
2018-04-30 00:00:00+00:00,-0.007117908543103346
2018-05-31 00:00:00+00:00,-0.008351214000971385
2018-06-30 00:00:00+00:00,-0.0017490527428868363
2018-07-31 00:00:00+00:00,0.002640225232162896
2018-08-31 00:00:00+00:00,0.0007783810100436828
2018-09-30 00:00:00+00:00,-0.00706202303316239
2018-10-31 00:00:00+00:00,-0.006081916228224293
2018-11-30 00:00:00+00:00,-0.0064220332607485275
2018-12-31 00:00:00+00:00,0.010738760601738395
2019-01-31 00:00:00+00:00,0.003538148186536638
2019-02-28 00:00:00+00:00,-0.005632172690984372
2019-03-31 00:00:00+00:00,2.267457275784146e-05
2019-04-30 00:00:00+00:00,0.007732365414484521
2019-05-31 00:00:00+00:00,-0.012846869679859152
2019-06-30 00:00:00+00:00,-0.003102483050065774
2019-07-31 00:00:00+00:00,0.0018129419422743265
2019-08-31 00:00:00+00:00,0.003314622695617331
2019-09-30 00:00:00+00:00,-0.007651744274246308
2019-10-31 00:00:00+00:00,-0.004962064897705121
2019-11-30 00:00:00+00:00,0.0024801347323211154
2019-12-31 00:00:00+00:00,0.002800069977278552
2020-01-31 00:00:00+00:00,-0.005541654050473022
2020-02-29 00:00:00+00:00,-0.0014668174391302413
2020-03-31 00:00:00+00:00,-0.004172444463002245
2020-04-30 00:00:00+00:00,-0.009946951500631962
2020-05-31 00:00:00+00:00,-0.022734388456176813
2020-06-30 00:00:00+00:00,-0.005109200298048289
2020-07-31 00:00:00+00:00,0.002607962095716454
2020-08-31 00:00:00+00:00,0.002652054304491669
2020-09-30 00:00:00+00:00,-0.0017398755801786292
2020-10-31 00:00:00+00:00,-0.0062715108388471386
2020-11-30 00:00:00+00:00,-0.004911882099593368
2020-12-31 00:00:00+00:00,-0.006590331591207699
2021-01-31 00:00:00+00:00,0.0005691878953386631
2021-02-28 00:00:00+00:00,0.018150856739086896
2021-03-31 00:00:00+00:00,0.000511012616460027
2021-04-30 00:00:00+00:00,-0.0012526139775074219
2021-05-31 00:00:00+00:00,0.003617926375026892
2021-06-30 00:00:00+00:00,-0.008808229022488678
2021-07-31 00:00:00+00:00,-0.0009916278975211634
2021-08-31 00:00:00+00:00,-0.0030498773427142245
2021-09-30 00:00:00+00:00,-0.004436886132692219
2021-10-31 00:00:00+00:00,-0.017434158237863318
2021-11-30 00:00:00+00:00,0.004682129627925802
2021-12-31 00:00:00+00:00,0.005461362576740791
2022-01-31 00:00:00+00:00,0.0015503208383933487
2022-02-28 00:00:00+00:00,0.003289740475302727
2022-03-31 00:00:00+00:00,0.0
2022-04-30 00:00:00+00:00,0.0031303734730527832
2022-05-31 00:00:00+00:00,-0.002452020008197553
2022-06-30 00:00:00+00:00,0.014676137169732373
2022-07-31 00:00:00+00:00,-0.014450474462631702
2022-08-31 00:00:00+00:00,0.00378593325647536
2022-09-30 00:00:00+00:00,0.012884948431514776
2022-10-31 00:00:00+00:00,-0.006602309820282426
2022-11-30 00:00:00+00:00,0.0075367046142278404
2022-12-31 00:00:00+00:00,-0.005139322808683677
2023-01-31 00:00:00+00:00,-0.007698999275200014
2023-02-28 00:00:00+00:00,-0.010266907554734583
2023-03-31 00:00:00+00:00,-0.008676923529798874
2023-04-30 00:00:00+00:00,0.012753520399523266
2023-05-31 00:00:00+00:00,0.00045649134510594713
2023-06-30 00:00:00+00:00,0.01589284172650851
2023-07-31 00:00:00+00:00,0.002229529695901622
2023-08-31 00:00:00+00:00,0.008772453722647011
2023-09-30 00:00:00+00:00,-0.0066818552416668675
2023-10-31 00:00:00+00:00,0.0019485387729998305
2023-11-30 00:00:00+00:00,-0.002416531117745757
2023-12-31 00:00:00+00:00,-0.005632546041483888
2024-01-31 00:00:00+00:00,-0.00046044742989892473
2024-02-29 00:00:00+00:00,-0.003349879566890701
2024-03-31 00:00:00+00:00,-0.001042957656452903
2024-04-30 00:00:00+00:00,-0.0019590076669742107
2024-05-31 00:00:00+00:00,-0.0027475672580179467
2024-06-30 00:00:00+00:00,0.0015698258137273324
2024-07-31 00:00:00+00:00,-0.03294340174706034
2024-08-31 00:00:00+00:00,-0.009300549739994612
2024-09-30 00:00:00+00:00,2.637397932514496e-05
2024-10-31 00:00:00+00:00,-0.006160980222946533
2024-11-30 00:00:00+00:00,-0.003335270787009681
2024-12-31 00:00:00+00:00,0.0024131629604191573
2025-01-31 00:00:00+00:00,-0.003629059785274946
2025-02-28 00:00:00+00:00,0.002967989423914519
2025-03-31 00:00:00+00:00,-0.0060306303180699405
2025-04-30 00:00:00+00:00,0.00580304233843032
2025-05-31 00:00:00+00:00,0.0018564141162884518
2025-06-30 00:00:00+00:00,-0.0007203437276119828
2025-07-31 00:00:00+00:00,0.0002205840745557186
2025-08-31 00:00:00+00:00,0.002223806962141195
2025-09-30 00:00:00+00:00,0.004706485980459307
2025-10-31 00:00:00+00:00,-0.00013028029189243728
2025-11-30 00:00:00+00:00,0.002471572180324788
2025-12-31 00:00:00+00:00,0.0068371035901104715
2026-01-31 00:00:00+00:00,0.0016730641458491124
2026-02-28 00:00:00+00:00,0.0038668942060677836
2026-03-31 00:00:00+00:00,0.0006301484933259882
2026-04-30 00:00:00+00:00,-0.0031418197541339676
2026-05-31 00:00:00+00:00,0.0037517196728211744
2026-06-30 00:00:00+00:00,-0.0009089436033870024
2026-07-31 00:00:00+00:00,0.004121271734887966
2026-08-31 00:00:00+00:00,-0.0011563020741733876
2026-09-30 00:00:00+00:00,0.003447807982922546
