time,ca_debtor_xs
2022-06-30 00:00:00+00:00,-0.0015338133488465022
2022-07-31 00:00:00+00:00,0.004741729938863681
2022-08-31 00:00:00+00:00,0.002125755905698856
2022-09-30 00:00:00+00:00,-0.013647597826843882
2022-10-31 00:00:00+00:00,0.024146907015928143
2022-11-30 00:00:00+00:00,-0.001658878346168735
2022-12-31 00:00:00+00:00,-0.010199237471008371
2023-01-31 00:00:00+00:00,0.0073587670415999895
2023-02-28 00:00:00+00:00,-0.0038683113696065252
2023-03-31 00:00:00+00:00,-9.530732750651083e-05
2023-04-30 00:00:00+00:00,-0.0003898383028448915
2023-05-31 00:00:00+00:00,-0.0037973001362795467
2023-06-30 00:00:00+00:00,0.014017142434262775
2023-07-31 00:00:00+00:00,-0.005041047289282008
2023-08-31 00:00:00+00:00,-0.0063832220206451185
2023-09-30 00:00:00+00:00,0.004804646344928498
2023-10-31 00:00:00+00:00,-0.010609754062398946
2023-11-30 00:00:00+00:00,0.007683916038479177
2023-12-31 00:00:00+00:00,-0.005081315479383175
2024-01-31 00:00:00+00:00,0.006642813330535624
2024-02-29 00:00:00+00:00,0.0036993198063353105
2024-03-31 00:00:00+00:00,1.0760949069599235e-06
2024-04-30 00:00:00+00:00,0.0004559878510081994
2024-05-31 00:00:00+00:00,0.006390937566844501
2024-06-30 00:00:00+00:00,-0.000795765508565971
2024-07-31 00:00:00+00:00,-0.010220343503384854
2024-08-31 00:00:00+00:00,0.004047486797794653
2024-09-30 00:00:00+00:00,0.0056446291398921655
2024-10-31 00:00:00+00:00,-0.010517877029895262
2024-11-30 00:00:00+00:00,0.003372685279698473
2024-12-31 00:00:00+00:00,-0.00430394135805634
2025-01-31 00:00:00+00:00,-0.0006320338896645961
2025-02-28 00:00:00+00:00,0.000674795665722927
2025-03-31 00:00:00+00:00,-0.00786219996950921
2025-04-30 00:00:00+00:00,-0.004378921362659383
2025-05-31 00:00:00+00:00,0.0034258909784661284
2025-06-30 00:00:00+00:00,0.0011041392392483473
2025-07-31 00:00:00+00:00,0.005567802938311495
2025-08-31 00:00:00+00:00,-0.007087498664931191
2025-09-30 00:00:00+00:00,-0.001053176626096386
2025-10-31 00:00:00+00:00,0.009265511025271733
2025-11-30 00:00:00+00:00,0.0018100849359019566
2025-12-31 00:00:00+00:00,0.005900827496749139
2026-01-31 00:00:00+00:00,0.015099557453121637
2026-02-28 00:00:00+00:00,0.005993926246799841
2026-03-31 00:00:00+00:00,-0.006503546891752809
2026-04-30 00:00:00+00:00,0.010848359826913123
2026-05-31 00:00:00+00:00,0.00805143011927223
2026-06-30 00:00:00+00:00,-0.012280735720752611
2026-07-31 00:00:00+00:00,0.006651408463141495
2026-08-31 00:00:00+00:00,0.004592335357214594
2026-09-30 00:00:00+00:00,-0.013621304721596728
