idea,tag,params,n_legs,score,raw_min_mo,avg_pct_pos,avg_top3,vt,chi,wm,symbols
seed1_n10_c0.6|equal|vt0.0035|hi3.0,seed1_n10_c0.6,n=10|w=equal|vt=0.0035|chi=3.0|mc=0.6,10,-inf,0.004776574246067134,0.7840909090909092,0.6317978606689363,0.0035,3.0,equal,GBPCAD|CADJPY|GBPJPY|AUDCAD|EURUSD|USDCHF|NZDCAD|AUDJPY|EURGBP|EURCHF
seed1_n10_c0.6|equal|vt0.004|hi3.0,seed1_n10_c0.6,n=10|w=equal|vt=0.004|chi=3.0|mc=0.6,10,-inf,0.004776574246067134,0.7840909090909092,0.6317978606689363,0.004,3.0,equal,GBPCAD|CADJPY|GBPJPY|AUDCAD|EURUSD|USDCHF|NZDCAD|AUDJPY|EURGBP|EURCHF
seed1_n10_c0.6|equal|vt0.005|hi3.0,seed1_n10_c0.6,n=10|w=equal|vt=0.005|chi=3.0|mc=0.6,10,-inf,0.004776574246067134,0.7840909090909092,0.6317978606689363,0.005,3.0,equal,GBPCAD|CADJPY|GBPJPY|AUDCAD|EURUSD|USDCHF|NZDCAD|AUDJPY|EURGBP|EURCHF
lock_plus1|oos_sharpe|vt0.004|hi3.0,lock_plus1,n=6|w=oos_sharpe|vt=0.004|chi=3.0|mc=None,6,-inf,0.004570751927632496,0.6761363636363636,0.6847126318871343,0.004,3.0,oos_sharpe,USDCHF|GBPUSD|CADJPY|AUDCAD|GBPCAD|EURUSD
lock_plus1|oos_sharpe|vt0.005|hi3.0,lock_plus1,n=6|w=oos_sharpe|vt=0.005|chi=3.0|mc=None,6,-inf,0.004567419640039524,0.6761363636363636,0.6848430171117625,0.005,3.0,oos_sharpe,USDCHF|GBPUSD|CADJPY|AUDCAD|GBPCAD|EURUSD
seed1_n10_c0.6|oos_sharpe|vt0.0025|hi3.0,seed1_n10_c0.6,n=10|w=oos_sharpe|vt=0.0025|chi=3.0|mc=0.6,10,-inf,0.004556805112482415,0.7840909090909092,0.6261814053993147,0.0025,3.0,oos_sharpe,GBPCAD|CADJPY|GBPJPY|AUDCAD|EURUSD|USDCHF|NZDCAD|AUDJPY|EURGBP|EURCHF
seed1_n10_c0.6|oos_sharpe|vt0.003|hi3.0,seed1_n10_c0.6,n=10|w=oos_sharpe|vt=0.003|chi=3.0|mc=0.6,10,-inf,0.004556805112482415,0.7840909090909092,0.6261814053993063,0.003,3.0,oos_sharpe,GBPCAD|CADJPY|GBPJPY|AUDCAD|EURUSD|USDCHF|NZDCAD|AUDJPY|EURGBP|EURCHF
seed1_n10_c0.6|oos_sharpe|vt0.0035|hi3.0,seed1_n10_c0.6,n=10|w=oos_sharpe|vt=0.0035|chi=3.0|mc=0.6,10,-inf,0.004556805112482415,0.7840909090909092,0.6261814053993063,0.0035,3.0,oos_sharpe,GBPCAD|CADJPY|GBPJPY|AUDCAD|EURUSD|USDCHF|NZDCAD|AUDJPY|EURGBP|EURCHF
seed1_n10_c0.6|oos_sharpe|vt0.004|hi3.0,seed1_n10_c0.6,n=10|w=oos_sharpe|vt=0.004|chi=3.0|mc=0.6,10,-inf,0.004556805112482415,0.7840909090909092,0.6261814053993063,0.004,3.0,oos_sharpe,GBPCAD|CADJPY|GBPJPY|AUDCAD|EURUSD|USDCHF|NZDCAD|AUDJPY|EURGBP|EURCHF
seed1_n10_c0.6|oos_sharpe|vt0.005|hi3.0,seed1_n10_c0.6,n=10|w=oos_sharpe|vt=0.005|chi=3.0|mc=0.6,10,-inf,0.004556805112482415,0.7840909090909092,0.6261814053993063,0.005,3.0,oos_sharpe,GBPCAD|CADJPY|GBPJPY|AUDCAD|EURUSD|USDCHF|NZDCAD|AUDJPY|EURGBP|EURCHF
lock_plus1|oos_sharpe|vt0.0035|hi3.0,lock_plus1,n=6|w=oos_sharpe|vt=0.0035|chi=3.0|mc=None,6,-inf,0.004543921103829961,0.6761363636363636,0.6814461554900029,0.0035,3.0,oos_sharpe,USDCHF|GBPUSD|CADJPY|AUDCAD|GBPCAD|EURUSD
seed1_n10_c0.6|oos_sharpe|vt0.002|hi3.0,seed1_n10_c0.6,n=10|w=oos_sharpe|vt=0.002|chi=3.0|mc=0.6,10,-inf,0.004533076556525603,0.7840909090909092,0.6271235503321146,0.002,3.0,oos_sharpe,GBPCAD|CADJPY|GBPJPY|AUDCAD|EURUSD|USDCHF|NZDCAD|AUDJPY|EURGBP|EURCHF
mr_n5|equal|vt0.004|hi3.0,mr_n5,n=5|w=equal|vt=0.004|chi=3.0|mc=None,5,-inf,0.004521964064831246,0.7386363636363636,0.6572785798341708,0.004,3.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF
seed5_n10_c0.6|equal|vt0.002|hi3.0,seed5_n10_c0.6,n=10|w=equal|vt=0.002|chi=3.0|mc=0.6,10,-inf,0.00449302154069775,0.7840909090909092,0.6214419626453835,0.002,3.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF|GBPJPY|EURGBP|NZDCAD|EURCAD|EURCHF
seed5_n10_c0.6|equal|vt0.0025|hi3.0,seed5_n10_c0.6,n=10|w=equal|vt=0.0025|chi=3.0|mc=0.6,10,-inf,0.00449302154069775,0.7840909090909092,0.6214419626453765,0.0025,3.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF|GBPJPY|EURGBP|NZDCAD|EURCAD|EURCHF
seed5_n10_c0.6|equal|vt0.003|hi3.0,seed5_n10_c0.6,n=10|w=equal|vt=0.003|chi=3.0|mc=0.6,10,-inf,0.00449302154069775,0.7840909090909092,0.6214419626453742,0.003,3.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF|GBPJPY|EURGBP|NZDCAD|EURCAD|EURCHF
seed5_n10_c0.6|equal|vt0.0035|hi3.0,seed5_n10_c0.6,n=10|w=equal|vt=0.0035|chi=3.0|mc=0.6,10,-inf,0.00449302154069775,0.7840909090909092,0.6214419626453742,0.0035,3.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF|GBPJPY|EURGBP|NZDCAD|EURCAD|EURCHF
seed5_n10_c0.6|equal|vt0.004|hi3.0,seed5_n10_c0.6,n=10|w=equal|vt=0.004|chi=3.0|mc=0.6,10,-inf,0.00449302154069775,0.7840909090909092,0.6214419626453742,0.004,3.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF|GBPJPY|EURGBP|NZDCAD|EURCAD|EURCHF
seed5_n10_c0.6|equal|vt0.005|hi3.0,seed5_n10_c0.6,n=10|w=equal|vt=0.005|chi=3.0|mc=0.6,10,-inf,0.00449302154069775,0.7840909090909092,0.6214419626453742,0.005,3.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF|GBPJPY|EURGBP|NZDCAD|EURCAD|EURCHF
mr_n5|oos_sharpe|vt0.003|hi3.0,mr_n5,n=5|w=oos_sharpe|vt=0.003|chi=3.0|mc=None,5,-inf,0.004446575764234169,0.6931818181818181,0.6599978425055316,0.003,3.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF
smooth_n6_c0.45|oos_sharpe|vt0.0035|hi2.0,smooth_n6_c0.45,n=6|w=oos_sharpe|vt=0.0035|chi=2.0|mc=0.45,6,-inf,0.004427641311305282,0.7840909090909092,0.6673056053168614,0.0035,2.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|EURUSD|GBPJPY|USDCHF
smooth_n6_c0.45|oos_sharpe|vt0.004|hi2.0,smooth_n6_c0.45,n=6|w=oos_sharpe|vt=0.004|chi=2.0|mc=0.45,6,-inf,0.004427641311305282,0.7840909090909092,0.6673056053168614,0.004,2.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|EURUSD|GBPJPY|USDCHF
smooth_n6_c0.45|oos_sharpe|vt0.005|hi2.0,smooth_n6_c0.45,n=6|w=oos_sharpe|vt=0.005|chi=2.0|mc=0.45,6,-inf,0.004427641311305282,0.7840909090909092,0.6673056053168614,0.005,2.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|EURUSD|GBPJPY|USDCHF
seed1_n8_c0.55|oos_sharpe|vt0.0025|hi2.0,seed1_n8_c0.55,n=8|w=oos_sharpe|vt=0.0025|chi=2.0|mc=0.55,8,-inf,0.004412652011492879,0.7840909090909092,0.6246499205676549,0.0025,2.0,oos_sharpe,GBPCAD|CADJPY|GBPJPY|AUDCAD|EURUSD|USDCHF|NZDCAD|AUDJPY
seed1_n8_c0.55|oos_sharpe|vt0.003|hi2.0,seed1_n8_c0.55,n=8|w=oos_sharpe|vt=0.003|chi=2.0|mc=0.55,8,-inf,0.004412652011492879,0.7840909090909092,0.6246499205676549,0.003,2.0,oos_sharpe,GBPCAD|CADJPY|GBPJPY|AUDCAD|EURUSD|USDCHF|NZDCAD|AUDJPY
seed1_n8_c0.55|oos_sharpe|vt0.0035|hi2.0,seed1_n8_c0.55,n=8|w=oos_sharpe|vt=0.0035|chi=2.0|mc=0.55,8,-inf,0.004412652011492879,0.7840909090909092,0.6246499205676549,0.0035,2.0,oos_sharpe,GBPCAD|CADJPY|GBPJPY|AUDCAD|EURUSD|USDCHF|NZDCAD|AUDJPY
seed1_n8_c0.55|oos_sharpe|vt0.004|hi2.0,seed1_n8_c0.55,n=8|w=oos_sharpe|vt=0.004|chi=2.0|mc=0.55,8,-inf,0.004412652011492879,0.7840909090909092,0.6246499205676549,0.004,2.0,oos_sharpe,GBPCAD|CADJPY|GBPJPY|AUDCAD|EURUSD|USDCHF|NZDCAD|AUDJPY
seed1_n8_c0.55|oos_sharpe|vt0.005|hi2.0,seed1_n8_c0.55,n=8|w=oos_sharpe|vt=0.005|chi=2.0|mc=0.55,8,-inf,0.004412652011492879,0.7840909090909092,0.6246499205676549,0.005,2.0,oos_sharpe,GBPCAD|CADJPY|GBPJPY|AUDCAD|EURUSD|USDCHF|NZDCAD|AUDJPY
seed1_n8_c0.55|oos_sharpe|vt0.002|hi2.0,seed1_n8_c0.55,n=8|w=oos_sharpe|vt=0.002|chi=2.0|mc=0.55,8,-inf,0.004409644804041884,0.7840909090909092,0.6247898780604745,0.002,2.0,oos_sharpe,GBPCAD|CADJPY|GBPJPY|AUDCAD|EURUSD|USDCHF|NZDCAD|AUDJPY
smooth_n6_c0.45|oos_sharpe|vt0.003|hi2.0,smooth_n6_c0.45,n=6|w=oos_sharpe|vt=0.003|chi=2.0|mc=0.45,6,-inf,0.004396698322295763,0.7840909090909092,0.6686334852938385,0.003,2.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|EURUSD|GBPJPY|USDCHF
seed5_n10_c0.6|oos_sharpe|vt0.0025|hi3.0,seed5_n10_c0.6,n=10|w=oos_sharpe|vt=0.0025|chi=3.0|mc=0.6,10,-inf,0.004379898976865092,0.7840909090909092,0.6285158913949815,0.0025,3.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF|GBPJPY|EURGBP|NZDCAD|EURCAD|EURCHF
seed5_n10_c0.6|oos_sharpe|vt0.003|hi3.0,seed5_n10_c0.6,n=10|w=oos_sharpe|vt=0.003|chi=3.0|mc=0.6,10,-inf,0.004379898976865092,0.7840909090909092,0.6285158913949744,0.003,3.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF|GBPJPY|EURGBP|NZDCAD|EURCAD|EURCHF
seed5_n10_c0.6|oos_sharpe|vt0.0035|hi3.0,seed5_n10_c0.6,n=10|w=oos_sharpe|vt=0.0035|chi=3.0|mc=0.6,10,-inf,0.004379898976865092,0.7840909090909092,0.6285158913949744,0.0035,3.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF|GBPJPY|EURGBP|NZDCAD|EURCAD|EURCHF
seed5_n10_c0.6|oos_sharpe|vt0.004|hi3.0,seed5_n10_c0.6,n=10|w=oos_sharpe|vt=0.004|chi=3.0|mc=0.6,10,-inf,0.004379898976865092,0.7840909090909092,0.6285158913949744,0.004,3.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF|GBPJPY|EURGBP|NZDCAD|EURCAD|EURCHF
seed5_n10_c0.6|oos_sharpe|vt0.005|hi3.0,seed5_n10_c0.6,n=10|w=oos_sharpe|vt=0.005|chi=3.0|mc=0.6,10,-inf,0.004379898976865092,0.7840909090909092,0.6285158913949744,0.005,3.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF|GBPJPY|EURGBP|NZDCAD|EURCAD|EURCHF
seed6_n6_c0.5|equal|vt0.0025|hi3.0,seed6_n6_c0.5,n=6|w=equal|vt=0.0025|chi=3.0|mc=0.5,6,-inf,0.004377714417817455,0.7840909090909092,0.7305178816844373,0.0025,3.0,equal,GBPCAD|AUDCAD|EURUSD|CADJPY|NZDCAD|GBPJPY
mr_n5|equal|vt0.005|hi3.0,mr_n5,n=5|w=equal|vt=0.005|chi=3.0|mc=None,5,-inf,0.004375210177856349,0.6931818181818181,0.6629811192504274,0.005,3.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF
seed5_n10_c0.6|oos_sharpe|vt0.002|hi3.0,seed5_n10_c0.6,n=10|w=oos_sharpe|vt=0.002|chi=3.0|mc=0.6,10,-inf,0.004365765985794795,0.7840909090909092,0.6291296953568764,0.002,3.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF|GBPJPY|EURGBP|NZDCAD|EURCAD|EURCHF
seed0_n10_c0.6|equal|vt0.0025|hi3.0,seed0_n10_c0.6,n=10|w=equal|vt=0.0025|chi=3.0|mc=0.6,10,-inf,0.0043501903712864975,0.7386363636363636,0.7132650320002651,0.0025,3.0,equal,GBPCAD|AUDCAD|EURUSD|CADJPY|NZDCAD|USDCHF|GBPJPY|EURCHF|AUDUSD|EURGBP
seed0_n10_c0.6|equal|vt0.003|hi3.0,seed0_n10_c0.6,n=10|w=equal|vt=0.003|chi=3.0|mc=0.6,10,-inf,0.0043501903712864975,0.7386363636363636,0.7132650320002631,0.003,3.0,equal,GBPCAD|AUDCAD|EURUSD|CADJPY|NZDCAD|USDCHF|GBPJPY|EURCHF|AUDUSD|EURGBP
seed0_n10_c0.6|equal|vt0.0035|hi3.0,seed0_n10_c0.6,n=10|w=equal|vt=0.0035|chi=3.0|mc=0.6,10,-inf,0.0043501903712864975,0.7386363636363636,0.7132650320002647,0.0035,3.0,equal,GBPCAD|AUDCAD|EURUSD|CADJPY|NZDCAD|USDCHF|GBPJPY|EURCHF|AUDUSD|EURGBP
seed0_n10_c0.6|equal|vt0.004|hi3.0,seed0_n10_c0.6,n=10|w=equal|vt=0.004|chi=3.0|mc=0.6,10,-inf,0.0043501903712864975,0.7386363636363636,0.7132650320002647,0.004,3.0,equal,GBPCAD|AUDCAD|EURUSD|CADJPY|NZDCAD|USDCHF|GBPJPY|EURCHF|AUDUSD|EURGBP
seed0_n10_c0.6|equal|vt0.005|hi3.0,seed0_n10_c0.6,n=10|w=equal|vt=0.005|chi=3.0|mc=0.6,10,-inf,0.0043501903712864975,0.7386363636363636,0.7132650320002647,0.005,3.0,equal,GBPCAD|AUDCAD|EURUSD|CADJPY|NZDCAD|USDCHF|GBPJPY|EURCHF|AUDUSD|EURGBP
smooth_n6_c0.45|oos_sharpe|vt0.0025|hi2.0,smooth_n6_c0.45,n=6|w=oos_sharpe|vt=0.0025|chi=2.0|mc=0.45,6,-inf,0.0043436694422173535,0.7840909090909092,0.6709369956519429,0.0025,2.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|EURUSD|GBPJPY|USDCHF
seed0_n10_c0.6|equal|vt0.002|hi3.0,seed0_n10_c0.6,n=10|w=equal|vt=0.002|chi=3.0|mc=0.6,10,-inf,0.004342343385704192,0.7386363636363636,0.7127780532229573,0.002,3.0,equal,GBPCAD|AUDCAD|EURUSD|CADJPY|NZDCAD|USDCHF|GBPJPY|EURCHF|AUDUSD|EURGBP
seed0_n10_c0.6|oos_sharpe|vt0.0025|hi3.0,seed0_n10_c0.6,n=10|w=oos_sharpe|vt=0.0025|chi=3.0|mc=0.6,10,-inf,0.004275880839132592,0.7386363636363636,0.6735817165922944,0.0025,3.0,oos_sharpe,GBPCAD|AUDCAD|EURUSD|CADJPY|NZDCAD|USDCHF|GBPJPY|EURCHF|AUDUSD|EURGBP
seed0_n10_c0.6|oos_sharpe|vt0.003|hi3.0,seed0_n10_c0.6,n=10|w=oos_sharpe|vt=0.003|chi=3.0|mc=0.6,10,-inf,0.004275880839132592,0.7386363636363636,0.6735817165922968,0.003,3.0,oos_sharpe,GBPCAD|AUDCAD|EURUSD|CADJPY|NZDCAD|USDCHF|GBPJPY|EURCHF|AUDUSD|EURGBP
seed0_n10_c0.6|oos_sharpe|vt0.0035|hi3.0,seed0_n10_c0.6,n=10|w=oos_sharpe|vt=0.0035|chi=3.0|mc=0.6,10,-inf,0.004275880839132592,0.7386363636363636,0.6735817165922998,0.0035,3.0,oos_sharpe,GBPCAD|AUDCAD|EURUSD|CADJPY|NZDCAD|USDCHF|GBPJPY|EURCHF|AUDUSD|EURGBP
seed0_n10_c0.6|oos_sharpe|vt0.004|hi3.0,seed0_n10_c0.6,n=10|w=oos_sharpe|vt=0.004|chi=3.0|mc=0.6,10,-inf,0.004275880839132592,0.7386363636363636,0.6735817165922998,0.004,3.0,oos_sharpe,GBPCAD|AUDCAD|EURUSD|CADJPY|NZDCAD|USDCHF|GBPJPY|EURCHF|AUDUSD|EURGBP
seed0_n10_c0.6|oos_sharpe|vt0.005|hi3.0,seed0_n10_c0.6,n=10|w=oos_sharpe|vt=0.005|chi=3.0|mc=0.6,10,-inf,0.004275880839132592,0.7386363636363636,0.6735817165922998,0.005,3.0,oos_sharpe,GBPCAD|AUDCAD|EURUSD|CADJPY|NZDCAD|USDCHF|GBPJPY|EURCHF|AUDUSD|EURGBP
seed0_n10_c0.6|oos_sharpe|vt0.002|hi3.0,seed0_n10_c0.6,n=10|w=oos_sharpe|vt=0.002|chi=3.0|mc=0.6,10,-inf,0.004269395634843117,0.7386363636363636,0.6741548442943437,0.002,3.0,oos_sharpe,GBPCAD|AUDCAD|EURUSD|CADJPY|NZDCAD|USDCHF|GBPJPY|EURCHF|AUDUSD|EURGBP
lock_plus1|oos_sharpe|vt0.003|hi3.0,lock_plus1,n=6|w=oos_sharpe|vt=0.003|chi=3.0|mc=None,6,-inf,0.004267462793100691,0.6761363636363636,0.6861730833783037,0.003,3.0,oos_sharpe,USDCHF|GBPUSD|CADJPY|AUDCAD|GBPCAD|EURUSD
smooth_n6_c0.45|oos_sharpe|vt0.002|hi2.0,smooth_n6_c0.45,n=6|w=oos_sharpe|vt=0.002|chi=2.0|mc=0.45,6,-inf,0.004227375967524518,0.7840909090909092,0.6747551193296022,0.002,2.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|EURUSD|GBPJPY|USDCHF
seed1_n8_c0.55|equal|vt0.0025|hi2.0,seed1_n8_c0.55,n=8|w=equal|vt=0.0025|chi=2.0|mc=0.55,8,-inf,0.004184253084640571,0.7386363636363636,0.6476334045000114,0.0025,2.0,equal,GBPCAD|CADJPY|GBPJPY|AUDCAD|EURUSD|USDCHF|NZDCAD|AUDJPY
seed1_n8_c0.55|equal|vt0.003|hi2.0,seed1_n8_c0.55,n=8|w=equal|vt=0.003|chi=2.0|mc=0.55,8,-inf,0.004184253084640571,0.7386363636363636,0.6476334045000114,0.003,2.0,equal,GBPCAD|CADJPY|GBPJPY|AUDCAD|EURUSD|USDCHF|NZDCAD|AUDJPY
seed1_n8_c0.55|equal|vt0.0035|hi2.0,seed1_n8_c0.55,n=8|w=equal|vt=0.0035|chi=2.0|mc=0.55,8,-inf,0.004184253084640571,0.7386363636363636,0.6476334045000114,0.0035,2.0,equal,GBPCAD|CADJPY|GBPJPY|AUDCAD|EURUSD|USDCHF|NZDCAD|AUDJPY
seed1_n8_c0.55|equal|vt0.004|hi2.0,seed1_n8_c0.55,n=8|w=equal|vt=0.004|chi=2.0|mc=0.55,8,-inf,0.004184253084640571,0.7386363636363636,0.6476334045000114,0.004,2.0,equal,GBPCAD|CADJPY|GBPJPY|AUDCAD|EURUSD|USDCHF|NZDCAD|AUDJPY
seed1_n8_c0.55|equal|vt0.005|hi2.0,seed1_n8_c0.55,n=8|w=equal|vt=0.005|chi=2.0|mc=0.55,8,-inf,0.004184253084640571,0.7386363636363636,0.6476334045000114,0.005,2.0,equal,GBPCAD|CADJPY|GBPJPY|AUDCAD|EURUSD|USDCHF|NZDCAD|AUDJPY
smooth_n10_c0.45|equal|vt0.002|hi3.0,smooth_n10_c0.45,n=10|w=equal|vt=0.002|chi=3.0|mc=0.45,10,-inf,0.004174280107145207,0.7386363636363636,0.6882254624567213,0.002,3.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|GBPJPY|USDCHF|NZDCAD|EURCHF|EURGBP|GBPUSD
smooth_n10_c0.45|equal|vt0.0025|hi3.0,smooth_n10_c0.45,n=10|w=equal|vt=0.0025|chi=3.0|mc=0.45,10,-inf,0.004174280107145207,0.7386363636363636,0.6882254624567191,0.0025,3.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|GBPJPY|USDCHF|NZDCAD|EURCHF|EURGBP|GBPUSD
smooth_n10_c0.45|equal|vt0.003|hi3.0,smooth_n10_c0.45,n=10|w=equal|vt=0.003|chi=3.0|mc=0.45,10,-inf,0.004174280107145207,0.7386363636363636,0.6882254624567135,0.003,3.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|GBPJPY|USDCHF|NZDCAD|EURCHF|EURGBP|GBPUSD
smooth_n10_c0.45|equal|vt0.0035|hi3.0,smooth_n10_c0.45,n=10|w=equal|vt=0.0035|chi=3.0|mc=0.45,10,-inf,0.004174280107145207,0.7386363636363636,0.6882254624567135,0.0035,3.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|GBPJPY|USDCHF|NZDCAD|EURCHF|EURGBP|GBPUSD
smooth_n10_c0.45|equal|vt0.004|hi3.0,smooth_n10_c0.45,n=10|w=equal|vt=0.004|chi=3.0|mc=0.45,10,-inf,0.004174280107145207,0.7386363636363636,0.6882254624567135,0.004,3.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|GBPJPY|USDCHF|NZDCAD|EURCHF|EURGBP|GBPUSD
smooth_n10_c0.45|equal|vt0.005|hi3.0,smooth_n10_c0.45,n=10|w=equal|vt=0.005|chi=3.0|mc=0.45,10,-inf,0.004174280107145207,0.7386363636363636,0.6882254624567135,0.005,3.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|GBPJPY|USDCHF|NZDCAD|EURCHF|EURGBP|GBPUSD
seed6_n6_c0.5|equal|vt0.003|hi3.0,seed6_n6_c0.5,n=6|w=equal|vt=0.003|chi=3.0|mc=0.5,6,-inf,0.004169317776600547,0.7386363636363636,0.7353314815451941,0.003,3.0,equal,GBPCAD|AUDCAD|EURUSD|CADJPY|NZDCAD|GBPJPY
smooth_n10_c0.45|oos_sharpe|vt0.0025|hi3.0,smooth_n10_c0.45,n=10|w=oos_sharpe|vt=0.0025|chi=3.0|mc=0.45,10,-inf,0.004121442601061912,0.7840909090909092,0.6625401244816735,0.0025,3.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|EURUSD|GBPJPY|USDCHF|NZDCAD|EURCHF|EURGBP|GBPUSD
smooth_n10_c0.45|oos_sharpe|vt0.003|hi3.0,smooth_n10_c0.45,n=10|w=oos_sharpe|vt=0.003|chi=3.0|mc=0.45,10,-inf,0.004121442601061912,0.7840909090909092,0.6625401244816657,0.003,3.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|EURUSD|GBPJPY|USDCHF|NZDCAD|EURCHF|EURGBP|GBPUSD
smooth_n10_c0.45|oos_sharpe|vt0.0035|hi3.0,smooth_n10_c0.45,n=10|w=oos_sharpe|vt=0.0035|chi=3.0|mc=0.45,10,-inf,0.004121442601061912,0.7840909090909092,0.6625401244816657,0.0035,3.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|EURUSD|GBPJPY|USDCHF|NZDCAD|EURCHF|EURGBP|GBPUSD
smooth_n10_c0.45|oos_sharpe|vt0.004|hi3.0,smooth_n10_c0.45,n=10|w=oos_sharpe|vt=0.004|chi=3.0|mc=0.45,10,-inf,0.004121442601061912,0.7840909090909092,0.6625401244816657,0.004,3.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|EURUSD|GBPJPY|USDCHF|NZDCAD|EURCHF|EURGBP|GBPUSD
smooth_n10_c0.45|oos_sharpe|vt0.005|hi3.0,smooth_n10_c0.45,n=10|w=oos_sharpe|vt=0.005|chi=3.0|mc=0.45,10,-inf,0.004121442601061912,0.7840909090909092,0.6625401244816657,0.005,3.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|EURUSD|GBPJPY|USDCHF|NZDCAD|EURCHF|EURGBP|GBPUSD
smooth_n10_c0.45|oos_sharpe|vt0.002|hi3.0,smooth_n10_c0.45,n=10|w=oos_sharpe|vt=0.002|chi=3.0|mc=0.45,10,-inf,0.004109831349043555,0.7840909090909092,0.663076349267806,0.002,3.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|EURUSD|GBPJPY|USDCHF|NZDCAD|EURCHF|EURGBP|GBPUSD
mr_n5|oos_sharpe|vt0.0035|hi3.0,mr_n5,n=5|w=oos_sharpe|vt=0.0035|chi=3.0|mc=None,5,-inf,0.004101635597870427,0.6931818181818181,0.6830089761889127,0.0035,3.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF
seed1_n8_c0.55|equal|vt0.002|hi2.0,seed1_n8_c0.55,n=8|w=equal|vt=0.002|chi=2.0|mc=0.55,8,-inf,0.00408825635775302,0.7386363636363636,0.6476334045000021,0.002,2.0,equal,GBPCAD|CADJPY|GBPJPY|AUDCAD|EURUSD|USDCHF|NZDCAD|AUDJPY
seed6_n6_c0.5|equal|vt0.005|hi3.0,seed6_n6_c0.5,n=6|w=equal|vt=0.005|chi=3.0|mc=0.5,6,-inf,0.004022349389312068,0.7386363636363636,0.7308760666305096,0.005,3.0,equal,GBPCAD|AUDCAD|EURUSD|CADJPY|NZDCAD|GBPJPY
seed6_n6_c0.5|oos_sharpe|vt0.0025|hi3.0,seed6_n6_c0.5,n=6|w=oos_sharpe|vt=0.0025|chi=3.0|mc=0.5,6,-inf,0.004019144676410059,0.7840909090909092,0.733963308481106,0.0025,3.0,oos_sharpe,GBPCAD|AUDCAD|EURUSD|CADJPY|NZDCAD|GBPJPY
lock_plus1|oos_sharpe|vt0.002|hi3.0,lock_plus1,n=6|w=oos_sharpe|vt=0.002|chi=3.0|mc=None,6,-inf,0.004014853730501094,0.6306818181818181,0.7101241435149672,0.002,3.0,oos_sharpe,USDCHF|GBPUSD|CADJPY|AUDCAD|GBPCAD|EURUSD
seed6_n6_c0.5|equal|vt0.004|hi3.0,seed6_n6_c0.5,n=6|w=equal|vt=0.004|chi=3.0|mc=0.5,6,-inf,0.004005710592736638,0.7386363636363636,0.7344508718504634,0.004,3.0,equal,GBPCAD|AUDCAD|EURUSD|CADJPY|NZDCAD|GBPJPY
seed6_n6_c0.5|equal|vt0.0035|hi3.0,seed6_n6_c0.5,n=6|w=equal|vt=0.0035|chi=3.0|mc=0.5,6,-inf,0.004003129333628805,0.7386363636363636,0.7361782791852631,0.0035,3.0,equal,GBPCAD|AUDCAD|EURUSD|CADJPY|NZDCAD|GBPJPY
