time,innov_63d
2013-03-14 00:00:00+00:00,0.000457454482238869
2013-03-15 00:00:00+00:00,0.00045516343294260686
2013-03-18 00:00:00+00:00,0.0005296948401867893
2013-03-19 00:00:00+00:00,0.0005032992573272923
2013-03-20 00:00:00+00:00,0.0004953041149938792
2013-03-21 00:00:00+00:00,0.0005115003763574359
2013-03-22 00:00:00+00:00,0.0004296923790230965
2013-03-25 00:00:00+00:00,0.0004680783551973826
2013-03-26 00:00:00+00:00,0.0005256809882244516
2013-03-27 00:00:00+00:00,0.0005565635856612447
2013-03-28 00:00:00+00:00,0.0005579340201752308
2013-03-29 00:00:00+00:00,0.0005702448650054034
2013-03-31 23:00:00+00:00,0.0005456205737113589
2013-04-01 23:00:00+00:00,0.0005224563995272474
2013-04-02 23:00:00+00:00,0.0004645415358942762
2013-04-03 23:00:00+00:00,0.00037992353614110796
2013-04-04 23:00:00+00:00,0.00034072941335381484
2013-04-07 23:00:00+00:00,0.00033112262328188974
2013-04-08 23:00:00+00:00,0.0003709156507481818
2013-04-09 23:00:00+00:00,0.0003918066901733939
2013-04-10 23:00:00+00:00,0.0002954400271725651
2013-04-11 23:00:00+00:00,0.000266549165408558
2013-04-14 23:00:00+00:00,0.0002588036937159893
2013-04-15 23:00:00+00:00,0.00025784792171242845
2013-04-16 23:00:00+00:00,0.000343941971616087
2013-04-17 23:00:00+00:00,0.00038267552609107204
2013-04-18 23:00:00+00:00,0.00043095032510207486
2013-04-21 23:00:00+00:00,0.00042970163951592134
2013-04-22 23:00:00+00:00,0.0003923301322378654
2013-04-23 23:00:00+00:00,0.00036791925736890437
2013-04-24 23:00:00+00:00,0.00034786573315012236
2013-04-25 23:00:00+00:00,0.00032682855363726573
2013-04-28 23:00:00+00:00,0.0003427826403699166
2013-04-29 23:00:00+00:00,0.00030346848491346733
2013-04-30 23:00:00+00:00,0.00028144398863762677
2013-05-01 23:00:00+00:00,0.00028188255171613394
2013-05-02 23:00:00+00:00,0.00026556299644249406
2013-05-05 23:00:00+00:00,0.0002701960796825404
2013-05-06 23:00:00+00:00,0.0002483283755404819
2013-05-07 23:00:00+00:00,0.00023016906348162893
2013-05-08 23:00:00+00:00,0.00018862080365490913
2013-05-09 23:00:00+00:00,0.000179543653071987
2013-05-12 23:00:00+00:00,0.00024797937089461467
2013-05-13 23:00:00+00:00,0.00030225593549289796
2013-05-14 23:00:00+00:00,0.000270203502335066
2013-05-15 23:00:00+00:00,0.0002984685241835001
2013-05-16 23:00:00+00:00,0.00027043271622701837
2013-05-19 23:00:00+00:00,0.0003064206215182652
2013-05-20 23:00:00+00:00,0.0003630765437250714
2013-05-21 23:00:00+00:00,0.00028311154199173183
2013-05-22 23:00:00+00:00,0.0002680351436362919
2013-05-23 23:00:00+00:00,0.0003868888572983527
2013-05-26 23:00:00+00:00,0.00040004450515975
2013-05-27 23:00:00+00:00,0.0003941686511867485
2013-05-28 23:00:00+00:00,0.0003625536003077031
2013-05-29 23:00:00+00:00,0.00039142724449499344
2013-05-30 23:00:00+00:00,0.0004462338665652487
2013-06-02 23:00:00+00:00,0.00047567583087070086
2013-06-03 23:00:00+00:00,0.0005090498658470556
2013-06-04 23:00:00+00:00,0.0005507419867158319
2013-06-05 23:00:00+00:00,0.0005438205790615908
2013-06-06 23:00:00+00:00,0.0005140249810137777
2013-06-09 23:00:00+00:00,0.0005899411289459859
2013-06-10 23:00:00+00:00,0.0007021118801190402
2013-06-11 23:00:00+00:00,0.0006466767357875725
2013-06-12 23:00:00+00:00,0.0005623538952248268
2013-06-13 23:00:00+00:00,0.0006132330975616245
2013-06-16 23:00:00+00:00,0.0006796845538287345
2013-06-17 23:00:00+00:00,0.0006601330712114571
2013-06-18 23:00:00+00:00,0.0006428101620890251
2013-06-19 23:00:00+00:00,0.0006116681023747282
2013-06-20 23:00:00+00:00,0.0007052490997322106
2013-06-23 23:00:00+00:00,0.0007136178034124331
2013-06-24 23:00:00+00:00,0.0007807143086481379
2013-06-25 23:00:00+00:00,0.0007534436337136882
2013-06-26 23:00:00+00:00,0.0007423758528366763
2013-06-27 23:00:00+00:00,0.0007873544965254931
2013-06-30 23:00:00+00:00,0.000770945875757172
2013-07-01 23:00:00+00:00,0.0007857464635642932
2013-07-02 23:00:00+00:00,0.0008209869411585297
2013-07-03 23:00:00+00:00,0.0008542097375925746
2013-07-04 23:00:00+00:00,0.0008221490329321617
2013-07-07 23:00:00+00:00,0.0008646187998714071
2013-07-08 23:00:00+00:00,0.0009170801472617087
2013-07-09 23:00:00+00:00,0.0009346202398384405
2013-07-10 23:00:00+00:00,0.0009312581185573886
2013-07-11 23:00:00+00:00,0.0011802574404776662
2013-07-14 23:00:00+00:00,0.0011194621252477175
2013-07-15 23:00:00+00:00,0.0010723711019098216
2013-07-16 23:00:00+00:00,0.0009455733005642349
2013-07-17 23:00:00+00:00,0.0010316548917761875
2013-07-18 23:00:00+00:00,0.0010207732441291553
2013-07-21 23:00:00+00:00,0.0010033968250930175
2013-07-22 23:00:00+00:00,0.0009788636468264205
2013-07-23 23:00:00+00:00,0.0009644309541939292
2013-07-24 23:00:00+00:00,0.0009170417065951196
2013-07-25 23:00:00+00:00,0.0009430664950429808
2013-07-28 23:00:00+00:00,0.0009714566658345974
2013-07-29 23:00:00+00:00,0.0009012372327475782
2013-07-30 23:00:00+00:00,0.0008784458085307036
2013-07-31 23:00:00+00:00,0.0008575028230873877
2013-08-01 23:00:00+00:00,0.0008606541300206711
2013-08-04 23:00:00+00:00,0.0008726226205169694
2013-08-05 23:00:00+00:00,0.0009158554787156306
2013-08-06 23:00:00+00:00,0.0008849888174545864
2013-08-07 23:00:00+00:00,0.0007825479673041124
2013-08-08 23:00:00+00:00,0.0007006892044162417
2013-08-11 23:00:00+00:00,0.0007318656230318136
2013-08-12 23:00:00+00:00,0.0006691567166579333
2013-08-13 23:00:00+00:00,0.0006852477797234264
2013-08-14 23:00:00+00:00,0.0006349863947370284
2013-08-15 23:00:00+00:00,0.0005636620403084974
2013-08-18 23:00:00+00:00,0.0005393663357641729
2013-08-19 23:00:00+00:00,0.0005295055332904504
2013-08-20 23:00:00+00:00,0.00038797983319033974
2013-08-21 23:00:00+00:00,0.00037532459141575124
2013-08-22 23:00:00+00:00,0.000437027687654027
2013-08-25 23:00:00+00:00,0.0004268159078761602
2013-08-26 23:00:00+00:00,0.00033079936893816615
2013-08-27 23:00:00+00:00,0.0002061363251131959
2013-08-28 23:00:00+00:00,0.00017770642778680915
2013-08-29 23:00:00+00:00,0.00012671968167722852
2013-09-01 23:00:00+00:00,4.474289063541217e-05
2013-09-02 23:00:00+00:00,-2.703313955693381e-05
2013-09-03 23:00:00+00:00,-8.287632459503744e-05
2013-09-04 23:00:00+00:00,-0.0002037403003607302
2013-09-05 23:00:00+00:00,-0.0002659068728798567
2013-09-08 23:00:00+00:00,-0.0002329605594879134
2013-09-09 23:00:00+00:00,-0.00016069505505394294
2013-09-10 23:00:00+00:00,-0.00020156196904498602
2013-09-11 23:00:00+00:00,-0.0002789914220664349
2013-09-12 23:00:00+00:00,-0.00023738972972525522
2013-09-15 23:00:00+00:00,-0.00024461434949476536
2013-09-16 23:00:00+00:00,-0.00021001441263812735
2013-09-17 23:00:00+00:00,-0.00037626315109935953
2013-09-18 23:00:00+00:00,-0.0004452161096886566
2013-09-19 23:00:00+00:00,-0.0003425450045207541
