time,low_ip_xs
2020-01-31 00:00:00+00:00,-0.0022982420896959788
2020-02-29 00:00:00+00:00,-0.001520540394496006
2020-03-31 00:00:00+00:00,0.010913093425571452
2020-04-30 00:00:00+00:00,-0.012149897370897444
2020-05-31 00:00:00+00:00,0.0005310564093663483
2020-06-30 00:00:00+00:00,-0.009634170844742385
2020-07-31 00:00:00+00:00,-0.004281876013355501
2020-08-31 00:00:00+00:00,-0.006084521360326778
2020-09-30 00:00:00+00:00,0.01338219976044508
2020-10-31 00:00:00+00:00,0.0014583428808365717
2020-11-30 00:00:00+00:00,-0.015114513019797493
2020-12-31 00:00:00+00:00,-0.005261884298036756
2021-01-31 00:00:00+00:00,-0.003925744650297713
2021-02-28 00:00:00+00:00,-0.006632401870063087
2021-03-31 00:00:00+00:00,-0.0034826035970836333
2021-04-30 00:00:00+00:00,-0.005238984168718375
2021-05-31 00:00:00+00:00,0.0025615413629160866
2021-06-30 00:00:00+00:00,0.0007997801496839596
2021-07-31 00:00:00+00:00,-0.0027645095429320587
2021-08-31 00:00:00+00:00,-0.006340107136417084
2021-09-30 00:00:00+00:00,-0.0018508301771807956
2021-10-31 00:00:00+00:00,0.01403270135316581
2021-11-30 00:00:00+00:00,-0.01024194493431907
2021-12-31 00:00:00+00:00,0.0011799561434790995
2022-01-31 00:00:00+00:00,0.0033756694338062943
2022-02-28 00:00:00+00:00,-0.007605693603239039
2022-03-31 00:00:00+00:00,-0.017877817515550398
2022-04-30 00:00:00+00:00,-0.0034480523108536554
2022-05-31 00:00:00+00:00,-0.001586061340032363
2022-06-30 00:00:00+00:00,-0.015904749584065736
2022-07-31 00:00:00+00:00,0.0002732441847723699
2022-08-31 00:00:00+00:00,-0.006145244916961334
2022-09-30 00:00:00+00:00,-0.015645551497809884
2022-10-31 00:00:00+00:00,0.0033775982654149495
2022-11-30 00:00:00+00:00,-0.0058815363278403865
2022-12-31 00:00:00+00:00,-0.010199237471008149
2023-01-31 00:00:00+00:00,0.007358767041600434
2023-02-28 00:00:00+00:00,-0.009952303628076975
2023-03-31 00:00:00+00:00,-0.0016792098571813963
2023-04-30 00:00:00+00:00,-0.0020783878313616055
2023-05-31 00:00:00+00:00,0.002263558387834541
2023-06-30 00:00:00+00:00,-0.0029192066876477796
2023-07-31 00:00:00+00:00,0.007801200524948815
2023-08-31 00:00:00+00:00,0.0050356867985572595
2023-09-30 00:00:00+00:00,-0.009778031345837546
2023-10-31 00:00:00+00:00,-0.011697313855775882
2023-11-30 00:00:00+00:00,-0.0014725792745555744
2023-12-31 00:00:00+00:00,0.0002862472520404058
2024-01-31 00:00:00+00:00,0.0057697966129262035
2024-02-29 00:00:00+00:00,-0.0015871452179397894
2024-03-31 00:00:00+00:00,-0.008735664599787474
2024-04-30 00:00:00+00:00,-0.012228571877375694
2024-05-31 00:00:00+00:00,-0.0013223839236997659
2024-06-30 00:00:00+00:00,-0.002581340195998316
2024-07-31 00:00:00+00:00,0.011952923935484971
2024-08-31 00:00:00+00:00,0.0032265918660843163
2024-09-30 00:00:00+00:00,0.007685391705049005
2024-10-31 00:00:00+00:00,-0.0053899354614664885
2024-11-30 00:00:00+00:00,0.008623058914862591
2024-12-31 00:00:00+00:00,-0.008729059824387542
2025-01-31 00:00:00+00:00,0.0038293181317050617
2025-02-28 00:00:00+00:00,0.003026994320531662
2025-03-31 00:00:00+00:00,-0.0037507577862618824
2025-04-30 00:00:00+00:00,-0.0076157049912033425
2025-05-31 00:00:00+00:00,-0.0002449546469819319
2025-06-30 00:00:00+00:00,-0.0018141612377653438
2025-07-31 00:00:00+00:00,-0.0030067332340101283
2025-08-31 00:00:00+00:00,-0.0013486493048779913
2025-09-30 00:00:00+00:00,-0.0033583044163746356
2025-10-31 00:00:00+00:00,-0.007100271747467302
2025-11-30 00:00:00+00:00,0.0020526346254334804
2025-12-31 00:00:00+00:00,0.0029555846222422133
2026-01-31 00:00:00+00:00,-0.008564562232912132
2026-02-28 00:00:00+00:00,0.003369048722201784
2026-03-31 00:00:00+00:00,0.0024843760402601944
2026-04-30 00:00:00+00:00,-0.003630947476872981
2026-05-31 00:00:00+00:00,-0.007037664034744373
2026-06-30 00:00:00+00:00,0.006694737430932518
2026-07-31 00:00:00+00:00,0.00304897465241738
2026-08-31 00:00:00+00:00,-0.006496168519729784
2026-09-30 00:00:00+00:00,-0.009637386238084855
