time,soft_cip_ew
2019-07-31 00:00:00+00:00,0.0030710949811822985
2019-08-31 00:00:00+00:00,0.0005960723875053642
2019-09-30 00:00:00+00:00,0.0011442878428402636
2019-10-31 00:00:00+00:00,-0.002487106885677881
2019-11-30 00:00:00+00:00,0.0012013962009598256
2019-12-31 00:00:00+00:00,-0.003997133102100703
2020-01-31 00:00:00+00:00,0.002340491135412126
2020-02-29 00:00:00+00:00,0.002152442355696005
2020-03-31 00:00:00+00:00,-0.00027998478170720986
2020-04-30 00:00:00+00:00,-0.00019376246280000675
2020-05-31 00:00:00+00:00,0.005140268822735328
2020-06-30 00:00:00+00:00,0.0017109367631253924
2020-07-31 00:00:00+00:00,0.0004122380843905038
2020-08-31 00:00:00+00:00,-0.0001822252842149652
2020-09-30 00:00:00+00:00,-0.003253951310510206
2020-10-31 00:00:00+00:00,-0.00020068733759093238
2020-11-30 00:00:00+00:00,0.003577230862888525
2020-12-31 00:00:00+00:00,0.00019989975338186028
2021-01-31 00:00:00+00:00,0.004145761039325846
2021-02-28 00:00:00+00:00,0.005639626586581903
2021-03-31 00:00:00+00:00,0.007980029204117
2021-04-30 00:00:00+00:00,0.0009417291065290101
2021-05-31 00:00:00+00:00,0.0032422559789533345
2021-06-30 00:00:00+00:00,0.001091503697261187
2021-07-31 00:00:00+00:00,-0.0002013375498729486
2021-08-31 00:00:00+00:00,-0.00021957200239397512
2021-09-30 00:00:00+00:00,0.0005210882738821976
2021-10-31 00:00:00+00:00,-0.001194064874765477
2021-11-30 00:00:00+00:00,0.0047395683794488885
2021-12-31 00:00:00+00:00,-0.0007804316349001583
2022-01-31 00:00:00+00:00,0.0025694007243106665
2022-02-28 00:00:00+00:00,-0.0010040269733332385
2022-03-31 00:00:00+00:00,0.0010630797871771236
2022-04-30 00:00:00+00:00,0.00915851484343766
2022-05-31 00:00:00+00:00,-0.002311829765744511
2022-06-30 00:00:00+00:00,0.005112635280951849
2022-07-31 00:00:00+00:00,-0.0005688747010876849
2022-08-31 00:00:00+00:00,0.005210998455179361
2022-09-30 00:00:00+00:00,0.006021236635223248
2022-10-31 00:00:00+00:00,-0.0004940282256251649
2022-11-30 00:00:00+00:00,-0.006132775736933049
2022-12-31 00:00:00+00:00,-0.00312195893561229
2023-01-31 00:00:00+00:00,-0.0034468222965284845
2023-02-28 00:00:00+00:00,0.005416720594671798
2023-03-31 00:00:00+00:00,-0.002962611958259642
2023-04-30 00:00:00+00:00,0.0004612020893068891
2023-05-31 00:00:00+00:00,0.002462920610251995
2023-06-30 00:00:00+00:00,-0.0004748543791132098
2023-07-31 00:00:00+00:00,-0.0031770407886957397
2023-08-31 00:00:00+00:00,0.0035537121294582086
2023-09-30 00:00:00+00:00,0.0014910615434493568
2023-10-31 00:00:00+00:00,-0.0002328976536247751
2023-11-30 00:00:00+00:00,0.00055614107487445
2023-12-31 00:00:00+00:00,-0.001318782291123477
2024-01-31 00:00:00+00:00,0.0005573319178071579
2024-02-29 00:00:00+00:00,0.0011366495447744374
2024-03-31 00:00:00+00:00,0.0011430562360532637
2024-04-30 00:00:00+00:00,0.001638249461490826
2024-05-31 00:00:00+00:00,0.00015559724806246678
2024-06-30 00:00:00+00:00,-0.0005011518637003665
2024-07-31 00:00:00+00:00,0.0015997469495756533
2024-08-31 00:00:00+00:00,-0.0013450474092917553
2024-09-30 00:00:00+00:00,5.8938173065126165e-05
2024-10-31 00:00:00+00:00,-0.0009314455991017434
2024-11-30 00:00:00+00:00,-0.002040009809774479
2024-12-31 00:00:00+00:00,-0.0002762822835172818
2025-01-31 00:00:00+00:00,-0.0015796918385196923
2025-02-28 00:00:00+00:00,-0.001781338657287912
2025-03-31 00:00:00+00:00,0.0007276250237200355
2025-04-30 00:00:00+00:00,0.002194862722624924
2025-05-31 00:00:00+00:00,-0.00013422481668856623
2025-06-30 00:00:00+00:00,0.0017446203757278678
2025-07-31 00:00:00+00:00,0.0011607426788082797
2025-08-31 00:00:00+00:00,0.000720463265861504
2025-09-30 00:00:00+00:00,0.0003130101875798985
2025-10-31 00:00:00+00:00,-0.000976589506673231
2025-11-30 00:00:00+00:00,0.0005170726862337993
2025-12-31 00:00:00+00:00,-0.0013140733423893103
2026-01-31 00:00:00+00:00,-0.000592828380041599
2026-02-28 00:00:00+00:00,0.00022681095144649888
2026-03-31 00:00:00+00:00,0.0018808955152491702
2026-04-30 00:00:00+00:00,0.0010368801103119996
2026-05-31 00:00:00+00:00,0.00028230473204438056
2026-06-30 00:00:00+00:00,3.7999137001643035e-05
2026-07-31 00:00:00+00:00,0.0016453499303761276
2026-08-31 00:00:00+00:00,0.002801862788667453
2026-09-30 00:00:00+00:00,-0.0005978840867086888
