,USD,EUR,GBP,JPY,CAD,AUD,CHF,NZD
1967-08-01 00:00:00+00:00,2.637737687380648,,2.6800349485437414,,3.0663041429727977,7.396313147013123,,
1967-09-01 00:00:00+00:00,2.637737687380648,,2.6800349485437414,,3.0663041429727977,7.396313147013123,,
1967-10-01 00:00:00+00:00,2.738743606121563,,2.7706576316188114,,3.440623022973144,6.4014950257414105,,
1967-11-01 00:00:00+00:00,2.738743606121563,,2.7706576316188114,,3.440623022973144,6.4014950257414105,,
1967-12-01 00:00:00+00:00,2.738743606121563,,2.7706576316188114,,3.440623022973144,6.4014950257414105,,
1968-01-01 00:00:00+00:00,2.670927208186269,,3.7105067653778967,,2.6194981065470024,6.6234688119986895,,
1968-02-01 00:00:00+00:00,2.670927208186269,,3.7105067653778967,,2.6194981065470024,6.6234688119986895,,
1968-03-01 00:00:00+00:00,2.670927208186269,,3.7105067653778967,,2.6194981065470024,6.6234688119986895,,
1968-04-01 00:00:00+00:00,3.8448153096778404,,6.1391945041363805,,3.7279882542826215,1.7087953474519857,,
1968-05-01 00:00:00+00:00,3.8448153096778404,,6.1391945041363805,,3.7279882542826215,1.7087953474519857,,
1968-06-01 00:00:00+00:00,3.8448153096778404,,6.1391945041363805,,3.7279882542826215,1.7087953474519857,,
1968-07-01 00:00:00+00:00,5.514676224609549,,4.231767428807021,,4.3428086771580166,5.762500767456347,,
1968-08-01 00:00:00+00:00,5.514676224609549,,4.231767428807021,,4.3428086771580166,5.762500767456347,,
1968-09-01 00:00:00+00:00,5.514676224609549,,4.231767428807021,,4.3428086771580166,5.762500767456347,,
1968-10-01 00:00:00+00:00,5.3353544308755385,,5.822687196979426,,5.463639678556342,5.18467498923838,,
1968-11-01 00:00:00+00:00,5.3353544308755385,,5.822687196979426,,5.463639678556342,5.18467498923838,,
1968-12-01 00:00:00+00:00,5.3353544308755385,,5.822687196979426,,5.463639678556342,5.18467498923838,,
1969-01-01 00:00:00+00:00,4.957856134510963,,5.6358504732823445,,6.46017401211012,8.172584499829117,,
1969-02-01 00:00:00+00:00,4.957856134510963,,5.6358504732823445,,6.46017401211012,8.172584499829117,,
1969-03-01 00:00:00+00:00,4.957856134510963,,5.6358504732823445,,6.46017401211012,8.172584499829117,,
1969-04-01 00:00:00+00:00,4.469434102777536,,1.7023064225742957,,7.005556666397816,8.396124865446275,,
1969-05-01 00:00:00+00:00,4.469434102777536,,1.7023064225742957,,7.005556666397816,8.396124865446275,,
1969-06-01 00:00:00+00:00,4.469434102777536,,1.7023064225742957,,7.005556666397816,8.396124865446275,,
1969-07-01 00:00:00+00:00,3.064780043601445,,2.8759955880392596,,4.632861592693049,6.451158123449829,,
1969-08-01 00:00:00+00:00,3.064780043601445,,2.8759955880392596,,4.632861592693049,6.451158123449829,,
1969-09-01 00:00:00+00:00,3.064780043601445,,2.8759955880392596,,4.632861592693049,6.451158123449829,,
1969-10-01 00:00:00+00:00,2.947610102173681,,1.4735184961338632,,4.3404230974919855,6.796974756899865,,
1969-11-01 00:00:00+00:00,2.947610102173681,,1.4735184961338632,,4.3404230974919855,6.796974756899865,,
1969-12-01 00:00:00+00:00,2.947610102173681,,1.4735184961338632,,4.3404230974919855,6.796974756899865,,
1970-01-01 00:00:00+00:00,2.044207356265626,,1.5923467106492062,,4.3696632448772865,5.326074091608701,,
1970-02-01 00:00:00+00:00,2.044207356265626,,1.5923467106492062,,4.3696632448772865,5.326074091608701,,
1970-03-01 00:00:00+00:00,2.044207356265626,,1.5923467106492062,,4.3696632448772865,5.326074091608701,,
1970-04-01 00:00:00+00:00,0.32279150058909245,,1.1215624685968484,,3.5963475621735075,8.25024826216525,,
1970-05-01 00:00:00+00:00,0.32279150058909245,,1.1215624685968484,,3.5963475621735075,8.25024826216525,,
1970-06-01 00:00:00+00:00,0.32279150058909245,,1.1215624685968484,,3.5963475621735075,8.25024826216525,,
1970-07-01 00:00:00+00:00,0.16112458644086392,,2.7866799462547,,3.1804658720778534,8.303859397641089,,
1970-08-01 00:00:00+00:00,0.16112458644086392,,2.7866799462547,,3.1804658720778534,8.303859397641089,,
1970-09-01 00:00:00+00:00,0.16112458644086392,,2.7866799462547,,3.1804658720778534,8.303859397641089,,
1970-10-01 00:00:00+00:00,0.42134369999147214,,3.191031981884529,,3.104431846137068,6.325301204819378,,
1970-11-01 00:00:00+00:00,0.42134369999147214,,3.191031981884529,,3.104431846137068,6.325301204819378,,
1970-12-01 00:00:00+00:00,0.42134369999147214,,3.191031981884529,,3.104431846137068,6.325301204819378,,
1971-01-01 00:00:00+00:00,-0.16735248040409267,,3.677979347774385,,1.8221558321805498,4.380267445780506,,
1971-02-01 00:00:00+00:00,-0.16735248040409267,,3.677979347774385,,1.8221558321805498,4.380267445780506,,
1971-03-01 00:00:00+00:00,-0.16735248040409267,,3.677979347774385,,1.8221558321805498,4.380267445780506,,
1971-04-01 00:00:00+00:00,2.6971587414341025,4.763644265586553,3.8273178325240798,,0.6761754209986481,3.5307500366946742,,
1971-05-01 00:00:00+00:00,2.6971587414341025,4.763644265586553,3.8273178325240798,,0.6761754209986481,3.5307500366946742,,
1971-06-01 00:00:00+00:00,2.6971587414341025,4.763644265586553,3.8273178325240798,,0.6761754209986481,3.5307500366946742,,
1971-07-01 00:00:00+00:00,3.1064413610086605,2.872243992332413,3.2197914041103504,,3.6071346672292615,1.915537940311074,,
1971-08-01 00:00:00+00:00,3.1064413610086605,2.872243992332413,3.2197914041103504,,3.6071346672292615,1.915537940311074,,
1971-09-01 00:00:00+00:00,3.1064413610086605,2.872243992332413,3.2197914041103504,,3.6071346672292615,1.915537940311074,,
1971-10-01 00:00:00+00:00,3.0052769393505985,2.7330862067703077,3.985395164950445,,5.379761964456842,5.3110741085137025,,
