time,dollar_ew
2017-09-30 00:00:00+00:00,-0.001024493655323644
2017-10-31 00:00:00+00:00,-0.008202866864606584
2017-11-30 00:00:00+00:00,-0.0014091064791018626
2017-12-31 00:00:00+00:00,0.0071087724778684525
2018-01-31 00:00:00+00:00,0.008895771655921703
2018-02-28 00:00:00+00:00,-0.007678725108229201
2018-03-31 00:00:00+00:00,-0.0009399414015727192
2018-04-30 00:00:00+00:00,-0.00520349253411978
2018-05-31 00:00:00+00:00,-0.00045744263586877665
2018-06-30 00:00:00+00:00,-0.0072589914036910175
2018-07-31 00:00:00+00:00,0.0032772251732962054
2018-08-31 00:00:00+00:00,-0.003474501304378874
2018-09-30 00:00:00+00:00,-0.00036271646510877
2018-10-31 00:00:00+00:00,0.0035685517613543993
2018-11-30 00:00:00+00:00,0.0016748589142159265
2018-12-31 00:00:00+00:00,-0.0033557485766667616
2019-01-31 00:00:00+00:00,-0.0039384857798597794
2019-02-28 00:00:00+00:00,0.00021248195438294815
2019-03-31 00:00:00+00:00,0.002881461592190604
2019-04-30 00:00:00+00:00,0.0018409856154768534
2019-05-31 00:00:00+00:00,-0.0023018740061842013
2019-06-30 00:00:00+00:00,-0.00437650752787444
2019-07-31 00:00:00+00:00,0.0032558862138143407
2019-08-31 00:00:00+00:00,-0.00414014241961691
2019-09-30 00:00:00+00:00,0.002632330976710895
2019-10-31 00:00:00+00:00,-0.0017484325311056814
2019-11-30 00:00:00+00:00,0.0018560464857395598
2019-12-31 00:00:00+00:00,-0.0030996769043266648
2020-01-31 00:00:00+00:00,-0.008906282520535824
2020-02-29 00:00:00+00:00,0.0004632704373825902
2020-03-31 00:00:00+00:00,-0.015636286946933087
2020-04-30 00:00:00+00:00,0.001983512956535982
2020-05-31 00:00:00+00:00,0.0005194351793602614
2020-06-30 00:00:00+00:00,-0.0001300599176767836
2020-07-31 00:00:00+00:00,-0.009330414993876657
2020-08-31 00:00:00+00:00,-0.00034677149021666853
2020-09-30 00:00:00+00:00,0.0026871374859913644
2020-10-31 00:00:00+00:00,-0.002252390677898619
2020-11-30 00:00:00+00:00,0.01336648616170022
2020-12-31 00:00:00+00:00,0.00780667144069791
2021-01-31 00:00:00+00:00,-0.0007520056921904716
2021-02-28 00:00:00+00:00,0.007716726241145944
2021-03-31 00:00:00+00:00,-0.00814252589057085
2021-04-30 00:00:00+00:00,0.0070574332494599545
2021-05-31 00:00:00+00:00,0.0015170847508418905
2021-06-30 00:00:00+00:00,-0.008855582962766118
2021-07-31 00:00:00+00:00,-0.0017749259485814184
2021-08-31 00:00:00+00:00,-0.0012373853464231477
2021-09-30 00:00:00+00:00,-0.00411061361613807
2021-10-31 00:00:00+00:00,0.010321341348376256
2021-11-30 00:00:00+00:00,-0.013344701580337959
2021-12-31 00:00:00+00:00,0.002057062981272395
2022-01-31 00:00:00+00:00,-0.007762113026614004
2022-02-28 00:00:00+00:00,0.001007174275602818
2022-03-31 00:00:00+00:00,0.007127778069971891
2022-04-30 00:00:00+00:00,0.011998049241696007
2022-05-31 00:00:00+00:00,-0.004023415879637948
2022-06-30 00:00:00+00:00,0.006903558538944754
2022-07-31 00:00:00+00:00,-0.0008775503912680227
2022-08-31 00:00:00+00:00,0.008816475306948401
2022-09-30 00:00:00+00:00,0.0065475965457546526
2022-10-31 00:00:00+00:00,0.0006349866597010756
2022-11-30 00:00:00+00:00,-0.007219977942102718
2022-12-31 00:00:00+00:00,-0.007965491574990158
2023-01-31 00:00:00+00:00,-0.0017617754862473411
2023-02-28 00:00:00+00:00,0.005256041308755233
2023-03-31 00:00:00+00:00,-0.0050697814731318624
2023-04-30 00:00:00+00:00,-0.002522088823744384
2023-05-31 00:00:00+00:00,0.002753985692537153
2023-06-30 00:00:00+00:00,-0.002415865886626234
2023-07-31 00:00:00+00:00,-0.004060482432945212
2023-08-31 00:00:00+00:00,0.0034755488586941663
2023-09-30 00:00:00+00:00,0.0062650288495123
2023-10-31 00:00:00+00:00,-0.0023643478033236187
2023-11-30 00:00:00+00:00,0.010964800144092068
2023-12-31 00:00:00+00:00,0.006059925342000838
2024-01-31 00:00:00+00:00,-0.007907737578084939
2024-02-29 00:00:00+00:00,-0.0020278132654627523
2024-03-31 00:00:00+00:00,-0.0009827359348636433
2024-04-30 00:00:00+00:00,0.005297728296547399
2024-05-31 00:00:00+00:00,-0.002104755282737014
2024-06-30 00:00:00+00:00,0.001161687683848056
2024-07-31 00:00:00+00:00,-0.006002524404180032
2024-08-31 00:00:00+00:00,-0.0062626817421935765
2024-09-30 00:00:00+00:00,-7.28020842091226e-05
2024-10-31 00:00:00+00:00,0.006479266237688686
2024-11-30 00:00:00+00:00,-0.002763589886694673
2024-12-31 00:00:00+00:00,-0.009712409184285287
2025-01-31 00:00:00+00:00,0.0018171214098430255
2025-02-28 00:00:00+00:00,-0.0007298146813712325
2025-03-31 00:00:00+00:00,-0.005686517303714722
2025-04-30 00:00:00+00:00,-0.010711378682568773
2025-05-31 00:00:00+00:00,-0.0011813614889444324
2025-06-30 00:00:00+00:00,-0.006958113509313746
2025-07-31 00:00:00+00:00,-0.00986342691588038
2025-08-31 00:00:00+00:00,0.003685344963645809
2025-09-30 00:00:00+00:00,-0.0011417747937894074
2025-10-31 00:00:00+00:00,-0.005107630856744483
2025-11-30 00:00:00+00:00,-0.002001684300685258
2025-12-31 00:00:00+00:00,-0.004928227776046401
2026-01-31 00:00:00+00:00,0.00936433402317527
2026-02-28 00:00:00+00:00,-0.0029040743340772446
2026-03-31 00:00:00+00:00,-0.007191958159331491
2026-04-30 00:00:00+00:00,0.004844883997574323
2026-05-31 00:00:00+00:00,0.00013828358559475618
2026-06-30 00:00:00+00:00,-0.009239122846294912
2026-07-31 00:00:00+00:00,0.005149223058638741
2026-08-31 00:00:00+00:00,0.0013282273914771991
2026-09-30 00:00:00+00:00,-0.0003945970349900074
