time,bci_chg_xs
2024-09-30 00:00:00+00:00,-0.001267583363082081
2024-10-31 00:00:00+00:00,0.0026580676144316584
2024-11-30 00:00:00+00:00,0.000730959259362729
2024-12-31 00:00:00+00:00,-0.006064874840525536
2025-01-31 00:00:00+00:00,0.0013548326603911587
2025-02-28 00:00:00+00:00,0.0030008796329401566
2025-03-31 00:00:00+00:00,-0.004647512260335551
2025-04-30 00:00:00+00:00,0.017197375168634954
2025-05-31 00:00:00+00:00,-0.004497529943078171
2025-06-30 00:00:00+00:00,0.009956730327194574
2025-07-31 00:00:00+00:00,0.0036689701873418024
2025-08-31 00:00:00+00:00,0.006512310812260003
2025-09-30 00:00:00+00:00,0.005283047324445844
2025-10-31 00:00:00+00:00,-0.0054667962745161836
2025-11-30 00:00:00+00:00,0.003148111899757833
2025-12-31 00:00:00+00:00,0.000460857433804307
2026-01-31 00:00:00+00:00,-0.008010360175812248
2026-02-28 00:00:00+00:00,0.005884749059190009
2026-03-31 00:00:00+00:00,0.013127490462862434
2026-04-30 00:00:00+00:00,0.0033695305756158422
2026-05-31 00:00:00+00:00,0.002933344108533076
2026-06-30 00:00:00+00:00,0.003095841528076182
2026-07-31 00:00:00+00:00,0.006260120102206113
2026-08-31 00:00:00+00:00,0.004945903269969021
2026-09-30 00:00:00+00:00,-0.0013949509544712857
