time,high_gfcf_xs
2020-02-29 00:00:00+00:00,-0.003963505687291202
2020-03-31 00:00:00+00:00,0.00609343510541005
2020-04-30 00:00:00+00:00,-0.009082010749667302
2020-05-31 00:00:00+00:00,-0.0005503305084425536
2020-06-30 00:00:00+00:00,0.0009732299583058435
2020-07-31 00:00:00+00:00,-0.014839051527558156
2020-08-31 00:00:00+00:00,0.002090779334308124
2020-09-30 00:00:00+00:00,0.005805758523630633
2020-10-31 00:00:00+00:00,-0.0030480354992353798
2020-11-30 00:00:00+00:00,-0.008904327499781095
2020-12-31 00:00:00+00:00,0.004282747527323494
2021-01-31 00:00:00+00:00,-0.002372991382826317
2021-02-28 00:00:00+00:00,0.0017146238166805272
2021-03-31 00:00:00+00:00,0.002898471203806041
2021-04-30 00:00:00+00:00,0.0026436332568622323
2021-05-31 00:00:00+00:00,-0.002284326645441759
2021-06-30 00:00:00+00:00,-0.0025517611501105764
2021-07-31 00:00:00+00:00,-0.0038944051968323734
2021-08-31 00:00:00+00:00,0.0036227242682729255
2021-09-30 00:00:00+00:00,-0.0034422577484101158
2021-10-31 00:00:00+00:00,0.019343273457912424
2021-11-30 00:00:00+00:00,-0.012862311285858796
2021-12-31 00:00:00+00:00,0.005416079733590484
2022-01-31 00:00:00+00:00,0.0036389454817500333
2022-02-28 00:00:00+00:00,7.498051780086001e-05
2022-03-31 00:00:00+00:00,0.03147661580593564
2022-04-30 00:00:00+00:00,0.0017393683877757748
2022-05-31 00:00:00+00:00,-0.005590681332204528
2022-06-30 00:00:00+00:00,0.0015419535382736882
2022-07-31 00:00:00+00:00,0.005029280675808767
2022-08-31 00:00:00+00:00,-0.0017758874208763098
2022-09-30 00:00:00+00:00,-0.008157406558711555
2022-10-31 00:00:00+00:00,0.008074205630277165
2022-11-30 00:00:00+00:00,0.01497795919337297
2022-12-31 00:00:00+00:00,-0.0024712369090860165
2023-01-31 00:00:00+00:00,0.0035672808501483466
2023-02-28 00:00:00+00:00,-0.003172073822094723
2023-03-31 00:00:00+00:00,0.004769480987909525
2023-04-30 00:00:00+00:00,-0.006908580581373114
2023-05-31 00:00:00+00:00,-0.002876213006192563
2023-06-30 00:00:00+00:00,-0.01632516326483968
2023-07-31 00:00:00+00:00,0.007714608749604279
2023-08-31 00:00:00+00:00,0.0005695033923576176
2023-09-30 00:00:00+00:00,0.004508062156724835
2023-10-31 00:00:00+00:00,-0.0023891927585480977
2023-11-30 00:00:00+00:00,0.010334203615964599
2023-12-31 00:00:00+00:00,0.0068165709939069785
2024-01-31 00:00:00+00:00,-0.0008525882145001829
2024-02-29 00:00:00+00:00,-0.007228577721572371
2024-03-31 00:00:00+00:00,0.003164131887245958
2024-04-30 00:00:00+00:00,-0.00500615513815561
2024-05-31 00:00:00+00:00,-0.00689894970650573
2024-06-30 00:00:00+00:00,0.006329519193521982
2024-07-31 00:00:00+00:00,-0.018861097717015607
2024-08-31 00:00:00+00:00,-0.005719524341233795
2024-09-30 00:00:00+00:00,0.006163799630028111
2024-10-31 00:00:00+00:00,0.0008662049335022015
2024-11-30 00:00:00+00:00,0.0024331242867008385
2024-12-31 00:00:00+00:00,-0.0001627655743029477
2025-01-31 00:00:00+00:00,0.0023773645577016556
2025-02-28 00:00:00+00:00,0.010480397553375598
2025-03-31 00:00:00+00:00,-0.006244092044858873
2025-04-30 00:00:00+00:00,-0.005243695953959682
2025-05-31 00:00:00+00:00,-0.00012172398394383332
2025-06-30 00:00:00+00:00,0.0010684887350480565
2025-07-31 00:00:00+00:00,-5.178632337721201e-05
2025-08-31 00:00:00+00:00,0.0033140156142767996
2025-09-30 00:00:00+00:00,0.003508358653547816
2025-10-31 00:00:00+00:00,-0.0013953236052427487
2025-11-30 00:00:00+00:00,0.0005465950452621104
2025-12-31 00:00:00+00:00,0.005624231481939468
2026-01-31 00:00:00+00:00,0.005124124156518306
2026-02-28 00:00:00+00:00,-0.0008245367887483868
2026-03-31 00:00:00+00:00,0.0020248477416062727
2026-04-30 00:00:00+00:00,0.0018427955859297018
2026-05-31 00:00:00+00:00,-0.0044557769535118474
2026-06-30 00:00:00+00:00,-0.0005816471262191092
2026-07-31 00:00:00+00:00,0.002188609949501652
2026-08-31 00:00:00+00:00,0.0019951224155130287
2026-09-30 00:00:00+00:00,2.4456955698193283e-05
