time,basket_equity
2026-02-26 00:00:00+00:00,100185.07932890419
2026-02-27 00:00:00+00:00,100100.74217387999
2026-03-02 00:00:00+00:00,99993.29168865051
2026-03-03 00:00:00+00:00,99989.61629805093
2026-03-04 00:00:00+00:00,100075.52752965137
2026-03-05 00:00:00+00:00,100097.66159527944
2026-03-06 00:00:00+00:00,100061.69190082396
2026-03-09 00:00:00+00:00,99979.38841654306
2026-03-10 00:00:00+00:00,99978.31823501435
2026-03-11 00:00:00+00:00,99975.5608844106
2026-03-12 00:00:00+00:00,99897.41307569986
2026-03-13 00:00:00+00:00,99899.07600555266
2026-03-16 00:00:00+00:00,99886.1041275009
2026-03-17 00:00:00+00:00,99912.81511459198
2026-03-18 00:00:00+00:00,99923.59775377758
2026-03-19 00:00:00+00:00,99917.7611874883
2026-03-20 00:00:00+00:00,99899.20375817466
2026-03-23 00:00:00+00:00,100006.20661252187
2026-03-24 00:00:00+00:00,99959.5103072469
2026-03-25 00:00:00+00:00,99986.24525540517
2026-03-26 00:00:00+00:00,99963.50326146292
2026-03-27 00:00:00+00:00,100005.47089184928
2026-03-29 23:00:00+00:00,100151.38306225941
2026-03-30 23:00:00+00:00,100249.73787869619
2026-03-31 23:00:00+00:00,100144.0212925832
2026-04-01 23:00:00+00:00,100054.96658887077
2026-04-02 23:00:00+00:00,100163.46909608053
2026-04-05 23:00:00+00:00,100229.41567506002
2026-04-06 23:00:00+00:00,100157.69161786244
2026-04-07 23:00:00+00:00,99906.2810143392
2026-04-08 23:00:00+00:00,99917.85921658682
2026-04-09 23:00:00+00:00,99863.89495934652
2026-04-12 23:00:00+00:00,99917.32098664448
2026-04-13 23:00:00+00:00,99735.92855538534
2026-04-14 23:00:00+00:00,99643.1785179123
2026-04-15 23:00:00+00:00,99641.32083981679
2026-04-16 23:00:00+00:00,99587.40629285024
2026-04-19 23:00:00+00:00,99540.07130393828
2026-04-20 23:00:00+00:00,99593.21575889435
2026-04-21 23:00:00+00:00,99568.76871515758
2026-04-22 23:00:00+00:00,99558.22656084545
2026-04-23 23:00:00+00:00,99519.69629058684
2026-04-26 23:00:00+00:00,99574.91458981679
2026-04-27 23:00:00+00:00,99601.10447336681
2026-04-28 23:00:00+00:00,99585.54050852304
2026-04-29 23:00:00+00:00,99544.8742462143
2026-04-30 23:00:00+00:00,99674.1537802363
2026-05-03 23:00:00+00:00,99650.07421900278
2026-05-04 23:00:00+00:00,99593.42246780243
2026-05-05 23:00:00+00:00,99635.66404113617
2026-05-06 23:00:00+00:00,99661.79042587128
2026-05-07 23:00:00+00:00,99619.1203040869
2026-05-10 23:00:00+00:00,99668.45466001437
2026-05-11 23:00:00+00:00,99647.34792007471
2026-05-12 23:00:00+00:00,99532.56801326567
2026-05-13 23:00:00+00:00,99504.94389123611
2026-05-14 23:00:00+00:00,99241.2758271632
2026-05-17 23:00:00+00:00,99203.13842145093
2026-05-18 23:00:00+00:00,99033.91694162508
2026-05-19 23:00:00+00:00,99081.89788594068
2026-05-20 23:00:00+00:00,99031.26890593987
2026-05-21 23:00:00+00:00,99033.1937386018
2026-05-24 23:00:00+00:00,98967.75896483878
2026-05-25 23:00:00+00:00,98948.10691609205
2026-05-26 23:00:00+00:00,99002.83033782462
2026-05-27 23:00:00+00:00,99054.5798851472
2026-05-28 23:00:00+00:00,99017.3007561189
2026-05-31 23:00:00+00:00,99007.89752735912
2026-06-01 23:00:00+00:00,98996.5980761669
2026-06-02 23:00:00+00:00,99004.27833332837
2026-06-03 23:00:00+00:00,99040.40828480541
2026-06-04 23:00:00+00:00,99040.60060912589
2026-06-07 23:00:00+00:00,99162.40707173168
2026-06-08 23:00:00+00:00,99164.12504546622
2026-06-09 23:00:00+00:00,99128.89758778394
2026-06-10 23:00:00+00:00,99143.11591816724
2026-06-11 23:00:00+00:00,99170.8363695222
2026-06-14 23:00:00+00:00,99188.08356953441
2026-06-15 23:00:00+00:00,99211.73882517
2026-06-16 23:00:00+00:00,99235.63249938468
2026-06-17 23:00:00+00:00,99161.83637176018
2026-06-18 23:00:00+00:00,99294.12371510327
2026-06-21 23:00:00+00:00,99283.94802033855
2026-06-22 23:00:00+00:00,99203.42725242222
2026-06-23 23:00:00+00:00,99260.17094904966
2026-06-24 23:00:00+00:00,99271.13751348497
2026-06-25 23:00:00+00:00,99233.34081307099
2026-06-28 23:00:00+00:00,99217.33514236272
2026-06-29 23:00:00+00:00,99169.53829044136
2026-06-30 23:00:00+00:00,99318.37863962351
2026-07-01 23:00:00+00:00,98911.48549533004
2026-07-02 23:00:00+00:00,98839.34037268237
2026-07-05 23:00:00+00:00,98820.76818970517
2026-07-06 23:00:00+00:00,98891.8014906489
2026-07-07 23:00:00+00:00,99013.3423659492
2026-07-08 23:00:00+00:00,98986.15958496176
2026-07-09 23:00:00+00:00,98924.39793082958
2026-07-12 23:00:00+00:00,98863.4237511087
2026-07-13 23:00:00+00:00,99028.11461555204
2026-07-14 23:00:00+00:00,98908.534014594
2026-07-15 23:00:00+00:00,98751.44682768981
2026-07-16 23:00:00+00:00,98750.10666167419
2026-07-19 23:00:00+00:00,98697.91015898864
2026-07-20 23:00:00+00:00,98674.50317656678
2026-07-21 23:00:00+00:00,98590.54550444763
2026-07-22 23:00:00+00:00,98478.95689360778
2026-07-23 23:00:00+00:00,98477.31918120544
2026-07-26 23:00:00+00:00,98539.03144622008
2026-07-27 23:00:00+00:00,98440.80299163023
2026-07-28 23:00:00+00:00,98436.5629556195
2026-07-29 23:00:00+00:00,98564.61662078064
2026-07-30 23:00:00+00:00,98714.43885588805
2026-08-02 23:00:00+00:00,98749.57821000545
2026-08-03 23:00:00+00:00,98640.3260226432
2026-08-04 23:00:00+00:00,98696.63851352339
2026-08-05 23:00:00+00:00,98716.37713914625
2026-08-06 23:00:00+00:00,98782.05005980706
2026-08-09 23:00:00+00:00,98782.04248881341
2026-08-10 23:00:00+00:00,98952.63768741989
2026-08-11 23:00:00+00:00,98961.94048800596
2026-08-12 23:00:00+00:00,98937.93852225793
2026-08-13 23:00:00+00:00,98919.20322855207
2026-08-16 23:00:00+00:00,99054.2791192569
2026-08-17 23:00:00+00:00,99042.29345871678
2026-08-18 23:00:00+00:00,98999.35903247399
2026-08-19 23:00:00+00:00,99222.07375153141
2026-08-20 23:00:00+00:00,99263.1496471516
2026-08-23 23:00:00+00:00,99281.67681158088
2026-08-24 23:00:00+00:00,99233.37644744338
2026-08-25 23:00:00+00:00,99244.5356362857
2026-08-26 23:00:00+00:00,99141.92368090627
2026-08-27 23:00:00+00:00,99137.31968236725
2026-08-30 23:00:00+00:00,98963.90111063239
2026-08-31 23:00:00+00:00,99011.36874630608
2026-09-01 23:00:00+00:00,98908.24278382474
2026-09-02 23:00:00+00:00,98940.39244269047
2026-09-03 23:00:00+00:00,99288.82694665596
2026-09-06 23:00:00+00:00,99217.35061105243
2026-09-07 23:00:00+00:00,99462.07110793663
2026-09-08 23:00:00+00:00,99452.01821200806
2026-09-09 23:00:00+00:00,99458.46020599629
2026-09-10 23:00:00+00:00,99294.77079136751
2026-09-13 23:00:00+00:00,99418.97228339163
2026-09-14 23:00:00+00:00,99286.31264162573
2026-09-15 23:00:00+00:00,99185.24968624266
