time,reer_chg_xs
2018-07-31 00:00:00+00:00,-0.00034285401309730457
2018-08-31 00:00:00+00:00,0.008842081718057004
2018-09-30 00:00:00+00:00,-0.00444087850039121
2018-10-31 00:00:00+00:00,0.003010424932379907
2018-11-30 00:00:00+00:00,0.01649927834165088
2018-12-31 00:00:00+00:00,-0.014668911047660771
2019-01-31 00:00:00+00:00,0.005192375402400806
2019-02-28 00:00:00+00:00,-0.003758493795838369
2019-03-31 00:00:00+00:00,-0.004784975681950021
2019-04-30 00:00:00+00:00,0.004037028982696755
2019-05-31 00:00:00+00:00,-0.01520534044409616
2019-06-30 00:00:00+00:00,0.007143694852189908
2019-07-31 00:00:00+00:00,0.00045217223850402277
2019-08-31 00:00:00+00:00,-0.007909121001277608
2019-09-30 00:00:00+00:00,0.0072493928495842574
2019-10-31 00:00:00+00:00,0.011936007690054762
2019-11-30 00:00:00+00:00,-0.003819637054744862
2019-12-31 00:00:00+00:00,0.003493864168359284
2020-01-31 00:00:00+00:00,-0.011874652499303306
2020-02-29 00:00:00+00:00,-0.003781080350547694
2020-03-31 00:00:00+00:00,-0.024962145157297555
2020-04-30 00:00:00+00:00,0.005993257222757675
2020-05-31 00:00:00+00:00,0.01199774253438557
2020-06-30 00:00:00+00:00,0.007779820535928961
2020-07-31 00:00:00+00:00,0.0019470539411008403
2020-08-31 00:00:00+00:00,0.009626711479586714
2020-09-30 00:00:00+00:00,-0.00796632127080199
2020-10-31 00:00:00+00:00,-0.007657577650693637
2020-11-30 00:00:00+00:00,0.01126370709615876
2020-12-31 00:00:00+00:00,-0.008319134391108651
2021-01-31 00:00:00+00:00,-0.003893599814491555
2021-02-28 00:00:00+00:00,0.003990841460716155
2021-03-31 00:00:00+00:00,0.006588690967573418
2021-04-30 00:00:00+00:00,-0.007364292566422015
2021-05-31 00:00:00+00:00,0.002327836983320619
2021-06-30 00:00:00+00:00,0.006363843275038361
2021-07-31 00:00:00+00:00,0.010711481811667367
2021-08-31 00:00:00+00:00,-0.00324091563795037
2021-09-30 00:00:00+00:00,-0.0043098574997639805
2021-10-31 00:00:00+00:00,-0.01603815042886292
2021-11-30 00:00:00+00:00,0.011369263557748699
2021-12-31 00:00:00+00:00,-0.003408383603533238
2022-01-31 00:00:00+00:00,0.006831455420064136
2022-02-28 00:00:00+00:00,-0.004445706520734394
2022-03-31 00:00:00+00:00,-0.016939934453006567
2022-04-30 00:00:00+00:00,-0.0019067860402486314
2022-05-31 00:00:00+00:00,0.003544580671987152
2022-06-30 00:00:00+00:00,-0.01153732145186892
2022-07-31 00:00:00+00:00,-0.007037247368883781
2022-08-31 00:00:00+00:00,0.004213282919859562
2022-09-30 00:00:00+00:00,0.006012755448624008
2022-10-31 00:00:00+00:00,-0.0011322152882645709
2022-11-30 00:00:00+00:00,0.013439366822638465
2022-12-31 00:00:00+00:00,0.006338957069643936
2023-01-31 00:00:00+00:00,-0.0007061599780013861
2023-02-28 00:00:00+00:00,-0.008915268724389303
2023-03-31 00:00:00+00:00,0.004959482717270758
2023-04-30 00:00:00+00:00,-0.002205922956393769
2023-05-31 00:00:00+00:00,0.004429623032485397
2023-06-30 00:00:00+00:00,-0.010404046422663793
2023-07-31 00:00:00+00:00,-0.0077892867701429
2023-08-31 00:00:00+00:00,-0.005257145181197798
2023-09-30 00:00:00+00:00,0.011421353510421284
2023-10-31 00:00:00+00:00,-0.006223607895467165
2023-11-30 00:00:00+00:00,-0.011395234164421564
2023-12-31 00:00:00+00:00,0.01328647721752474
2024-01-31 00:00:00+00:00,-0.007765998790788875
2024-02-29 00:00:00+00:00,-0.006883155264483354
2024-03-31 00:00:00+00:00,0.005532746930212218
2024-04-30 00:00:00+00:00,-0.006609418448483617
2024-05-31 00:00:00+00:00,-0.002221873545461328
2024-06-30 00:00:00+00:00,-0.003794533238801412
2024-07-31 00:00:00+00:00,0.005502092659348978
2024-08-31 00:00:00+00:00,-0.005239289167507599
2024-09-30 00:00:00+00:00,-0.005273121148270832
2024-10-31 00:00:00+00:00,0.0030606292047790085
2024-11-30 00:00:00+00:00,0.00749269113224682
2024-12-31 00:00:00+00:00,0.00675956108587461
2025-01-31 00:00:00+00:00,-0.00012664633113168566
2025-02-28 00:00:00+00:00,0.0013528019863104923
2025-03-31 00:00:00+00:00,0.002347033374279217
2025-04-30 00:00:00+00:00,-0.0020545752089321523
2025-05-31 00:00:00+00:00,-0.004023359889917644
2025-06-30 00:00:00+00:00,0.004201680940736141
2025-07-31 00:00:00+00:00,0.008506056553592378
2025-08-31 00:00:00+00:00,-0.005573545877634034
2025-09-30 00:00:00+00:00,0.0003619571532962329
2025-10-31 00:00:00+00:00,0.011119524031597772
2025-11-30 00:00:00+00:00,0.002742873768552645
2025-12-31 00:00:00+00:00,-0.00042513237378483115
2026-01-31 00:00:00+00:00,0.002120252979237014
2026-02-28 00:00:00+00:00,-0.0009775696028763159
2026-03-31 00:00:00+00:00,-0.0009014318324143122
2026-04-30 00:00:00+00:00,-0.004912861916644751
2026-05-31 00:00:00+00:00,0.0017846563015446737
2026-06-30 00:00:00+00:00,-0.0014125320250318874
2026-07-31 00:00:00+00:00,0.007546210770972062
2026-08-31 00:00:00+00:00,-0.0039030484577680102
2026-09-30 00:00:00+00:00,0.007646240777919866
