,USD,EUR,GBP,JPY,CAD,AUD
2010-02-01 00:00:00+00:00,-6.612,-0.263,-5.087,-4.11,-0.024,-1.101
2010-03-01 00:00:00+00:00,-6.612,-0.263,-5.087,-4.11,-0.024,-1.101
2010-04-01 00:00:00+00:00,-13.177,-3.175,-10.057,-9.693,-1.721,-4.563
2010-05-01 00:00:00+00:00,-13.177,-3.175,-10.057,-9.693,-1.721,-4.563
2010-06-01 00:00:00+00:00,-13.177,-3.175,-10.057,-9.693,-1.721,-4.563
2010-07-01 00:00:00+00:00,-13.177,-3.175,-10.057,-9.693,-1.721,-4.563
2010-08-01 00:00:00+00:00,-13.177,-3.175,-10.057,-9.693,-1.721,-4.563
2010-09-01 00:00:00+00:00,-13.177,-3.175,-10.057,-9.693,-1.721,-4.563
2010-10-01 00:00:00+00:00,-13.177,-3.175,-10.057,-9.693,-1.721,-4.563
2010-11-01 00:00:00+00:00,-13.177,-3.175,-10.057,-9.693,-1.721,-4.563
2010-12-01 00:00:00+00:00,-13.177,-3.175,-10.057,-9.693,-1.721,-4.563
2011-01-01 00:00:00+00:00,-13.177,-3.175,-10.057,-9.693,-1.721,-4.563
2011-02-01 00:00:00+00:00,-13.177,-3.175,-10.057,-9.693,-1.721,-4.563
2011-03-01 00:00:00+00:00,-13.177,-3.175,-10.057,-9.693,-1.721,-4.563
2011-04-01 00:00:00+00:00,-10.993,-4.42,-9.219,-9.076,-0.356,-5.116
2011-05-01 00:00:00+00:00,-10.993,-4.42,-9.219,-9.076,-0.356,-5.116
2011-06-01 00:00:00+00:00,-10.993,-4.42,-9.219,-9.076,-0.356,-5.116
2011-07-01 00:00:00+00:00,-10.993,-4.42,-9.219,-9.076,-0.356,-5.116
2011-08-01 00:00:00+00:00,-10.993,-4.42,-9.219,-9.076,-0.356,-5.116
2011-09-01 00:00:00+00:00,-10.993,-4.42,-9.219,-9.076,-0.356,-5.116
2011-10-01 00:00:00+00:00,-10.993,-4.42,-9.219,-9.076,-0.356,-5.116
2011-11-01 00:00:00+00:00,-10.993,-4.42,-9.219,-9.076,-0.356,-5.116
2011-12-01 00:00:00+00:00,-10.993,-4.42,-9.219,-9.076,-0.356,-5.116
2012-01-01 00:00:00+00:00,-10.993,-4.42,-9.219,-9.076,-0.356,-5.116
2012-02-01 00:00:00+00:00,-10.993,-4.42,-9.219,-9.076,-0.356,-5.116
2012-03-01 00:00:00+00:00,-10.993,-4.42,-9.219,-9.076,-0.356,-5.116
2012-04-01 00:00:00+00:00,-9.716,-0.84,-7.378,-8.986,-0.096,-4.526
2012-05-01 00:00:00+00:00,-9.716,-0.84,-7.378,-8.986,-0.096,-4.526
2012-06-01 00:00:00+00:00,-9.716,-0.84,-7.378,-8.986,-0.096,-4.526
2012-07-01 00:00:00+00:00,-9.716,-0.84,-7.378,-8.986,-0.096,-4.526
2012-08-01 00:00:00+00:00,-9.716,-0.84,-7.378,-8.986,-0.096,-4.526
2012-09-01 00:00:00+00:00,-9.716,-0.84,-7.378,-8.986,-0.096,-4.526
2012-10-01 00:00:00+00:00,-9.716,-0.84,-7.378,-8.986,-0.096,-4.526
2012-11-01 00:00:00+00:00,-9.716,-0.84,-7.378,-8.986,-0.096,-4.526
2012-12-01 00:00:00+00:00,-9.716,-0.84,-7.378,-8.986,-0.096,-4.526
2013-01-01 00:00:00+00:00,-9.716,-0.84,-7.378,-8.986,-0.096,-4.526
2013-02-01 00:00:00+00:00,-9.716,-0.84,-7.378,-8.986,-0.096,-4.526
2013-03-01 00:00:00+00:00,-9.716,-0.84,-7.378,-8.986,-0.096,-4.526
2013-04-01 00:00:00+00:00,-8.114,-0.054,-7.449,-8.196,-0.297,-3.509
2013-05-01 00:00:00+00:00,-8.114,-0.054,-7.449,-8.196,-0.297,-3.509
2013-06-01 00:00:00+00:00,-8.114,-0.054,-7.449,-8.196,-0.297,-3.509
2013-07-01 00:00:00+00:00,-8.114,-0.054,-7.449,-8.196,-0.297,-3.509
2013-08-01 00:00:00+00:00,-8.114,-0.054,-7.449,-8.196,-0.297,-3.509
2013-09-01 00:00:00+00:00,-8.114,-0.054,-7.449,-8.196,-0.297,-3.509
2013-10-01 00:00:00+00:00,-8.114,-0.054,-7.449,-8.196,-0.297,-3.509
2013-11-01 00:00:00+00:00,-8.114,-0.054,-7.449,-8.196,-0.297,-3.509
2013-12-01 00:00:00+00:00,-8.114,-0.054,-7.449,-8.196,-0.297,-3.509
2014-01-01 00:00:00+00:00,-8.114,-0.054,-7.449,-8.196,-0.297,-3.509
2014-02-01 00:00:00+00:00,-8.114,-0.054,-7.449,-8.196,-0.297,-3.509
2014-03-01 00:00:00+00:00,-8.114,-0.054,-7.449,-8.196,-0.297,-3.509
2014-04-01 00:00:00+00:00,-4.561,0.122,-5.344,-7.611,-0.823,-2.81
2014-05-01 00:00:00+00:00,-4.561,0.122,-5.344,-7.611,-0.823,-2.81
2014-06-01 00:00:00+00:00,-4.561,0.122,-5.344,-7.611,-0.823,-2.81
2014-07-01 00:00:00+00:00,-4.561,0.122,-5.344,-7.611,-0.823,-2.81
2014-08-01 00:00:00+00:00,-4.561,0.122,-5.344,-7.611,-0.823,-2.81
2014-09-01 00:00:00+00:00,-4.561,0.122,-5.344,-7.611,-0.823,-2.81
2014-10-01 00:00:00+00:00,-4.561,0.122,-5.344,-7.611,-0.823,-2.81
2014-11-01 00:00:00+00:00,-4.561,0.122,-5.344,-7.611,-0.823,-2.81
2014-12-01 00:00:00+00:00,-4.561,0.122,-5.344,-7.611,-0.823,-2.81
2015-01-01 00:00:00+00:00,-4.561,0.122,-5.344,-7.611,-0.823,-2.81
2015-02-01 00:00:00+00:00,-4.561,0.122,-5.344,-7.611,-0.823,-2.81
2015-03-01 00:00:00+00:00,-4.561,0.122,-5.344,-7.611,-0.823,-2.81
2015-04-01 00:00:00+00:00,-4.026,0.731,-5.529,-5.616,-0.672,-2.918
2015-05-01 00:00:00+00:00,-4.026,0.731,-5.529,-5.616,-0.672,-2.918
2015-06-01 00:00:00+00:00,-4.026,0.731,-5.529,-5.616,-0.672,-2.918
2015-07-01 00:00:00+00:00,-4.026,0.731,-5.529,-5.616,-0.672,-2.918
2015-08-01 00:00:00+00:00,-4.026,0.731,-5.529,-5.616,-0.672,-2.918
2015-09-01 00:00:00+00:00,-4.026,0.731,-5.529,-5.616,-0.672,-2.918
2015-10-01 00:00:00+00:00,-4.026,0.731,-5.529,-5.616,-0.672,-2.918
2015-11-01 00:00:00+00:00,-4.026,0.731,-5.529,-5.616,-0.672,-2.918
2015-12-01 00:00:00+00:00,-4.026,0.731,-5.529,-5.616,-0.672,-2.918
2016-01-01 00:00:00+00:00,-4.026,0.731,-5.529,-5.616,-0.672,-2.918
2016-02-01 00:00:00+00:00,-4.026,0.731,-5.529,-5.616,-0.672,-2.918
2016-03-01 00:00:00+00:00,-4.026,0.731,-5.529,-5.616,-0.672,-2.918
2016-04-01 00:00:00+00:00,-3.53,0.915,-4.594,-3.678,-2.5,-2.786
2016-05-01 00:00:00+00:00,-3.53,0.915,-4.594,-3.678,-2.5,-2.786
2016-06-01 00:00:00+00:00,-3.53,0.915,-4.594,-3.678,-2.5,-2.786
2016-07-01 00:00:00+00:00,-3.53,0.915,-4.594,-3.678,-2.5,-2.786
2016-08-01 00:00:00+00:00,-3.53,0.915,-4.594,-3.678,-2.5,-2.786
2016-09-01 00:00:00+00:00,-3.53,0.915,-4.594,-3.678,-2.5,-2.786
2016-10-01 00:00:00+00:00,-3.53,0.915,-4.594,-3.678,-2.5,-2.786
2016-11-01 00:00:00+00:00,-3.53,0.915,-4.594,-3.678,-2.5,-2.786
2016-12-01 00:00:00+00:00,-3.53,0.915,-4.594,-3.678,-2.5,-2.786
2017-01-01 00:00:00+00:00,-3.53,0.915,-4.594,-3.678,-2.5,-2.786
2017-02-01 00:00:00+00:00,-3.53,0.915,-4.594,-3.678,-2.5,-2.786
2017-03-01 00:00:00+00:00,-3.53,0.915,-4.594,-3.678,-2.5,-2.786
2017-04-01 00:00:00+00:00,-4.356,1.134,-3.312,-3.6,-3.326,-2.424
2017-05-01 00:00:00+00:00,-4.356,1.134,-3.312,-3.6,-3.326,-2.424
2017-06-01 00:00:00+00:00,-4.356,1.134,-3.312,-3.6,-3.326,-2.424
2017-07-01 00:00:00+00:00,-4.356,1.134,-3.312,-3.6,-3.326,-2.424
2017-08-01 00:00:00+00:00,-4.356,1.134,-3.312,-3.6,-3.326,-2.424
2017-09-01 00:00:00+00:00,-4.356,1.134,-3.312,-3.6,-3.326,-2.424
2017-10-01 00:00:00+00:00,-4.356,1.134,-3.312,-3.6,-3.326,-2.424
2017-11-01 00:00:00+00:00,-4.356,1.134,-3.312,-3.6,-3.326,-2.424
2017-12-01 00:00:00+00:00,-4.356,1.134,-3.312,-3.6,-3.326,-2.424
2018-01-01 00:00:00+00:00,-4.356,1.134,-3.312,-3.6,-3.326,-2.424
2018-02-01 00:00:00+00:00,-4.356,1.134,-3.312,-3.6,-3.326,-2.424
2018-03-01 00:00:00+00:00,-4.356,1.134,-3.312,-3.6,-3.326,-2.424
2018-04-01 00:00:00+00:00,-4.794,1.338,-2.491,-3.099,-3.339,-1.718
2018-05-01 00:00:00+00:00,-4.794,1.338,-2.491,-3.099,-3.339,-1.718
2018-06-01 00:00:00+00:00,-4.794,1.338,-2.491,-3.099,-3.339,-1.718
2018-07-01 00:00:00+00:00,-4.794,1.338,-2.491,-3.099,-3.339,-1.718
2018-08-01 00:00:00+00:00,-4.794,1.338,-2.491,-3.099,-3.339,-1.718
2018-09-01 00:00:00+00:00,-4.794,1.338,-2.491,-3.099,-3.339,-1.718
2018-10-01 00:00:00+00:00,-4.794,1.338,-2.491,-3.099,-3.339,-1.718
2018-11-01 00:00:00+00:00,-4.794,1.338,-2.491,-3.099,-3.339,-1.718
2018-12-01 00:00:00+00:00,-4.794,1.338,-2.491,-3.099,-3.339,-1.718
2019-01-01 00:00:00+00:00,-4.794,1.338,-2.491,-3.099,-3.339,-1.718
2019-02-01 00:00:00+00:00,-4.794,1.338,-2.491,-3.099,-3.339,-1.718
2019-03-01 00:00:00+00:00,-4.794,1.338,-2.491,-3.099,-3.339,-1.718
2019-04-01 00:00:00+00:00,-5.335,1.885,-2.27,-2.471,-4.202,-1.259
2019-05-01 00:00:00+00:00,-5.335,1.885,-2.27,-2.471,-4.202,-1.259
2019-06-01 00:00:00+00:00,-5.335,1.885,-2.27,-2.471,-4.202,-1.259
2019-07-01 00:00:00+00:00,-5.335,1.885,-2.27,-2.471,-4.202,-1.259
2019-08-01 00:00:00+00:00,-5.335,1.885,-2.27,-2.471,-4.202,-1.259
2019-09-01 00:00:00+00:00,-5.335,1.885,-2.27,-2.471,-4.202,-1.259
2019-10-01 00:00:00+00:00,-5.335,1.885,-2.27,-2.471,-4.202,-1.259
2019-11-01 00:00:00+00:00,-5.335,1.885,-2.27,-2.471,-4.202,-1.259
2019-12-01 00:00:00+00:00,-5.335,1.885,-2.27,-2.471,-4.202,-1.259
2020-01-01 00:00:00+00:00,-5.335,1.885,-2.27,-2.471,-4.202,-1.259
2020-02-01 00:00:00+00:00,-5.335,1.885,-2.27,-2.471,-4.202,-1.259
2020-03-01 00:00:00+00:00,-5.335,1.885,-2.27,-2.471,-4.202,-1.259
2020-04-01 00:00:00+00:00,-5.805,1.328,-2.472,-3.045,-6.005,-4.41
2020-05-01 00:00:00+00:00,-5.805,1.328,-2.472,-3.045,-6.005,-4.41
2020-06-01 00:00:00+00:00,-5.805,1.328,-2.472,-3.045,-6.005,-4.41
2020-07-01 00:00:00+00:00,-5.805,1.328,-2.472,-3.045,-6.005,-4.41
2020-08-01 00:00:00+00:00,-5.805,1.328,-2.472,-3.045,-6.005,-4.41
2020-09-01 00:00:00+00:00,-5.805,1.328,-2.472,-3.045,-6.005,-4.41
2020-10-01 00:00:00+00:00,-5.805,1.328,-2.472,-3.045,-6.005,-4.41
2020-11-01 00:00:00+00:00,-5.805,1.328,-2.472,-3.045,-6.005,-4.41
2020-12-01 00:00:00+00:00,-5.805,1.328,-2.472,-3.045,-6.005,-4.41
2021-01-01 00:00:00+00:00,-5.805,1.328,-2.472,-3.045,-6.005,-4.41
2021-02-01 00:00:00+00:00,-5.805,1.328,-2.472,-3.045,-6.005,-4.41
2021-03-01 00:00:00+00:00,-5.805,1.328,-2.472,-3.045,-6.005,-4.41
2021-04-01 00:00:00+00:00,-14.147,-4.381,-13.173,-9.075,-9.563,-8.733
2021-05-01 00:00:00+00:00,-14.147,-4.381,-13.173,-9.075,-9.563,-8.733
2021-06-01 00:00:00+00:00,-14.147,-4.381,-13.173,-9.075,-9.563,-8.733
2021-07-01 00:00:00+00:00,-14.147,-4.381,-13.173,-9.075,-9.563,-8.733
2021-08-01 00:00:00+00:00,-14.147,-4.381,-13.173,-9.075,-9.563,-8.733
2021-09-01 00:00:00+00:00,-14.147,-4.381,-13.173,-9.075,-9.563,-8.733
2021-10-01 00:00:00+00:00,-14.147,-4.381,-13.173,-9.075,-9.563,-8.733
2021-11-01 00:00:00+00:00,-14.147,-4.381,-13.173,-9.075,-9.563,-8.733
2021-12-01 00:00:00+00:00,-14.147,-4.381,-13.173,-9.075,-9.563,-8.733
2022-01-01 00:00:00+00:00,-14.147,-4.381,-13.173,-9.075,-9.563,-8.733
2022-02-01 00:00:00+00:00,-14.147,-4.381,-13.173,-9.075,-9.563,-8.733
2022-03-01 00:00:00+00:00,-14.147,-4.381,-13.173,-9.075,-9.563,-8.733
2022-04-01 00:00:00+00:00,-11.391,-3.167,-7.725,-6.128,-5.902,-6.363
2022-05-01 00:00:00+00:00,-11.391,-3.167,-7.725,-6.128,-5.902,-6.363
2022-06-01 00:00:00+00:00,-11.391,-3.167,-7.725,-6.128,-5.902,-6.363
2022-07-01 00:00:00+00:00,-11.391,-3.167,-7.725,-6.128,-5.902,-6.363
2022-08-01 00:00:00+00:00,-11.391,-3.167,-7.725,-6.128,-5.902,-6.363
2022-09-01 00:00:00+00:00,-11.391,-3.167,-7.725,-6.128,-5.902,-6.363
2022-10-01 00:00:00+00:00,-11.391,-3.167,-7.725,-6.128,-5.902,-6.363
2022-11-01 00:00:00+00:00,-11.391,-3.167,-7.725,-6.128,-5.902,-6.363
2022-12-01 00:00:00+00:00,-11.391,-3.167,-7.725,-6.128,-5.902,-6.363
2023-01-01 00:00:00+00:00,-11.391,-3.167,-7.725,-6.128,-5.902,-6.363
2023-02-01 00:00:00+00:00,-11.391,-3.167,-7.725,-6.128,-5.902,-6.363
2023-03-01 00:00:00+00:00,-11.391,-3.167,-7.725,-6.128,-5.902,-6.363
2023-04-01 00:00:00+00:00,-3.698,-2.147,-4.556,-4.243,-7.319,-2.185
2023-05-01 00:00:00+00:00,-3.698,-2.147,-4.556,-4.243,-7.319,-2.185
2023-06-01 00:00:00+00:00,-3.698,-2.147,-4.556,-4.243,-7.319,-2.185
2023-07-01 00:00:00+00:00,-3.698,-2.147,-4.556,-4.243,-7.319,-2.185
2023-08-01 00:00:00+00:00,-3.698,-2.147,-4.556,-4.243,-7.319,-2.185
2023-09-01 00:00:00+00:00,-3.698,-2.147,-4.556,-4.243,-7.319,-2.185
2023-10-01 00:00:00+00:00,-3.698,-2.147,-4.556,-4.243,-7.319,-2.185
2023-11-01 00:00:00+00:00,-3.698,-2.147,-4.556,-4.243,-7.319,-2.185
2023-12-01 00:00:00+00:00,-3.698,-2.147,-4.556,-4.243,-7.319,-2.185
2024-01-01 00:00:00+00:00,-3.698,-2.147,-4.556,-4.243,-7.319,-2.185
2024-02-01 00:00:00+00:00,-3.698,-2.147,-4.556,-4.243,-7.319,-2.185
2024-03-01 00:00:00+00:00,-3.698,-2.147,-4.556,-4.243,-7.319,-2.185
2024-04-01 00:00:00+00:00,-7.163,-2.48,-6.054,-2.261,-6.708,-0.922
2024-05-01 00:00:00+00:00,-7.163,-2.48,-6.054,-2.261,-6.708,-0.922
2024-06-01 00:00:00+00:00,-7.163,-2.48,-6.054,-2.261,-6.708,-0.922
2024-07-01 00:00:00+00:00,-7.163,-2.48,-6.054,-2.261,-6.708,-0.922
2024-08-01 00:00:00+00:00,-7.163,-2.48,-6.054,-2.261,-6.708,-0.922
2024-09-01 00:00:00+00:00,-7.163,-2.48,-6.054,-2.261,-6.708,-0.922
2024-10-01 00:00:00+00:00,-7.163,-2.48,-6.054,-2.261,-6.708,-0.922
2024-11-01 00:00:00+00:00,-7.163,-2.48,-6.054,-2.261,-6.708,-0.922
2024-12-01 00:00:00+00:00,-7.163,-2.48,-6.054,-2.261,-6.708,-0.922
2025-01-01 00:00:00+00:00,-7.163,-2.48,-6.054,-2.261,-6.708,-0.922
2025-02-01 00:00:00+00:00,-7.163,-2.48,-6.054,-2.261,-6.708,-0.922
2025-03-01 00:00:00+00:00,-7.163,-2.48,-6.054,-2.261,-6.708,-0.922
2025-04-01 00:00:00+00:00,-7.262,-2.759,-5.749,-2.261,-7.344,-2.156
