symbol,timeframe,strategy,data_source,bars_total,bars_research,bars_holdout,range_start,range_end,params,wf_mode,folds,is_return,oos_return,oos_max_dd,oos_daily_dd,oos_sharpe,oos_trades,oos_gates_pass,oos_profitable,overfit_oos_weaker,anchored_oos_return,anchored_gates_pass,holdout_return,holdout_max_dd,holdout_daily_dd,holdout_sharpe,holdout_trades,holdout_gates_pass,holdout_profitable_and_gates,ftmo_golive_candidate,baseline_oos_return,baseline_gates_pass,meaningful
USDJPY,D1,hybrid_regime,approximate_non_ftmo,2601,2341,260,2016-09-15 23:00:00+00:00,2026-09-15 23:00:00+00:00,"{""adx_chop"": 20, ""adx_trend"": 24, ""rsi_high"": 70, ""rsi_low"": 30, ""session_hours"": null}",rolling,21,0.019819094394746366,0.0048830578397097806,0.027198890255967854,0.011632145154583705,1.0809688256803216,35,True,True,True,0.0048830578397097806,True,-0.005112752098920037,0.018217683392847173,0.011059571809883055,-0.6503704037138984,9,True,False,False,0.0030033788814917456,True,True
GBPUSD,H4,hybrid_regime,approximate_non_ftmo,4437,2851,1586,2023-11-30 00:00:00+00:00,2026-09-16 00:00:00+00:00,"{""adx_chop"": 20, ""adx_trend"": 24, ""rsi_high"": 70, ""rsi_low"": 30, ""session_hours"": null}",rolling,23,0.016483121930914165,0.004286094139285283,0.02105511755175258,0.008361396022415138,0.9916634821189166,71,True,True,True,0.004286094139285283,True,-0.036948453455510344,0.05154845080003171,0.011557131384168315,-0.6734060773157248,79,True,False,False,0.0033621195782966126,True,True
EURUSD,D1,bbands_reversion,approximate_non_ftmo,2601,2341,260,2016-09-15 23:00:00+00:00,2026-09-15 23:00:00+00:00,"{""adx_max"": 35, ""require_rsi"": true, ""rsi_high"": 60, ""rsi_low"": 40, ""session_hours"": null}",rolling,21,0.028861331312054414,0.004171366231802793,0.023573085569889674,0.009409420273808065,1.3978916496304274,45,True,True,True,0.004171366231802793,True,-0.023250126517705083,0.03148053789943075,0.012077535468837304,-1.725011380800613,13,True,False,False,0.002783525613923577,True,True
GBPUSD,D1,trend_ma_adx,approximate_non_ftmo,2601,2341,260,2016-09-15 23:00:00+00:00,2026-09-15 23:00:00+00:00,"{""adx_threshold"": 18, ""atr_pct_max"": 0.9, ""atr_pct_min"": 0.15, ""require_ema_align"": false, ""session_hours"": null}",rolling,21,0.007039526462004104,0.0036565291998755006,0.014914048723209934,0.008670375962938705,0.9685719987721002,48,True,True,False,0.0036565291998755006,True,-0.028485603654477942,0.036082360441009126,0.008949159381866485,-2.5504563290003617,19,True,False,False,0.0018796292653051818,True,True
USDJPY,H4,trend_ma_adx,approximate_non_ftmo,4435,2852,1583,2023-11-30 00:00:00+00:00,2026-09-16 00:00:00+00:00,"{""adx_threshold"": 18, ""atr_pct_max"": 1.0, ""atr_pct_min"": 0.0, ""require_ema_align"": false, ""session_hours"": null}",rolling,23,0.02123660067750824,0.0027034686655952518,0.028999887989745524,0.01346234492616204,0.7804761117225923,85,True,True,True,0.0027034686655952518,True,-0.08890475138776133,0.09416457241060791,0.01974312130042119,-1.5394159364230315,117,True,False,False,0.0003149165610808372,True,True
USDJPY,D1,trend_ma_adx,approximate_non_ftmo,2601,2341,260,2016-09-15 23:00:00+00:00,2026-09-15 23:00:00+00:00,"{""adx_threshold"": 18, ""atr_pct_max"": 1.0, ""atr_pct_min"": 0.15, ""require_ema_align"": false, ""session_hours"": null}",rolling,21,0.007169699095693665,0.0024812055694933407,0.027068916316870893,0.011632145154583705,0.7032560456270587,47,True,True,True,0.0024812055694933407,True,-0.010808759487902275,0.01813628265401531,0.011337631651503035,-1.0027884049614688,17,True,False,False,0.0022379512616512295,True,True
USDJPY,H4,hybrid_regime,approximate_non_ftmo,4435,2852,1583,2023-11-30 00:00:00+00:00,2026-09-16 00:00:00+00:00,"{""adx_chop"": 16, ""adx_trend"": 20, ""rsi_high"": 70, ""rsi_low"": 30, ""session_hours"": null}",rolling,23,0.009093620540608926,0.0022921843502367854,0.02740597234138301,0.01346234492616204,0.6313923498899457,89,True,True,True,0.0022921843502367854,True,-0.10113295876278572,0.10194201823136823,0.00861072596248152,-2.6851297136943937,67,False,False,False,-0.00019272172705759002,True,True
EURUSD,D1,mean_reversion_regime,approximate_non_ftmo,2601,2341,260,2016-09-15 23:00:00+00:00,2026-09-15 23:00:00+00:00,"{""adx_max"": 20, ""rsi_high"": 70, ""rsi_low"": 35, ""session_hours"": null}",rolling,21,0.011319297593329366,0.0022283702774800024,0.016319729578508704,0.011584971507644369,0.6669009988861933,13,True,True,True,0.0022283702774800024,True,-0.0026102015871866113,0.007918903003202285,0.004325079917907715,-0.6535567845783489,2,True,False,False,0.0027333749969040964,True,True
USDJPY,D1,breakout_donchian,approximate_non_ftmo,2601,2341,260,2016-09-15 23:00:00+00:00,2026-09-15 23:00:00+00:00,"{""adx_min"": 0, ""atr_pct_min"": 0.1, ""session_hours"": null, ""use_mid_exit"": true}",rolling,21,0.0278224039419336,0.0022007148853896855,0.026918460827380628,0.019823225143187594,0.48631202305208776,30,True,True,True,0.0022007148853896855,True,-0.04840229634528237,0.055765879534716636,0.014871526467215445,-3.6880105673901684,8,True,False,False,0.004554994615904954,True,True
EURUSD,H4,mean_reversion_regime,approximate_non_ftmo,4437,2852,1585,2023-11-30 00:00:00+00:00,2026-09-16 00:00:00+00:00,"{""adx_max"": 25, ""rsi_high"": 70, ""rsi_low"": 30, ""session_hours"": ""7-20""}",rolling,23,0.009414547275609092,0.002173017747113682,0.015479543694521742,0.0068866981257848965,0.9761551022781718,26,True,True,True,0.002173017747113682,True,-0.003535702464241175,0.01892891470321846,0.007269250273622892,-0.14511169361148618,23,True,False,False,0.0007973727204091396,True,True
USDJPY,H4,breakout_donchian,approximate_non_ftmo,4435,2852,1583,2023-11-30 00:00:00+00:00,2026-09-16 00:00:00+00:00,"{""adx_min"": 15, ""atr_pct_min"": 0.0, ""session_hours"": null, ""use_mid_exit"": true}",rolling,23,0.01504940492340034,0.001678757967362547,0.026607226337786907,0.01328602678758747,0.5639697803563487,87,True,True,True,0.001678757967362547,True,-0.002043249423196225,0.05701447805277698,0.022390143998924906,-0.014627376899743864,85,True,False,False,0.0018070168872824017,True,True
GBPUSD,H4,trend_ma_adx,approximate_non_ftmo,4437,2851,1586,2023-11-30 00:00:00+00:00,2026-09-16 00:00:00+00:00,"{""adx_threshold"": 18, ""atr_pct_max"": 1.0, ""atr_pct_min"": 0.0, ""require_ema_align"": false, ""session_hours"": null}",rolling,23,0.015913320136758332,0.0016751503931664773,0.026457899313790403,0.017098287708609713,0.3375877575644633,99,True,True,True,0.0016751503931664773,True,-0.026037845193036757,0.06207660250729593,0.013889011106654506,-0.37918194871061595,112,True,False,False,0.0029417231345694426,True,True
GBPUSD,D1,hybrid_regime,approximate_non_ftmo,2601,2341,260,2016-09-15 23:00:00+00:00,2026-09-15 23:00:00+00:00,"{""adx_chop"": 20, ""adx_trend"": 20, ""rsi_high"": 70, ""rsi_low"": 35, ""session_hours"": null}",rolling,21,-0.0010986292006679656,0.0014442401531609827,0.03459129556930838,0.01537746889713846,0.24931732218429933,41,True,True,False,0.0014442401531609827,True,-0.04451710705708012,0.04861295166108081,0.008949159381866485,-2.905717903784645,12,True,False,False,0.00022151081706588997,True,True
USDJPY,D1,ema_pullback,approximate_non_ftmo,2601,2341,260,2016-09-15 23:00:00+00:00,2026-09-15 23:00:00+00:00,"{""adx_threshold"": 15, ""rsi_pullback_high"": 55, ""rsi_pullback_low"": 40, ""session_hours"": null, ""use_macd_confirm"": false}",rolling,21,0.005085599282758704,0.0010675583548224864,0.010172930954845505,0.007239006457707291,0.2220187453765598,11,True,True,True,0.0010675583548224864,True,-0.0065193553334137455,0.008646497101415074,0.006300152040411922,-1.6002225243542143,6,True,False,False,0.0005934579669178563,True,True
EURUSD,H4,hybrid_regime,approximate_non_ftmo,4437,2852,1585,2023-11-30 00:00:00+00:00,2026-09-16 00:00:00+00:00,"{""adx_chop"": 16, ""adx_trend"": 24, ""rsi_high"": 70, ""rsi_low"": 35, ""session_hours"": null}",rolling,23,-0.003142009700129658,0.00039131567269425614,0.016015035454558818,0.01073687857557059,-0.04134348889696351,80,True,True,False,0.00039131567269425614,True,-0.04187237643114172,0.052689762864617865,0.007792140312576521,-1.061724909855251,81,True,False,False,-0.001326752344156516,True,True
EURUSD,H4,ema_pullback,approximate_non_ftmo,4437,2852,1585,2023-11-30 00:00:00+00:00,2026-09-16 00:00:00+00:00,"{""adx_threshold"": 15, ""rsi_pullback_high"": 55, ""rsi_pullback_low"": 40, ""session_hours"": null, ""use_macd_confirm"": false}",rolling,23,0.004990829029140445,0.00010390198983598898,0.011730337207031262,0.010696594445800728,0.49326601969141076,30,True,True,True,0.00010390198983598898,True,-0.010540364669693103,0.028038139688253173,0.008096093448965985,-0.5020632292629734,36,True,False,False,-0.00018312666242852713,True,True
USDJPY,H4,ema_pullback,approximate_non_ftmo,4435,2852,1583,2023-11-30 00:00:00+00:00,2026-09-16 00:00:00+00:00,"{""adx_threshold"": 15, ""rsi_pullback_high"": 65, ""rsi_pullback_low"": 40, ""session_hours"": null, ""use_macd_confirm"": false}",rolling,23,0.0014479267817153426,-0.00014507106687111637,0.00996232595158703,0.008067228617696674,-0.412773437840919,15,True,False,True,-0.00014507106687111637,True,-0.017889900531616987,0.0338460308542697,0.013753387633541425,-0.6879913374774511,24,True,False,False,-0.0012357016035680068,True,True
EURUSD,H4,trend_ma_adx,approximate_non_ftmo,4437,2852,1585,2023-11-30 00:00:00+00:00,2026-09-16 00:00:00+00:00,"{""adx_threshold"": 22, ""atr_pct_max"": 0.9, ""atr_pct_min"": 0.0, ""require_ema_align"": true, ""session_hours"": null}",rolling,23,-0.004048645922462993,-0.0004959501930025691,0.020039145725953673,0.015981560934829758,-0.5903381830020321,81,True,False,False,-0.0004959501930025691,True,-0.04432691918256493,0.047279927536405815,0.01044367364065969,-1.1919853742108248,84,True,False,False,-0.0010183705481098307,True,True
EURUSD,D1,hybrid_regime,approximate_non_ftmo,2601,2341,260,2016-09-15 23:00:00+00:00,2026-09-15 23:00:00+00:00,"{""adx_chop"": 16, ""adx_trend"": 24, ""rsi_high"": 70, ""rsi_low"": 35, ""session_hours"": null}",rolling,21,0.0009539553359331052,-0.0005673240242147506,0.026828959153411974,0.011457664128439501,-0.18372708413354016,34,True,False,True,-0.0005673240242147506,True,-0.024770205599594308,0.03080718999991631,0.006858986616134643,-2.2378882150756474,10,True,False,False,-0.0008119502799118878,True,True
GBPUSD,H4,ema_pullback,approximate_non_ftmo,4437,2851,1586,2023-11-30 00:00:00+00:00,2026-09-16 00:00:00+00:00,"{""adx_threshold"": 15, ""rsi_pullback_high"": 55, ""rsi_pullback_low"": 35, ""session_hours"": null, ""use_macd_confirm"": false}",rolling,23,2.7696920508495275e-05,-0.0006969052928994331,0.020682584370422846,0.012794372349548357,-0.14717375489236395,23,True,False,True,-0.0006969052928994331,True,-0.005799841859296828,0.01956366843121375,0.011542038078307814,-0.17395054737706467,35,True,False,False,-0.0005035801792427811,True,True
EURUSD,H4,breakout_donchian,approximate_non_ftmo,4437,2852,1585,2023-11-30 00:00:00+00:00,2026-09-16 00:00:00+00:00,"{""adx_min"": 15, ""atr_pct_min"": 0.1, ""session_hours"": ""7-20"", ""use_mid_exit"": false}",rolling,23,-0.021526094506242852,-0.0008361793042082694,0.029627257266400767,0.012068219428253505,0.024863920890214698,84,True,False,False,-0.0008361793042082694,True,-0.01209677510648599,0.04741127486088258,0.010919162359019829,-0.19999793415583186,96,True,False,False,-0.003023194252655283,True,True
EURUSD,D1,trend_ma_adx,approximate_non_ftmo,2601,2341,260,2016-09-15 23:00:00+00:00,2026-09-15 23:00:00+00:00,"{""adx_threshold"": 22, ""atr_pct_max"": 0.9, ""atr_pct_min"": 0.0, ""require_ema_align"": false, ""session_hours"": null}",rolling,21,0.0066733808616088516,-0.0010449998465947164,0.019612330257777033,0.01131680260581954,-0.7553158344196371,30,True,False,True,-0.0010449998465947164,True,-0.01353369194205134,0.022408203025885295,0.007585232257843018,-1.0647321973916672,10,True,False,False,-0.0021040164224002122,True,True
EURUSD,D1,ema_pullback,approximate_non_ftmo,2601,2341,260,2016-09-15 23:00:00+00:00,2026-09-15 23:00:00+00:00,"{""adx_threshold"": 15, ""rsi_pullback_high"": 60, ""rsi_pullback_low"": 45, ""session_hours"": null, ""use_macd_confirm"": false}",rolling,21,0.003971465412743973,-0.001378446003764699,0.01330162820526845,0.010739029750060872,-0.7239868659989583,15,True,False,True,-0.001378446003764699,True,-2.872342872661804e-05,0.00935719110753007,0.006787378131866426,0.016710157787264476,6,True,False,False,0.00011318949526309275,True,True
EURUSD,D1,breakout_donchian,approximate_non_ftmo,2601,2341,260,2016-09-15 23:00:00+00:00,2026-09-15 23:00:00+00:00,"{""adx_min"": 20, ""atr_pct_min"": 0.0, ""session_hours"": null, ""use_mid_exit"": false}",rolling,21,0.0061684702992017455,-0.0015020977111582737,0.044633270777144504,0.013088287891715008,-0.6569990211522307,29,True,False,True,-0.0015020977111582737,True,-0.00661893253964041,0.026482545093313454,0.007707650474766124,-0.4794679620296847,10,True,False,False,-0.005296271762221292,True,True
GBPUSD,H4,mean_reversion_regime,approximate_non_ftmo,4437,2851,1586,2023-11-30 00:00:00+00:00,2026-09-16 00:00:00+00:00,"{""adx_max"": 25, ""rsi_high"": 65, ""rsi_low"": 30, ""session_hours"": ""7-20""}",rolling,23,-0.008201846734701151,-0.0019481711137474592,0.033116889251545364,0.008117871952710994,-0.2600453876155902,35,True,False,False,-0.0019481711137474592,True,-0.01145960134124413,0.04020316170105418,0.012355915903527638,-0.32153768854459963,32,True,False,False,-0.0008939173064165251,True,True
GBPUSD,D1,ema_pullback,approximate_non_ftmo,2601,2341,260,2016-09-15 23:00:00+00:00,2026-09-15 23:00:00+00:00,"{""adx_threshold"": 15, ""rsi_pullback_high"": 65, ""rsi_pullback_low"": 45, ""session_hours"": null, ""use_macd_confirm"": false}",rolling,21,0.005769511046912294,8.790453393166187e-06,0.007433164929611582,0.0074288289794921004,-0.2440279949301296,8,True,True,True,8.790453393166187e-06,True,-0.00755261494598336,0.009370613198129967,0.005086970329284668,-1.4472719722666956,5,True,False,False,0.0007851081632886947,True,False
