time,left_tail_xs
2017-09-30 00:00:00+00:00,0.0061721197512296655
2017-10-31 00:00:00+00:00,-0.0028169323960743897
2017-11-30 00:00:00+00:00,0.002545674502664408
2017-12-31 00:00:00+00:00,-0.0010309584272921724
2018-01-31 00:00:00+00:00,0.001017102337115272
2018-02-28 00:00:00+00:00,-0.0030355687823138133
2018-03-31 00:00:00+00:00,-0.00143823644766794
2018-04-30 00:00:00+00:00,0.0038471636455081892
2018-05-31 00:00:00+00:00,0.006779042350291586
2018-06-30 00:00:00+00:00,-0.0026488943331347548
2018-07-31 00:00:00+00:00,0.0007690804812485741
2018-08-31 00:00:00+00:00,-0.011870841649479158
2018-09-30 00:00:00+00:00,-0.0019465155878781726
2018-10-31 00:00:00+00:00,0.004561397122798239
2018-11-30 00:00:00+00:00,0.023392008368537942
2018-12-31 00:00:00+00:00,-0.01921684423961867
2019-01-31 00:00:00+00:00,0.015265971087878194
2019-02-28 00:00:00+00:00,0.006307141257964055
2019-03-31 00:00:00+00:00,-0.0033173738223798432
2019-04-30 00:00:00+00:00,-0.001481690730171903
2019-05-31 00:00:00+00:00,-0.018249753666629953
2019-06-30 00:00:00+00:00,0.0010223153433355225
2019-07-31 00:00:00+00:00,-0.008000220026842642
2019-08-31 00:00:00+00:00,-0.012209651429284096
2019-09-30 00:00:00+00:00,0.0005845841284664033
2019-10-31 00:00:00+00:00,0.0145657378431292
2019-11-30 00:00:00+00:00,0.0037881015426779463
2019-12-31 00:00:00+00:00,0.0029863759418624625
2020-01-31 00:00:00+00:00,-0.007092641475812345
2020-02-29 00:00:00+00:00,-0.005481894687416555
2020-03-31 00:00:00+00:00,-0.014652209757091361
2020-04-30 00:00:00+00:00,0.02472014553929247
2020-05-31 00:00:00+00:00,0.004250492710158538
2020-06-30 00:00:00+00:00,0.013032272898150454
2020-07-31 00:00:00+00:00,-0.003974284882669266
2020-08-31 00:00:00+00:00,0.004921936364248758
2020-09-30 00:00:00+00:00,-0.0022133612064767494
2020-10-31 00:00:00+00:00,0.00011359954596978916
2020-11-30 00:00:00+00:00,0.013458020040753027
2020-12-31 00:00:00+00:00,0.002818563569577881
2021-01-31 00:00:00+00:00,0.006567321447492835
2021-02-28 00:00:00+00:00,-0.01212440199559961
2021-03-31 00:00:00+00:00,0.012924691857381765
2021-04-30 00:00:00+00:00,0.0026527232998136974
2021-05-31 00:00:00+00:00,-0.0007508441105523733
2021-06-30 00:00:00+00:00,-0.0072567939714394125
2021-07-31 00:00:00+00:00,-0.0054083510843134786
2021-08-31 00:00:00+00:00,0.003272409631191131
2021-09-30 00:00:00+00:00,-6.160095758145356e-05
2021-10-31 00:00:00+00:00,0.019843406076505143
2021-11-30 00:00:00+00:00,-0.01739171574098386
2021-12-31 00:00:00+00:00,0.0009545168302524942
2022-01-31 00:00:00+00:00,-0.006942946465014366
2022-02-28 00:00:00+00:00,0.011520861927789339
2022-03-31 00:00:00+00:00,0.03731526670118712
2022-04-30 00:00:00+00:00,-0.012314778937112636
2022-05-31 00:00:00+00:00,0.00044738061296034637
2022-06-30 00:00:00+00:00,-0.019671650065772095
2022-07-31 00:00:00+00:00,0.002890467967124666
2022-08-31 00:00:00+00:00,-0.003743839196174159
2022-09-30 00:00:00+00:00,-0.011815414151981174
2022-10-31 00:00:00+00:00,0.01875682424129832
2022-11-30 00:00:00+00:00,0.013651619020162098
2022-12-31 00:00:00+00:00,-0.0003779256920679597
2023-01-31 00:00:00+00:00,0.008825425839101175
2023-02-28 00:00:00+00:00,-0.008195286108610311
2023-03-31 00:00:00+00:00,-0.0031922152024339567
2023-04-30 00:00:00+00:00,-0.007924996556178954
2023-05-31 00:00:00+00:00,-0.0024199488644710554
2023-06-30 00:00:00+00:00,-0.0037157887432205383
2023-07-31 00:00:00+00:00,0.0019995696349157654
2023-08-31 00:00:00+00:00,-0.0085467826826634
2023-09-30 00:00:00+00:00,-0.0027176251200738966
2023-10-31 00:00:00+00:00,0.003147792488621848
2023-11-30 00:00:00+00:00,0.010514620418122123
2023-12-31 00:00:00+00:00,-0.00033223577818441985
2024-01-31 00:00:00+00:00,-0.007941349588185043
2024-02-29 00:00:00+00:00,-0.0012320090057933442
2024-03-31 00:00:00+00:00,-0.006476539294780648
2024-04-30 00:00:00+00:00,-0.0077038426007772776
2024-05-31 00:00:00+00:00,0.005336586579292479
2024-06-30 00:00:00+00:00,0.0016988575060628008
2024-07-31 00:00:00+00:00,-0.012400695052280142
2024-08-31 00:00:00+00:00,0.010385452342056567
2024-09-30 00:00:00+00:00,0.005968919206705614
2024-10-31 00:00:00+00:00,-0.017881444802550495
2024-11-30 00:00:00+00:00,0.008829589039957675
2024-12-31 00:00:00+00:00,-0.010396927367678277
2025-01-31 00:00:00+00:00,0.00864327296803502
2025-02-28 00:00:00+00:00,-0.0028962660982276844
2025-03-31 00:00:00+00:00,-0.0029184871833976
2025-04-30 00:00:00+00:00,-0.00946688730767864
2025-05-31 00:00:00+00:00,0.002096993991774987
2025-06-30 00:00:00+00:00,-0.0026333806169881457
2025-07-31 00:00:00+00:00,-0.001752664052825148
2025-08-31 00:00:00+00:00,0.004010945911388175
2025-09-30 00:00:00+00:00,0.0038287740930587066
2025-10-31 00:00:00+00:00,-0.003036888930510795
2025-11-30 00:00:00+00:00,-0.0027288305064662177
2025-12-31 00:00:00+00:00,-0.007150349279144597
2026-01-31 00:00:00+00:00,0.008854940083309115
2026-02-28 00:00:00+00:00,-0.0015246965997962603
2026-03-31 00:00:00+00:00,-0.004863908903284253
2026-04-30 00:00:00+00:00,0.0073548985681517465
2026-05-31 00:00:00+00:00,0.008248053597149863
2026-06-30 00:00:00+00:00,-0.010151396906220245
2026-07-31 00:00:00+00:00,0.005648220895808187
2026-08-31 00:00:00+00:00,0.0037883408976013833
2026-09-30 00:00:00+00:00,-0.013710466665602605
