idea,params,score,min_mean_mo,max_top3,min_pct_pos,soft_pass,hard_pass,sizing,y2024_mo,y2025_mo
real_n4_z_vol,"{""betas_2024"": {""AUDUSD/NZDUSD"": 0.7150032270701753, ""EURAUD/AUDUSD"": -0.31093367860651805, ""EURJPY/GBPJPY"": 0.8256957854656395, ""GBPCAD/USDCAD"": 0.7854865692584787}, ""entry"": 1.5, ""exit_z"": 0.2, ""nested"": ""opt2024_val2025"", ""pairs"": [""EURAUD/AUDUSD:w60"", ""AUDUSD/NZDUSD:w60"", ""GBPCAD/USDCAD:w60"", ""EURJPY/GBPJPY:w60""], ""risk_frac"": 0.005, ""sizing"": ""z_vol"", ""sleeve_budget"": 0.55}",-inf,-8.928524001695914e-05,1.0,0.375,False,False,z_vol,0.0011444006010595405,-8.928524001695914e-05
real_n4_z_vol,"{""betas_2024"": {""AUDUSD/NZDUSD"": 0.7150032270701753, ""EURAUD/AUDUSD"": -0.31093367860651805, ""EURJPY/GBPJPY"": 0.8256957854656395, ""GBPCAD/USDCAD"": 0.7854865692584787}, ""entry"": 1.5, ""exit_z"": 0.2, ""nested"": ""opt2024_val2025"", ""pairs"": [""EURAUD/AUDUSD:w60"", ""AUDUSD/NZDUSD:w60"", ""GBPCAD/USDCAD:w60"", ""EURJPY/GBPJPY:w60""], ""risk_frac"": 0.005, ""sizing"": ""z_vol"", ""sleeve_budget"": 1.0}",-inf,-0.00015929960134498933,1.0,0.375,False,False,z_vol,0.00207345267234461,-0.00015929960134498933
real_n4_z_vol,"{""betas_2024"": {""AUDUSD/NZDUSD"": 0.7150032270701753, ""EURAUD/AUDUSD"": -0.31093367860651805, ""EURJPY/GBPJPY"": 0.8256957854656395, ""GBPCAD/USDCAD"": 0.7854865692584787}, ""entry"": 1.5, ""exit_z"": 0.2, ""nested"": ""opt2024_val2025"", ""pairs"": [""EURAUD/AUDUSD:w60"", ""AUDUSD/NZDUSD:w60"", ""GBPCAD/USDCAD:w60"", ""EURJPY/GBPJPY:w60""], ""risk_frac"": 0.0075, ""sizing"": ""z_vol"", ""sleeve_budget"": 0.55}",-inf,0.0001708013282062104,0.8312113934565797,0.5,False,False,z_vol,0.0015559413433691362,0.0001708013282062104
real_n4_z_vol,"{""betas_2024"": {""AUDUSD/NZDUSD"": 0.7150032270701753, ""EURAUD/AUDUSD"": -0.31093367860651805, ""EURJPY/GBPJPY"": 0.8256957854656395, ""GBPCAD/USDCAD"": 0.7854865692584787}, ""entry"": 1.5, ""exit_z"": 0.2, ""nested"": ""opt2024_val2025"", ""pairs"": [""EURAUD/AUDUSD:w60"", ""AUDUSD/NZDUSD:w60"", ""GBPCAD/USDCAD:w60"", ""EURJPY/GBPJPY:w60""], ""risk_frac"": 0.0075, ""sizing"": ""z_vol"", ""sleeve_budget"": 1.0}",-inf,0.00031750589690410225,0.8314228106639396,0.5,False,False,z_vol,0.0028175025411343816,0.00031750589690410225
real_n4_z_vol,"{""betas_2024"": {""AUDUSD/NZDUSD"": 0.7150032270701753, ""EURAUD/AUDUSD"": -0.31093367860651805, ""EURJPY/GBPJPY"": 0.8256957854656395, ""GBPCAD/USDCAD"": 0.7854865692584787}, ""entry"": 1.5, ""exit_z"": 0.2, ""nested"": ""opt2024_val2025"", ""pairs"": [""EURAUD/AUDUSD:w60"", ""AUDUSD/NZDUSD:w60"", ""GBPCAD/USDCAD:w60"", ""EURJPY/GBPJPY:w60""], ""risk_frac"": 0.01, ""sizing"": ""z_vol"", ""sleeve_budget"": 0.55}",-inf,0.00022718385931470853,0.8409439354477608,0.5,False,False,z_vol,0.0020794432098856634,0.00022718385931470853
real_n4_z_vol,"{""betas_2024"": {""AUDUSD/NZDUSD"": 0.7150032270701753, ""EURAUD/AUDUSD"": -0.31093367860651805, ""EURJPY/GBPJPY"": 0.8256957854656395, ""GBPCAD/USDCAD"": 0.7854865692584787}, ""entry"": 1.5, ""exit_z"": 0.2, ""nested"": ""opt2024_val2025"", ""pairs"": [""EURAUD/AUDUSD:w60"", ""AUDUSD/NZDUSD:w60"", ""GBPCAD/USDCAD:w60"", ""EURJPY/GBPJPY:w60""], ""risk_frac"": 0.01, ""sizing"": ""z_vol"", ""sleeve_budget"": 1.0}",-inf,0.0004243453033769551,0.8412583056648488,0.5,False,False,z_vol,0.003759194967030083,0.0004243453033769551
real_n4_z_vol,"{""betas_2024"": {""AUDUSD/NZDUSD"": 0.7150032270701753, ""EURAUD/AUDUSD"": -0.31093367860651805, ""EURJPY/GBPJPY"": 0.8256957854656395, ""GBPCAD/USDCAD"": 0.7854865692584787}, ""entry"": 1.5, ""exit_z"": 0.3, ""nested"": ""opt2024_val2025"", ""pairs"": [""EURAUD/AUDUSD:w60"", ""AUDUSD/NZDUSD:w60"", ""GBPCAD/USDCAD:w60"", ""EURJPY/GBPJPY:w60""], ""risk_frac"": 0.005, ""sizing"": ""z_vol"", ""sleeve_budget"": 0.55}",-inf,0.0003754178173438899,0.8995625765595215,0.5454545454545454,False,False,z_vol,0.001092893269126094,0.0003754178173438899
real_n4_z_vol,"{""betas_2024"": {""AUDUSD/NZDUSD"": 0.7150032270701753, ""EURAUD/AUDUSD"": -0.31093367860651805, ""EURJPY/GBPJPY"": 0.8256957854656395, ""GBPCAD/USDCAD"": 0.7854865692584787}, ""entry"": 1.5, ""exit_z"": 0.3, ""nested"": ""opt2024_val2025"", ""pairs"": [""EURAUD/AUDUSD:w60"", ""AUDUSD/NZDUSD:w60"", ""GBPCAD/USDCAD:w60"", ""EURJPY/GBPJPY:w60""], ""risk_frac"": 0.005, ""sizing"": ""z_vol"", ""sleeve_budget"": 1.0}",-inf,0.0006853809005825245,0.899656676832599,0.5454545454545454,False,False,z_vol,0.001980523274213719,0.0006853809005825245
real_n4_z_vol,"{""betas_2024"": {""AUDUSD/NZDUSD"": 0.7150032270701753, ""EURAUD/AUDUSD"": -0.31093367860651805, ""EURJPY/GBPJPY"": 0.8256957854656395, ""GBPCAD/USDCAD"": 0.7854865692584787}, ""entry"": 1.5, ""exit_z"": 0.3, ""nested"": ""opt2024_val2025"", ""pairs"": [""EURAUD/AUDUSD:w60"", ""AUDUSD/NZDUSD:w60"", ""GBPCAD/USDCAD:w60"", ""EURJPY/GBPJPY:w60""], ""risk_frac"": 0.0075, ""sizing"": ""z_vol"", ""sleeve_budget"": 0.55}",-inf,0.0008701502963652796,0.9490248396712698,0.5454545454545454,False,False,z_vol,0.0014785827089188338,0.0008701502963652796
real_n4_z_vol,"{""betas_2024"": {""AUDUSD/NZDUSD"": 0.7150032270701753, ""EURAUD/AUDUSD"": -0.31093367860651805, ""EURJPY/GBPJPY"": 0.8256957854656395, ""GBPCAD/USDCAD"": 0.7854865692584787}, ""entry"": 1.5, ""exit_z"": 0.3, ""nested"": ""opt2024_val2025"", ""pairs"": [""EURAUD/AUDUSD:w60"", ""AUDUSD/NZDUSD:w60"", ""GBPCAD/USDCAD:w60"", ""EURJPY/GBPJPY:w60""], ""risk_frac"": 0.0075, ""sizing"": ""z_vol"", ""sleeve_budget"": 1.0}",-inf,0.0015868982787274888,0.9490724731557998,0.5454545454545454,False,False,z_vol,0.0026779344331720415,0.0015868982787274888
real_n4_z_vol,"{""betas_2024"": {""AUDUSD/NZDUSD"": 0.7150032270701753, ""EURAUD/AUDUSD"": -0.31093367860651805, ""EURJPY/GBPJPY"": 0.8256957854656395, ""GBPCAD/USDCAD"": 0.7854865692584787}, ""entry"": 1.5, ""exit_z"": 0.3, ""nested"": ""opt2024_val2025"", ""pairs"": [""EURAUD/AUDUSD:w60"", ""AUDUSD/NZDUSD:w60"", ""GBPCAD/USDCAD:w60"", ""EURJPY/GBPJPY:w60""], ""risk_frac"": 0.01, ""sizing"": ""z_vol"", ""sleeve_budget"": 0.55}",-inf,0.001152498370248209,0.9387106276754034,0.45454545454545453,False,False,z_vol,0.0019919862525510975,0.001152498370248209
real_n4_z_vol,"{""betas_2024"": {""AUDUSD/NZDUSD"": 0.7150032270701753, ""EURAUD/AUDUSD"": -0.31093367860651805, ""EURJPY/GBPJPY"": 0.8256957854656395, ""GBPCAD/USDCAD"": 0.7854865692584787}, ""entry"": 1.5, ""exit_z"": 0.3, ""nested"": ""opt2024_val2025"", ""pairs"": [""EURAUD/AUDUSD:w60"", ""AUDUSD/NZDUSD:w60"", ""GBPCAD/USDCAD:w60"", ""EURJPY/GBPJPY:w60""], ""risk_frac"": 0.01, ""sizing"": ""z_vol"", ""sleeve_budget"": 1.0}",-inf,0.002102865695956288,0.938839985312113,0.45454545454545453,False,False,z_vol,0.0036013612589574514,0.002102865695956288
real_n4_z_vol,"{""betas_2024"": {""AUDUSD/NZDUSD"": 0.7150032270701753, ""EURAUD/AUDUSD"": -0.31093367860651805, ""EURJPY/GBPJPY"": 0.8256957854656395, ""GBPCAD/USDCAD"": 0.7854865692584787}, ""entry"": 1.5, ""exit_z"": 0.5, ""nested"": ""opt2024_val2025"", ""pairs"": [""EURAUD/AUDUSD:w60"", ""AUDUSD/NZDUSD:w60"", ""GBPCAD/USDCAD:w60"", ""EURJPY/GBPJPY:w60""], ""risk_frac"": 0.005, ""sizing"": ""z_vol"", ""sleeve_budget"": 0.55}",-inf,0.0005633074836662588,0.8403458090187829,0.6363636363636364,False,False,z_vol,0.0006989327331774386,0.0005633074836662588
real_n4_z_vol,"{""betas_2024"": {""AUDUSD/NZDUSD"": 0.7150032270701753, ""EURAUD/AUDUSD"": -0.31093367860651805, ""EURJPY/GBPJPY"": 0.8256957854656395, ""GBPCAD/USDCAD"": 0.7854865692584787}, ""entry"": 1.5, ""exit_z"": 0.5, ""nested"": ""opt2024_val2025"", ""pairs"": [""EURAUD/AUDUSD:w60"", ""AUDUSD/NZDUSD:w60"", ""GBPCAD/USDCAD:w60"", ""EURJPY/GBPJPY:w60""], ""risk_frac"": 0.005, ""sizing"": ""z_vol"", ""sleeve_budget"": 1.0}",-inf,0.0010267187931058963,0.8406517608751356,0.6363636363636364,False,False,z_vol,0.001270460900117257,0.0010267187931058963
real_n4_z_vol,"{""betas_2024"": {""AUDUSD/NZDUSD"": 0.7150032270701753, ""EURAUD/AUDUSD"": -0.31093367860651805, ""EURJPY/GBPJPY"": 0.8256957854656395, ""GBPCAD/USDCAD"": 0.7854865692584787}, ""entry"": 1.5, ""exit_z"": 0.5, ""nested"": ""opt2024_val2025"", ""pairs"": [""EURAUD/AUDUSD:w60"", ""AUDUSD/NZDUSD:w60"", ""GBPCAD/USDCAD:w60"", ""EURJPY/GBPJPY:w60""], ""risk_frac"": 0.0075, ""sizing"": ""z_vol"", ""sleeve_budget"": 0.55}",-inf,0.0008901619113634549,0.884813470760414,0.6363636363636364,False,False,z_vol,0.0008901619113634549,0.0011798201004098868
real_n4_z_vol,"{""betas_2024"": {""AUDUSD/NZDUSD"": 0.7150032270701753, ""EURAUD/AUDUSD"": -0.31093367860651805, ""EURJPY/GBPJPY"": 0.8256957854656395, ""GBPCAD/USDCAD"": 0.7854865692584787}, ""entry"": 1.5, ""exit_z"": 0.5, ""nested"": ""opt2024_val2025"", ""pairs"": [""EURAUD/AUDUSD:w60"", ""AUDUSD/NZDUSD:w60"", ""GBPCAD/USDCAD:w60"", ""EURJPY/GBPJPY:w60""], ""risk_frac"": 0.0075, ""sizing"": ""z_vol"", ""sleeve_budget"": 1.0}",-inf,0.0016202547026891471,0.8851760523509158,0.6363636363636364,False,False,z_vol,0.0016202547026891471,0.0021476811981503557
real_n4_z_vol,"{""betas_2024"": {""AUDUSD/NZDUSD"": 0.7150032270701753, ""EURAUD/AUDUSD"": -0.31093367860651805, ""EURJPY/GBPJPY"": 0.8256957854656395, ""GBPCAD/USDCAD"": 0.7854865692584787}, ""entry"": 1.5, ""exit_z"": 0.5, ""nested"": ""opt2024_val2025"", ""pairs"": [""EURAUD/AUDUSD:w60"", ""AUDUSD/NZDUSD:w60"", ""GBPCAD/USDCAD:w60"", ""EURJPY/GBPJPY:w60""], ""risk_frac"": 0.01, ""sizing"": ""z_vol"", ""sleeve_budget"": 0.55}",-inf,0.0011767837452732416,0.8873596060950015,0.6363636363636364,False,False,z_vol,0.0011767837452732416,0.0015645381454413854
real_n4_z_vol,"{""betas_2024"": {""AUDUSD/NZDUSD"": 0.7150032270701753, ""EURAUD/AUDUSD"": -0.31093367860651805, ""EURJPY/GBPJPY"": 0.8256957854656395, ""GBPCAD/USDCAD"": 0.7854865692584787}, ""entry"": 1.5, ""exit_z"": 0.5, ""nested"": ""opt2024_val2025"", ""pairs"": [""EURAUD/AUDUSD:w60"", ""AUDUSD/NZDUSD:w60"", ""GBPCAD/USDCAD:w60"", ""EURJPY/GBPJPY:w60""], ""risk_frac"": 0.01, ""sizing"": ""z_vol"", ""sleeve_budget"": 1.0}",-inf,0.002141347678368902,0.8878158847155103,0.6363636363636364,False,False,z_vol,0.002141347678368902,0.002847739583423353
real_n4_z_vol,"{""betas_2024"": {""AUDUSD/NZDUSD"": 0.7150032270701753, ""EURAUD/AUDUSD"": -0.31093367860651805, ""EURJPY/GBPJPY"": 0.8256957854656395, ""GBPCAD/USDCAD"": 0.7854865692584787}, ""entry"": 1.75, ""exit_z"": 0.2, ""nested"": ""opt2024_val2025"", ""pairs"": [""EURAUD/AUDUSD:w60"", ""AUDUSD/NZDUSD:w60"", ""GBPCAD/USDCAD:w60"", ""EURJPY/GBPJPY:w60""], ""risk_frac"": 0.005, ""sizing"": ""z_vol"", ""sleeve_budget"": 0.55}",-inf,-0.00011952374410371946,1.0,0.375,False,False,z_vol,0.001535528777456249,-0.00011952374410371946
real_n4_z_vol,"{""betas_2024"": {""AUDUSD/NZDUSD"": 0.7150032270701753, ""EURAUD/AUDUSD"": -0.31093367860651805, ""EURJPY/GBPJPY"": 0.8256957854656395, ""GBPCAD/USDCAD"": 0.7854865692584787}, ""entry"": 1.75, ""exit_z"": 0.2, ""nested"": ""opt2024_val2025"", ""pairs"": [""EURAUD/AUDUSD:w60"", ""AUDUSD/NZDUSD:w60"", ""GBPCAD/USDCAD:w60"", ""EURJPY/GBPJPY:w60""], ""risk_frac"": 0.005, ""sizing"": ""z_vol"", ""sleeve_budget"": 1.0}",-inf,-0.00021513670589978773,1.0,0.375,False,False,z_vol,0.0027801409829858762,-0.00021513670589978773
real_n4_z_vol,"{""betas_2024"": {""AUDUSD/NZDUSD"": 0.7150032270701753, ""EURAUD/AUDUSD"": -0.31093367860651805, ""EURJPY/GBPJPY"": 0.8256957854656395, ""GBPCAD/USDCAD"": 0.7854865692584787}, ""entry"": 1.75, ""exit_z"": 0.2, ""nested"": ""opt2024_val2025"", ""pairs"": [""EURAUD/AUDUSD:w60"", ""AUDUSD/NZDUSD:w60"", ""GBPCAD/USDCAD:w60"", ""EURJPY/GBPJPY:w60""], ""risk_frac"": 0.0075, ""sizing"": ""z_vol"", ""sleeve_budget"": 0.55}",-inf,5.810903062386519e-05,0.8351737570735948,0.5,False,False,z_vol,0.0021715858786809372,5.810903062386519e-05
real_n4_z_vol,"{""betas_2024"": {""AUDUSD/NZDUSD"": 0.7150032270701753, ""EURAUD/AUDUSD"": -0.31093367860651805, ""EURJPY/GBPJPY"": 0.8256957854656395, ""GBPCAD/USDCAD"": 0.7854865692584787}, ""entry"": 1.75, ""exit_z"": 0.2, ""nested"": ""opt2024_val2025"", ""pairs"": [""EURAUD/AUDUSD:w60"", ""AUDUSD/NZDUSD:w60"", ""GBPCAD/USDCAD:w60"", ""EURJPY/GBPJPY:w60""], ""risk_frac"": 0.0075, ""sizing"": ""z_vol"", ""sleeve_budget"": 1.0}",-inf,0.00011115767017658151,0.8348768460247158,0.5,False,False,z_vol,0.00392684924012009,0.00011115767017658151
real_n4_z_vol,"{""betas_2024"": {""AUDUSD/NZDUSD"": 0.7150032270701753, ""EURAUD/AUDUSD"": -0.31093367860651805, ""EURJPY/GBPJPY"": 0.8256957854656395, ""GBPCAD/USDCAD"": 0.7854865692584787}, ""entry"": 1.75, ""exit_z"": 0.2, ""nested"": ""opt2024_val2025"", ""pairs"": [""EURAUD/AUDUSD:w60"", ""AUDUSD/NZDUSD:w60"", ""GBPCAD/USDCAD:w60"", ""EURJPY/GBPJPY:w60""], ""risk_frac"": 0.01, ""sizing"": ""z_vol"", ""sleeve_budget"": 0.55}",-inf,0.00020278001993702388,0.8232429725345108,0.5,False,False,z_vol,0.0029186299784760383,0.00020278001993702388
real_n4_z_vol,"{""betas_2024"": {""AUDUSD/NZDUSD"": 0.7150032270701753, ""EURAUD/AUDUSD"": -0.31093367860651805, ""EURJPY/GBPJPY"": 0.8256957854656395, ""GBPCAD/USDCAD"": 0.7854865692584787}, ""entry"": 1.75, ""exit_z"": 0.2, ""nested"": ""opt2024_val2025"", ""pairs"": [""EURAUD/AUDUSD:w60"", ""AUDUSD/NZDUSD:w60"", ""GBPCAD/USDCAD:w60"", ""EURJPY/GBPJPY:w60""], ""risk_frac"": 0.01, ""sizing"": ""z_vol"", ""sleeve_budget"": 1.0}",-inf,0.00037770068765477505,0.824942290186613,0.5,False,False,z_vol,0.005266457375243652,0.00037770068765477505
real_n4_z_vol,"{""betas_2024"": {""AUDUSD/NZDUSD"": 0.7150032270701753, ""EURAUD/AUDUSD"": -0.31093367860651805, ""EURJPY/GBPJPY"": 0.8256957854656395, ""GBPCAD/USDCAD"": 0.7854865692584787}, ""entry"": 1.75, ""exit_z"": 0.3, ""nested"": ""opt2024_val2025"", ""pairs"": [""EURAUD/AUDUSD:w60"", ""AUDUSD/NZDUSD:w60"", ""GBPCAD/USDCAD:w60"", ""EURJPY/GBPJPY:w60""], ""risk_frac"": 0.005, ""sizing"": ""z_vol"", ""sleeve_budget"": 0.55}",-inf,0.000325598408196362,0.7506043550109087,0.625,False,False,z_vol,0.0012594081675780901,0.000325598408196362
real_n4_z_vol,"{""betas_2024"": {""AUDUSD/NZDUSD"": 0.7150032270701753, ""EURAUD/AUDUSD"": -0.31093367860651805, ""EURJPY/GBPJPY"": 0.8256957854656395, ""GBPCAD/USDCAD"": 0.7854865692584787}, ""entry"": 1.75, ""exit_z"": 0.3, ""nested"": ""opt2024_val2025"", ""pairs"": [""EURAUD/AUDUSD:w60"", ""AUDUSD/NZDUSD:w60"", ""GBPCAD/USDCAD:w60"", ""EURJPY/GBPJPY:w60""], ""risk_frac"": 0.005, ""sizing"": ""z_vol"", ""sleeve_budget"": 1.0}",-inf,0.0005940352957954365,0.7509577305319007,0.625,False,False,z_vol,0.0022824498848115116,0.0005940352957954365
real_n4_z_vol,"{""betas_2024"": {""AUDUSD/NZDUSD"": 0.7150032270701753, ""EURAUD/AUDUSD"": -0.31093367860651805, ""EURJPY/GBPJPY"": 0.8256957854656395, ""GBPCAD/USDCAD"": 0.7854865692584787}, ""entry"": 1.75, ""exit_z"": 0.3, ""nested"": ""opt2024_val2025"", ""pairs"": [""EURAUD/AUDUSD:w60"", ""AUDUSD/NZDUSD:w60"", ""GBPCAD/USDCAD:w60"", ""EURJPY/GBPJPY:w60""], ""risk_frac"": 0.0075, ""sizing"": ""z_vol"", ""sleeve_budget"": 0.55}",-inf,0.0007252359068644909,0.7866587711750356,0.625,False,False,z_vol,0.0017616454430636045,0.0007252359068644909
real_n4_z_vol,"{""betas_2024"": {""AUDUSD/NZDUSD"": 0.7150032270701753, ""EURAUD/AUDUSD"": -0.31093367860651805, ""EURJPY/GBPJPY"": 0.8256957854656395, ""GBPCAD/USDCAD"": 0.7854865692584787}, ""entry"": 1.75, ""exit_z"": 0.3, ""nested"": ""opt2024_val2025"", ""pairs"": [""EURAUD/AUDUSD:w60"", ""AUDUSD/NZDUSD:w60"", ""GBPCAD/USDCAD:w60"", ""EURJPY/GBPJPY:w60""], ""risk_frac"": 0.0075, ""sizing"": ""z_vol"", ""sleeve_budget"": 1.0}",-inf,0.0013226423758648381,0.7871212579871624,0.625,False,False,z_vol,0.0031901975176598803,0.0013226423758648381
real_n4_z_vol,"{""betas_2024"": {""AUDUSD/NZDUSD"": 0.7150032270701753, ""EURAUD/AUDUSD"": -0.31093367860651805, ""EURJPY/GBPJPY"": 0.8256957854656395, ""GBPCAD/USDCAD"": 0.7854865692584787}, ""entry"": 1.75, ""exit_z"": 0.3, ""nested"": ""opt2024_val2025"", ""pairs"": [""EURAUD/AUDUSD:w60"", ""AUDUSD/NZDUSD:w60"", ""GBPCAD/USDCAD:w60"", ""EURJPY/GBPJPY:w60""], ""risk_frac"": 0.01, ""sizing"": ""z_vol"", ""sleeve_budget"": 0.55}",-inf,0.0010974267461359433,0.7960007639273674,0.625,False,False,z_vol,0.0024024495831186277,0.0010974267461359433
real_n4_z_vol,"{""betas_2024"": {""AUDUSD/NZDUSD"": 0.7150032270701753, ""EURAUD/AUDUSD"": -0.31093367860651805, ""EURJPY/GBPJPY"": 0.8256957854656395, ""GBPCAD/USDCAD"": 0.7854865692584787}, ""entry"": 1.75, ""exit_z"": 0.3, ""nested"": ""opt2024_val2025"", ""pairs"": [""EURAUD/AUDUSD:w60"", ""AUDUSD/NZDUSD:w60"", ""GBPCAD/USDCAD:w60"", ""EURJPY/GBPJPY:w60""], ""risk_frac"": 0.01, ""sizing"": ""z_vol"", ""sleeve_budget"": 1.0}",-inf,0.0020005466605139827,0.7973428455024564,0.625,False,False,z_vol,0.004343194482550807,0.0020005466605139827
real_n4_z_vol,"{""betas_2024"": {""AUDUSD/NZDUSD"": 0.7150032270701753, ""EURAUD/AUDUSD"": -0.31093367860651805, ""EURJPY/GBPJPY"": 0.8256957854656395, ""GBPCAD/USDCAD"": 0.7854865692584787}, ""entry"": 1.75, ""exit_z"": 0.5, ""nested"": ""opt2024_val2025"", ""pairs"": [""EURAUD/AUDUSD:w60"", ""AUDUSD/NZDUSD:w60"", ""GBPCAD/USDCAD:w60"", ""EURJPY/GBPJPY:w60""], ""risk_frac"": 0.005, ""sizing"": ""z_vol"", ""sleeve_budget"": 0.55}",-inf,0.00033961440040476687,0.8026033651574584,0.6363636363636364,False,False,z_vol,0.0008750708837472047,0.00033961440040476687
real_n4_z_vol,"{""betas_2024"": {""AUDUSD/NZDUSD"": 0.7150032270701753, ""EURAUD/AUDUSD"": -0.31093367860651805, ""EURJPY/GBPJPY"": 0.8256957854656395, ""GBPCAD/USDCAD"": 0.7854865692584787}, ""entry"": 1.75, ""exit_z"": 0.5, ""nested"": ""opt2024_val2025"", ""pairs"": [""EURAUD/AUDUSD:w60"", ""AUDUSD/NZDUSD:w60"", ""GBPCAD/USDCAD:w60"", ""EURJPY/GBPJPY:w60""], ""risk_frac"": 0.005, ""sizing"": ""z_vol"", ""sleeve_budget"": 1.0}",-inf,0.0006196401228840548,0.8031110370846786,0.6363636363636364,False,False,z_vol,0.001589863360138787,0.0006196401228840548
real_n4_z_vol,"{""betas_2024"": {""AUDUSD/NZDUSD"": 0.7150032270701753, ""EURAUD/AUDUSD"": -0.31093367860651805, ""EURJPY/GBPJPY"": 0.8256957854656395, ""GBPCAD/USDCAD"": 0.7854865692584787}, ""entry"": 1.75, ""exit_z"": 0.5, ""nested"": ""opt2024_val2025"", ""pairs"": [""EURAUD/AUDUSD:w60"", ""AUDUSD/NZDUSD:w60"", ""GBPCAD/USDCAD:w60"", ""EURJPY/GBPJPY:w60""], ""risk_frac"": 0.0075, ""sizing"": ""z_vol"", ""sleeve_budget"": 0.55}",-inf,0.0007346656904274468,0.8291027809292432,0.6363636363636364,False,False,z_vol,0.0011778944114886033,0.0007346656904274468
real_n4_z_vol,"{""betas_2024"": {""AUDUSD/NZDUSD"": 0.7150032270701753, ""EURAUD/AUDUSD"": -0.31093367860651805, ""EURJPY/GBPJPY"": 0.8256957854656395, ""GBPCAD/USDCAD"": 0.7854865692584787}, ""entry"": 1.75, ""exit_z"": 0.5, ""nested"": ""opt2024_val2025"", ""pairs"": [""EURAUD/AUDUSD:w60"", ""AUDUSD/NZDUSD:w60"", ""GBPCAD/USDCAD:w60"", ""EURJPY/GBPJPY:w60""], ""risk_frac"": 0.0075, ""sizing"": ""z_vol"", ""sleeve_budget"": 1.0}",-inf,0.0013397029937018828,0.829922407430096,0.6363636363636364,False,False,z_vol,0.0021415589693670745,0.0013397029937018828
real_n4_z_vol,"{""betas_2024"": {""AUDUSD/NZDUSD"": 0.7150032270701753, ""EURAUD/AUDUSD"": -0.31093367860651805, ""EURJPY/GBPJPY"": 0.8256957854656395, ""GBPCAD/USDCAD"": 0.7854865692584787}, ""entry"": 1.75, ""exit_z"": 0.5, ""nested"": ""opt2024_val2025"", ""pairs"": [""EURAUD/AUDUSD:w60"", ""AUDUSD/NZDUSD:w60"", ""GBPCAD/USDCAD:w60"", ""EURJPY/GBPJPY:w60""], ""risk_frac"": 0.01, ""sizing"": ""z_vol"", ""sleeve_budget"": 0.55}",-inf,0.0011152310823411699,0.8328642262946143,0.6363636363636364,False,False,z_vol,0.0016344398406303458,0.0011152310823411699
real_n4_z_vol,"{""betas_2024"": {""AUDUSD/NZDUSD"": 0.7150032270701753, ""EURAUD/AUDUSD"": -0.31093367860651805, ""EURJPY/GBPJPY"": 0.8256957854656395, ""GBPCAD/USDCAD"": 0.7854865692584787}, ""entry"": 1.75, ""exit_z"": 0.5, ""nested"": ""opt2024_val2025"", ""pairs"": [""EURAUD/AUDUSD:w60"", ""AUDUSD/NZDUSD:w60"", ""GBPCAD/USDCAD:w60"", ""EURJPY/GBPJPY:w60""], ""risk_frac"": 0.01, ""sizing"": ""z_vol"", ""sleeve_budget"": 1.0}",-inf,0.0020322351270459504,0.8339752238574578,0.6363636363636364,False,False,z_vol,0.0029690216415836053,0.0020322351270459504
real_n4_z_vol,"{""betas_2024"": {""AUDUSD/NZDUSD"": 0.7150032270701753, ""EURAUD/AUDUSD"": -0.31093367860651805, ""EURJPY/GBPJPY"": 0.8256957854656395, ""GBPCAD/USDCAD"": 0.7854865692584787}, ""entry"": 2.0, ""exit_z"": 0.2, ""nested"": ""opt2024_val2025"", ""pairs"": [""EURAUD/AUDUSD:w60"", ""AUDUSD/NZDUSD:w60"", ""GBPCAD/USDCAD:w60"", ""EURJPY/GBPJPY:w60""], ""risk_frac"": 0.005, ""sizing"": ""z_vol"", ""sleeve_budget"": 0.55}",-inf,7.943008490904346e-05,0.8123801192209548,0.5,False,False,z_vol,0.0016531873461593895,7.943008490904346e-05
real_n4_z_vol,"{""betas_2024"": {""AUDUSD/NZDUSD"": 0.7150032270701753, ""EURAUD/AUDUSD"": -0.31093367860651805, ""EURJPY/GBPJPY"": 0.8256957854656395, ""GBPCAD/USDCAD"": 0.7854865692584787}, ""entry"": 2.0, ""exit_z"": 0.2, ""nested"": ""opt2024_val2025"", ""pairs"": [""EURAUD/AUDUSD:w60"", ""AUDUSD/NZDUSD:w60"", ""GBPCAD/USDCAD:w60"", ""EURJPY/GBPJPY:w60""], ""risk_frac"": 0.005, ""sizing"": ""z_vol"", ""sleeve_budget"": 1.0}",-inf,0.0001469735844238651,0.8124523344908126,0.5,False,False,z_vol,0.0029910570664960804,0.0001469735844238651
real_n4_z_vol,"{""betas_2024"": {""AUDUSD/NZDUSD"": 0.7150032270701753, ""EURAUD/AUDUSD"": -0.31093367860651805, ""EURJPY/GBPJPY"": 0.8256957854656395, ""GBPCAD/USDCAD"": 0.7854865692584787}, ""entry"": 2.0, ""exit_z"": 0.2, ""nested"": ""opt2024_val2025"", ""pairs"": [""EURAUD/AUDUSD:w60"", ""AUDUSD/NZDUSD:w60"", ""GBPCAD/USDCAD:w60"", ""EURJPY/GBPJPY:w60""], ""risk_frac"": 0.0075, ""sizing"": ""z_vol"", ""sleeve_budget"": 0.55}",-inf,0.00026853000996378273,0.8324585888520578,0.5,False,False,z_vol,0.002404532474732783,0.00026853000996378273
