,USD,CAD,EUR,GBP,JPY,AUD,NZD,CHF
1992-03-01 00:00:00+00:00,,45.97726698710636,0.7804090577,0.571791613723005,-1.0788840064,0.8306913389,3.6882457668,-3.4513019156
1992-04-01 00:00:00+00:00,,47.39582597994713,0.7804090577,0.571791613723005,-1.0788840064,0.8306913389,3.6882457668,-3.4513019156
1992-05-01 00:00:00+00:00,,49.97713383014166,0.7804090577,0.571791613723005,-1.0788840064,0.8306913389,3.6882457668,-3.4513019156
1992-06-01 00:00:00+00:00,,25.40065806776419,-1.869158891,0.631711939355695,0.2345357716,1.4464739561,-0.6586667765,0.7277151948
1992-07-01 00:00:00+00:00,,11.544667607771796,-1.869158891,0.631711939355695,0.2345357716,1.4464739561,-0.6586667765,0.7277151948
1992-08-01 00:00:00+00:00,,7.486073882937894,-1.869158891,0.631711939355695,0.2345357716,1.4464739561,-0.6586667765,0.7277151948
1992-09-01 00:00:00+00:00,,1.5679486187600844,0.1904761967,-0.251098556183382,-0.7244172907,-0.7141800888,0.9793087699,-2.2739239999
1992-10-01 00:00:00+00:00,,-8.764549328935301,0.1904761967,-0.251098556183382,-0.7244172907,-0.7141800888,0.9793087699,-2.2739239999
1992-11-01 00:00:00+00:00,,1.42955404837104,0.1904761967,-0.251098556183382,-0.7244172907,-0.7141800888,0.9793087699,-2.2739239999
1992-12-01 00:00:00+00:00,,-14.338209287444826,1.9282998312,0.314663310257957,-0.5859719286,0.6316505106,1.9773584818,0.0723597752
1993-01-01 00:00:00+00:00,,-1.5722727687346394,1.9282998312,0.314663310257957,-0.5859719286,0.6316505106,1.9773584818,0.0723597752
1993-02-01 00:00:00+00:00,,1.50654250557416,1.9282998312,0.314663310257957,-0.5859719286,0.6316505106,1.9773584818,0.0723597752
1993-03-01 00:00:00+00:00,6.4852334194010375,-17.3133711987856,-5.0093258628,1.56838143036404,-1.2288276178,0.0885126264,0.5254588704,-1.8169990261
1993-04-01 00:00:00+00:00,6.0626048282230505,-14.11189555639536,-5.0093258628,1.56838143036404,-1.2288276178,0.0885126264,0.5254588704,-1.8169990261
1993-05-01 00:00:00+00:00,5.695033628117763,-12.709515515341064,-5.0093258628,1.56838143036404,-1.2288276178,0.0885126264,0.5254588704,-1.8169990261
1993-06-01 00:00:00+00:00,7.6168858373822035,-2.0112077611953327,-0.9256661989,0.3090234857,-0.5086242628,0.9418118846,0.5374364914,-0.5176825606
1993-07-01 00:00:00+00:00,7.782714633796761,-13.399921374304036,-0.9256661989,0.3090234857,-0.5086242628,0.9418118846,0.5374364914,-0.5176825606
1993-08-01 00:00:00+00:00,7.327936478397068,-12.547494623775723,-0.9256661989,0.3090234857,-0.5086242628,0.9418118846,0.5374364914,-0.5176825606
1993-09-01 00:00:00+00:00,7.962297749531788,-4.970501324918953,1.8969422325,0.246457178065218,-1.2522903955,-0.0994931382,2.2041593545,-0.3378371883
1993-10-01 00:00:00+00:00,7.894121124054876,-0.4697172256655002,1.8969422325,0.246457178065218,-1.2522903955,-0.0994931382,2.2041593545,-0.3378371883
1993-11-01 00:00:00+00:00,7.451281021653555,-10.74607786738907,1.8969422325,0.246457178065218,-1.2522903955,-0.0994931382,2.2041593545,-0.3378371883
1993-12-01 00:00:00+00:00,6.940137176854577,-1.312502054152831,-1.8616282306,1.10633066994472,0.5160235657,2.8073941621,1.8389816289,-0.7976608666
1994-01-01 00:00:00+00:00,8.207122390503475,-3.944498680541031,-1.8616282306,1.10633066994472,0.5160235657,2.8073941621,1.8389816289,-0.7976608666
1994-02-01 00:00:00+00:00,7.982539313379977,-3.910261324912212,-1.8616282306,1.10633066994472,0.5160235657,2.8073941621,1.8389816289,-0.7976608666
1994-03-01 00:00:00+00:00,5.967551622418887,4.542831768172451,5.11840626667672,0.972644376899856,-0.0372372826,1.747205495,2.0438075948,2.8551444566
1994-04-01 00:00:00+00:00,8.446458185264149,-3.818094154714091,5.11840626667672,0.972644376899856,-0.0372372826,1.747205495,2.0438075948,2.8551444566
1994-05-01 00:00:00+00:00,11.354230030653255,-1.7636413919149607,5.11840626667672,0.972644376899856,-0.0372372826,1.747205495,2.0438075948,2.8551444566
1994-06-01 00:00:00+00:00,8.321228108912159,-2.4505854626780788,-1.32125330313335,0.842865743527788,-0.0499978726,0.7788635662,2.2706118898,-3.5886495265
1994-07-01 00:00:00+00:00,7.31729879740981,10.039940436412543,-1.32125330313335,0.842865743527788,-0.0499978726,0.7788635662,2.2706118898,-3.5886495265
1994-08-01 00:00:00+00:00,8.543619738986695,13.519088546663994,-1.32125330313335,0.842865743527788,-0.0499978726,0.7788635662,2.2706118898,-3.5886495265
1994-09-01 00:00:00+00:00,6.961586149628607,-5.535112491233174,0.382555470543267,0.6563245723,2.1283599518,2.0676533852,2.6988460945,2.7425880824
1994-10-01 00:00:00+00:00,8.86705129741545,-6.260313688606656,0.382555470543267,0.6563245723,2.1283599518,2.0676533852,2.6988460945,2.7425880824
1994-11-01 00:00:00+00:00,9.046589055988408,-0.40699128299033216,0.382555470543267,0.6563245723,2.1283599518,2.0676533852,2.6988460945,2.7425880824
1994-12-01 00:00:00+00:00,9.19318872896817,-7.5943684285162405,1.06707317073158,0.2963841138,-1.2721787006,0.7939548474,0.8041311446,-1.7414771637
1995-01-01 00:00:00+00:00,8.15930306300694,-12.038535762111346,1.06707317073158,0.2963841138,-1.2721787006,0.7939548474,0.8041311446,-1.7414771637
1995-02-01 00:00:00+00:00,7.655306858408295,-22.62170153323445,1.06707317073158,0.2963841138,-1.2721787006,0.7939548474,0.8041311446,-1.7414771637
1995-03-01 00:00:00+00:00,9.07106867466525,-8.84749093019842,0.452488687783026,-0.650118203309746,-0.346436574,1.2129266579,79.6754474515,-0.4865039033
1995-04-01 00:00:00+00:00,5.44344378239332,-14.355558797408563,0.452488687783026,-0.650118203309746,-0.346436574,1.2129266579,79.6754474515,-0.4865039033
1995-05-01 00:00:00+00:00,4.529752946910093,-34.85356862721098,0.452488687783026,-0.650118203309746,-0.346436574,1.2129266579,79.6754474515,-0.4865039033
1995-06-01 00:00:00+00:00,4.767115645601661,-28.526478107921506,0.863363363363234,-0.2378121382,-0.0092573549,2.8123755699,-1.1558285879,0.0671405137
1995-07-01 00:00:00+00:00,6.704163434186716,-39.60219168974511,0.863363363363234,-0.2378121382,-0.0092573549,2.8123755699,-1.1558285879,0.0671405137
1995-08-01 00:00:00+00:00,6.7002129925452625,-33.725940180033916,0.863363363363234,-0.2378121382,-0.0092573549,2.8123755699,-1.1558285879,0.0671405137
1995-09-01 00:00:00+00:00,5.874658357350238,-35.98934548743982,-0.744324525493167,0.417163289630662,0.8789039326,1.0182844989,-42.5459000386,0.5113980909
1995-10-01 00:00:00+00:00,5.402812796494216,-28.055892109273938,-0.744324525493167,0.417163289630662,0.8789039326,1.0182844989,-42.5459000386,0.5113980909
1995-11-01 00:00:00+00:00,4.544486849962359,-27.602967878561245,-0.744324525493167,0.417163289630662,0.8789039326,1.0182844989,-42.5459000386,0.5113980909
1995-12-01 00:00:00+00:00,3.4463731344823056,-26.17018635321583,-0.337457817772224,1.06824925816027,-0.361745024,1.3851175193,-0.2049795391,-2.3827193922
1996-01-01 00:00:00+00:00,4.690754789764684,-20.451434954251635,-0.337457817772224,1.06824925816027,-0.361745024,1.3851175193,-0.2049795391,-2.3827193922
1996-02-01 00:00:00+00:00,4.664536085647297,-4.5153188364487455,-0.337457817772224,1.06824925816027,-0.361745024,1.3851175193,-0.2049795391,-2.3827193922
1996-03-01 00:00:00+00:00,4.024848398227743,-24.738382797461146,-0.790067720090915,-0.176159718144497,0.5462785763,0.75011429,1.5314804321,-0.5040406271
1996-04-01 00:00:00+00:00,7.151366357967137,-15.949455207907626,-0.790067720090915,-0.176159718144497,0.5462785763,0.75011429,1.5314804321,-0.5040406271
1996-05-01 00:00:00+00:00,6.389519364275875,11.92693713966757,-0.790067720090915,-0.176159718144497,0.5462785763,0.75011429,1.5314804321,-0.5040406271
1996-06-01 00:00:00+00:00,7.159899646715484,-7.57616567754148,0.568828213879446,2.23529411764698,-0.2987889771,0.9065489443,0.992889795,-0.4081133385
1996-07-01 00:00:00+00:00,6.612642633545396,31.7019255111614,0.568828213879446,2.23529411764698,-0.2987889771,0.9065489443,0.992889795,-0.4081133385
1996-08-01 00:00:00+00:00,4.5368120050104155,24.166065719355956,0.568828213879446,2.23529411764698,-0.2987889771,0.9065489443,0.992889795,-0.4081133385
1996-09-01 00:00:00+00:00,5.884686856511467,24.596921540697238,0.0,0.7475560538,-0.2571493857,0.2142421726,0.2682021112,-0.4684455621
1996-10-01 00:00:00+00:00,4.857816369766965,19.337944544412956,0.0,0.7475560538,-0.2571493857,0.2142421726,0.2682021112,-0.4684455621
1996-11-01 00:00:00+00:00,5.908501666360388,21.746353312036003,0.0,0.7475560538,-0.2571493857,0.2142421726,0.2682021112,-0.4684455621
1996-12-01 00:00:00+00:00,7.442284779931896,6.73306314926978,-0.791855203619585,0.627853881278617,1.2135664095,-0.2424453158,-0.5174157575,0.0362112166
1997-01-01 00:00:00+00:00,5.709793903068117,22.367403879249824,-0.791855203619585,0.627853881278617,1.2135664095,-0.2424453158,-0.5174157575,0.0362112166
1997-02-01 00:00:00+00:00,5.713809598494346,15.017373427096391,-0.791855203619585,0.627853881278617,1.2135664095,-0.2424453158,-0.5174157575,0.0362112166
1997-03-01 00:00:00+00:00,7.0321355493073945,30.769151184867205,-0.608133789433318,0.850822461712952,5.2159269217,2.3787712135,-1.2351488066,3.3141079481
1997-04-01 00:00:00+00:00,6.144773413897275,43.81495463114451,-0.608133789433318,0.850822461712952,5.2159269217,2.3787712135,-1.2351488066,3.3141079481
1997-05-01 00:00:00+00:00,6.520105947507826,29.045238730971757,-0.608133789433318,0.850822461712952,5.2159269217,2.3787712135,-1.2351488066,3.3141079481
1997-06-01 00:00:00+00:00,4.123864038147285,35.08828695318576,0.03824091778164,1.46231721034873,-9.6497719256,0.3924256684,2.3318927304,-4.8848716934
1997-07-01 00:00:00+00:00,3.1322665125948834,16.959470593494252,0.03824091778164,1.46231721034873,-9.6497719256,0.3924256684,2.3318927304,-4.8848716934
1997-08-01 00:00:00+00:00,5.136198287138272,3.876278093847918,0.03824091778164,1.46231721034873,-9.6497719256,0.3924256684,2.3318927304,-4.8848716934
1997-09-01 00:00:00+00:00,5.766813548549288,18.248458491356168,-1.72018348623865,0.665188470066447,0.3413029724,2.2028329426,0.3857505164,2.4793651282
1997-10-01 00:00:00+00:00,5.821310340248331,18.99445357635503,-1.72018348623865,0.665188470066447,0.3413029724,2.2028329426,0.3857505164,2.4793651282
1997-11-01 00:00:00+00:00,5.288112065205675,11.902140320671627,-1.72018348623865,0.665188470066447,0.3413029724,2.2028329426,0.3857505164,2.4793651282
1997-12-01 00:00:00+00:00,4.070970555756603,24.053757740342817,0.933488914819591,1.101321601,-0.9430810462,1.2299014505,-0.2608717234,2.0278815209
1998-01-01 00:00:00+00:00,3.974122425836679,5.670473577876534,0.933488914819591,1.101321601,-0.9430810462,1.2299014505,-0.2608717234,2.0278815209
1998-02-01 00:00:00+00:00,4.425796281700589,8.122340369290848,0.933488914819591,1.101321601,-0.9430810462,1.2299014505,-0.2608717234,2.0278815209
1998-03-01 00:00:00+00:00,3.589701270836776,-2.4638676002194493,0.693641618496965,0.490196078431393,-0.3347750142,0.2243443538,-0.543866345,-1.2400215894
1998-04-01 00:00:00+00:00,2.8048108494582946,-4.2859215488007525,0.693641618496965,0.490196078431393,-0.3347750142,0.2243443538,-0.543866345,-1.2400215894
1998-05-01 00:00:00+00:00,2.57698167630398,1.1464493984622903,0.693641618496965,0.490196078431393,-0.3347750142,0.2243443538,-0.543866345,-1.2400215894
1998-06-01 00:00:00+00:00,5.728576345072844,1.3621815125518966,-1.18637581324215,0.380021715526579,-2.485885373,0.4112243665,-0.481720501,1.4415292394
1998-07-01 00:00:00+00:00,6.0724338869730055,-6.546377294321825,-1.18637581324215,0.380021715526579,-2.485885373,0.4112243665,-0.481720501,1.4415292394
1998-08-01 00:00:00+00:00,5.891033587155414,-9.198996895478063,-1.18637581324215,0.380021715526579,-2.485885373,0.4112243665,-0.481720501,1.4415292394
1998-09-01 00:00:00+00:00,3.8415140031840656,-19.441139080282987,0.697134004648392,0.324499729583527,-0.8238621197,1.1434557142,0.0427845038,-0.3514915512
1998-10-01 00:00:00+00:00,2.9903191107923943,-8.034012163354964,0.697134004648392,0.324499729583527,-0.8238621197,1.1434557142,0.0427845038,-0.3514915512
1998-11-01 00:00:00+00:00,3.4738028319577285,-8.780605682146048,0.697134004648392,0.324499729583527,-0.8238621197,1.1434557142,0.0427845038,-0.3514915512
1998-12-01 00:00:00+00:00,5.293802942487735,-5.790257158733281,0.846153846153097,-0.5926724196,-1.9020540633,0.7386729651,1.2486059108,1.0774734575
1999-01-01 00:00:00+00:00,6.201557317694606,-11.38238282385764,0.846153846153097,-0.5926724196,-1.9020540633,0.7386729651,1.2486059108,1.0774734575
1999-02-01 00:00:00+00:00,6.617059439876405,-4.392546602639625,0.846153846153097,-0.5926724196,-1.9020540633,0.7386729651,1.2486059108,1.0774734575
1999-03-01 00:00:00+00:00,6.335360294573222,-0.015234839970024172,-0.266971777268488,1.08401084010847,0.039727401,3.3280561899,1.1975948774,-0.1661605936
1999-04-01 00:00:00+00:00,7.796372914691729,-1.9672438529497516,-0.266971777268488,1.08401084010847,0.039727401,3.3280561899,1.1975948774,-0.1661605936
1999-05-01 00:00:00+00:00,7.844364424895001,-1.8372156298566589,-0.266971777268488,1.08401084010847,0.039727401,3.3280561899,1.1975948774,-0.1661605936
1999-06-01 00:00:00+00:00,7.03922155818566,0.6054614077861009,-1.91204588910184,1.1802575225,0.0850610271,1.5641329947,1.9568206358,-1.4205408879
1999-07-01 00:00:00+00:00,7.520509101928607,8.127073278721774,-1.91204588910184,1.1802575225,0.0850610271,1.5641329947,1.9568206358,-1.4205408879
1999-08-01 00:00:00+00:00,6.913171560030351,16.67201806095573,-1.91204588910184,1.1802575225,0.0850610271,1.5641329947,1.9568206358,-1.4205408879
1999-09-01 00:00:00+00:00,8.513027367620962,16.766296939792348,0.0,1.00742311770947,-0.642630643,1.7775445282,1.97304521,0.1920185694
1999-10-01 00:00:00+00:00,10.466856983706997,7.061488854007858,0.0,1.00742311770947,-0.642630643,1.7775445282,1.97304521,0.1920185694
1999-11-01 00:00:00+00:00,9.780549959536478,12.363944146566496,0.0,1.00742311770947,-0.642630643,1.7775445282,1.97304521,0.1920185694
1999-12-01 00:00:00+00:00,7.893332881688919,10.840307928083526,1.32553606237806,1.04986876640427,-0.0988142385,2.0534566044,0.0228279964,1.5436708789
2000-01-01 00:00:00+00:00,8.645493114246271,26.0596973416122,1.32553606237806,1.04986876640427,-0.0988142385,2.0534566044,0.0228279964,1.5436708789
2000-02-01 00:00:00+00:00,9.648954776380435,13.785167684407028,1.32553606237806,1.04986876640427,-0.0988142385,2.0534566044,0.0228279964,1.5436708789
2000-03-01 00:00:00+00:00,8.855074936841634,4.529567025661851,0.230858022315905,1.71428571428571,1.2484670027,-0.7721617571,-0.4068751706,-3.0249656607
2000-04-01 00:00:00+00:00,9.180344036885746,7.4734764642614415,0.230858022315905,1.71428571428571,1.2484670027,-0.7721617571,-0.4068751706,-3.0249656607
2000-05-01 00:00:00+00:00,9.944132708317156,8.84196045838468,0.230858022315905,1.71428571428571,1.2484670027,-0.7721617571,-0.4068751706,-3.0249656607
2000-06-01 00:00:00+00:00,7.070973287704563,7.330065352546411,0.767754318618086,-0.510725229826525,1.3628710821,3.4984724125,0.1675240442,3.6422746549
2000-07-01 00:00:00+00:00,7.096353380279985,-4.883201121746827,0.767754318618086,-0.510725229826525,1.3628710821,3.4984724125,0.1675240442,3.6422746549
2000-08-01 00:00:00+00:00,7.388230009345076,-13.59521614039143,0.767754318618086,-0.510725229826525,1.3628710821,3.4984724125,0.1675240442,3.6422746549
2000-09-01 00:00:00+00:00,5.739006538965152,14.513446077072366,-0.876190476190319,1.4373716632444,0.4662384677,-3.7475641941,0.7928306078,0.2684818894
2000-10-01 00:00:00+00:00,5.137407226485569,-1.5080316864650833,-0.876190476190319,1.4373716632444,0.4662384677,-3.7475641941,0.7928306078,0.2684818894
2000-11-01 00:00:00+00:00,6.075387504950425,5.3641227973549865,-0.876190476190319,1.4373716632444,0.4662384677,-3.7475641941,0.7928306078,0.2684818894
2000-12-01 00:00:00+00:00,6.09184666582947,8.480622026765294,0.115295926210424,1.26518218623484,-0.2172568858,2.1014820972,0.147926674,0.4949726522
2001-01-01 00:00:00+00:00,4.151735733129813,-5.1860969152606735,0.115295926210424,1.26518218623484,-0.2172568858,2.1014820972,0.147926674,0.4949726522
2001-02-01 00:00:00+00:00,1.9091492569623059,-10.55123497119219,0.115295926210424,1.26518218623484,-0.2172568858,2.1014820972,0.147926674,0.4949726522
2001-03-01 00:00:00+00:00,4.334244585061842,17.904557063590374,0.9980806142041,4.19790104947531,0.9554543643,1.7694406849,0.078934003,-0.5688664238
2001-04-01 00:00:00+00:00,2.612482404040861,-2.7144122051753206,0.9980806142041,4.19790104947531,0.9554543643,1.7694406849,0.078934003,-0.5688664238
2001-05-01 00:00:00+00:00,0.2977484861663937,-2.2700787751076312,0.9980806142041,4.19790104947531,0.9554543643,1.7694406849,0.078934003,-0.5688664238
2001-06-01 00:00:00+00:00,3.916808991657428,5.73162832370977,-0.646142151273521,2.6832774232,-1.9857998898,1.387005366,1.4532704457,-0.3382215652
2001-07-01 00:00:00+00:00,3.6756744563746224,10.56361261831784,-0.646142151273521,2.6832774232,-1.9857998898,1.387005366,1.4532704457,-0.3382215652
2001-08-01 00:00:00+00:00,2.5112978524743257,33.38675384128533,-0.646142151273521,2.6832774232,-1.9857998898,1.387005366,1.4532704457,-0.3382215652
2001-09-01 00:00:00+00:00,2.790920006172759,-10.646387611841224,-0.612088752868811,1.39990667288856,-0.7762189118,0.8236724506,0.6257841509,2.7940286933
2001-10-01 00:00:00+00:00,3.2875583116323437,11.667339095668527,-0.612088752868811,1.39990667288856,-0.7762189118,0.8236724506,0.6257841509,2.7940286933
2001-11-01 00:00:00+00:00,-0.6916232630866825,-4.089194991546618,-0.612088752868811,1.39990667288856,-0.7762189118,0.8236724506,0.6257841509,2.7940286933
2001-12-01 00:00:00+00:00,6.76668923092858,2.295166034963003,-0.384911470361826,2.48504371836165,-1.1478576499,1.5148083938,1.3042147873,-1.2434422848
2002-01-01 00:00:00+00:00,4.159568532639013,10.956739288087514,-0.384911470361826,2.48504371836165,-1.1478576499,1.5148083938,1.3042147873,-1.2434422848
2002-02-01 00:00:00+00:00,2.967898694929527,22.813049121124806,-0.384911470361826,2.48504371836165,-1.1478576499,1.5148083938,1.3042147873,-1.2434422848
2002-03-01 00:00:00+00:00,1.5589212880339876,32.54244931646404,-2.47295208655359,1.34710372698694,0.0729812227,2.0082575985,1.5101748162,0.2029813048
2002-04-01 00:00:00+00:00,2.2895751337908665,25.999240398481472,-2.47295208655359,1.34710372698694,0.0729812227,2.0082575985,1.5101748162,0.2029813048
2002-05-01 00:00:00+00:00,3.060929508561272,35.16992833879564,-2.47295208655359,1.34710372698694,0.0729812227,2.0082575985,1.5101748162,0.2029813048
2002-06-01 00:00:00+00:00,2.4550854560693836,15.86212946142247,0.871632329635563,1.32919805050959,-0.6638025091,1.9849398207,1.9942723221,-1.76870748299315
2002-07-01 00:00:00+00:00,1.159303620058827,32.248746764793054,0.871632329635563,1.32919805050959,-0.6638025091,1.9849398207,1.9942723221,-1.76870748299315
2002-08-01 00:00:00+00:00,2.1685114072735434,16.22171449414662,0.871632329635563,1.32919805050959,-0.6638025091,1.9849398207,1.9942723221,-1.76870748299315
2002-09-01 00:00:00+00:00,4.050926773539176,33.33441677690705,0.589159465828692,1.04940970703977,-0.4324928122,0.7429988781,1.511129262,0.2770083116
2002-10-01 00:00:00+00:00,3.709293003312064,29.351205925322233,0.589159465828692,1.04940970703977,-0.4324928122,0.7429988781,1.511129262,0.2770083116
2002-11-01 00:00:00+00:00,4.620103330702907,25.751823681656894,0.589159465828692,1.04940970703977,-0.4324928122,0.7429988781,1.511129262,0.2770083116
2002-12-01 00:00:00+00:00,-1.9720613099032724,32.49101672127146,-0.351425224521595,0.432713111207295,-0.1465750182,1.3815623632,-0.2780412097,0.0460405265
2003-01-01 00:00:00+00:00,1.2052150996489708,25.339123652998463,-0.351425224521595,0.432713111207295,-0.1465750182,1.3815623632,-0.2780412097,0.0460405265
2003-02-01 00:00:00+00:00,3.7437296870815207,11.338749373473522,-0.351425224521595,0.432713111207295,-0.1465750182,1.3815623632,-0.2780412097,0.0460405265
2003-03-01 00:00:00+00:00,4.157540548829997,-11.775767940894422,-1.80250783699071,-0.990952175786286,1.393625382,0.4692330574,0.0050431906,0.4601932749
2003-04-01 00:00:00+00:00,2.0895115627767913,30.84012009617556,-1.80250783699071,-0.990952175786286,1.393625382,0.4692330574,0.0050431906,0.4601932749
2003-05-01 00:00:00+00:00,3.63134217254808,-3.0877304217996726,-1.80250783699071,-0.990952175786286,1.393625382,0.4692330574,0.0050431906,0.4601932749
2003-06-01 00:00:00+00:00,2.8120520581759623,9.418398021583263,0.718276137270601,1.04438642297648,-1.0546757587,2.0463105943,1.9487349361,-0.5038937288
2003-07-01 00:00:00+00:00,3.8187449366589465,-7.337285270488792,0.718276137270601,1.04438642297648,-1.0546757587,2.0463105943,1.9487349361,-0.5038937288
2003-08-01 00:00:00+00:00,4.723171175283314,1.6650615605408259,0.718276137270601,1.04438642297648,-1.0546757587,2.0463105943,1.9487349361,-0.5038937288
2003-09-01 00:00:00+00:00,4.2391461178697964,13.755710378384167,-0.27733755942948,1.37812230835486,0.0309847178,3.0837673424,1.825980663,-0.276243093922723
2003-10-01 00:00:00+00:00,4.794951798631608,10.937666408021052,-0.27733755942948,1.37812230835486,0.0309847178,3.0837673424,1.825980663,-0.276243093922723
2003-11-01 00:00:00+00:00,6.353357242478586,17.551130399421734,-0.27733755942948,1.37812230835486,0.0309847178,3.0837673424,1.825980663,-0.276243093922723
2003-12-01 00:00:00+00:00,5.395136778115495,12.767779601539985,0.715137067938065,0.977060322854695,1.1441356143,2.9819144925,2.2533432296,0.646352723915067
2004-01-01 00:00:00+00:00,5.65439225427653,-0.7500720796646654,0.715137067938065,0.977060322854695,1.1441356143,2.9819144925,2.2533432296,0.646352723915067
2004-02-01 00:00:00+00:00,4.903609329974956,9.502806500419414,0.715137067938065,0.977060322854695,1.1441356143,2.9819144925,2.2533432296,0.646352723915067
2004-03-01 00:00:00+00:00,4.620016143727668,2.479529333833619,0.355029585798738,1.9352124526715,1.2771719401,1.0942181883,1.1524052506,1.83486238532113
2004-04-01 00:00:00+00:00,6.750709528760512,-9.591538464635574,0.355029585798738,1.9352124526715,1.2771719401,1.0942181883,1.1524052506,1.83486238532113
2004-05-01 00:00:00+00:00,7.389208715476947,23.689700360225906,0.355029585798738,1.9352124526715,1.2771719401,1.0942181883,1.1524052506,1.83486238532113
2004-06-01 00:00:00+00:00,6.332748665469645,15.10913329095147,0.275157232704415,1.1560693641619,-2.0664086265,1.4934130521,2.3496732441,-0.4054054136
2004-07-01 00:00:00+00:00,7.41284238948412,18.996784031215384,0.275157232704415,1.1560693641619,-2.0664086265,1.4934130521,2.3496732441,-0.4054054136
2004-08-01 00:00:00+00:00,5.263032441065008,12.002451811229097,0.275157232704415,1.1560693641619,-2.0664086265,1.4934130521,2.3496732441,-0.4054054136
2004-09-01 00:00:00+00:00,5.224049397887298,-0.6955159195485061,-0.078400627204922,0.6119951039,0.9307572262,1.305212233,2.8011590084,-1.175938491
2004-10-01 00:00:00+00:00,3.8719324948596867,11.440239050252842,-0.078400627204922,0.6119951039,0.9307572262,1.305212233,2.8011590084,-1.175938491
2004-11-01 00:00:00+00:00,6.1972895848736,2.2203536974032545,-0.078400627204922,0.6119951039,0.9307572262,1.305212233,2.8011590084,-1.175938491
2004-12-01 00:00:00+00:00,6.797672741905747,-5.650446280688948,0.117693213024728,-0.243309002433056,-0.2754808655,-0.3048167641,0.9271954008,0.1830663667
2005-01-01 00:00:00+00:00,7.042309965835436,13.777094487696328,0.117693213024728,-0.243309002433056,-0.2754808655,-0.3048167641,0.9271954008,0.1830663667
2005-02-01 00:00:00+00:00,7.971347047907895,5.899971632170353,0.117693213024728,-0.243309002433056,-0.2754808655,-0.3048167641,0.9271954008,0.1830663667
2005-03-01 00:00:00+00:00,6.38392280615776,-4.4175627061157074,-0.391849529780697,-0.040650406504084,2.4813250384,0.4259695648,0.8832951071,2.3298309782
2005-04-01 00:00:00+00:00,7.039139233009228,-2.32288450953112,-0.391849529780697,-0.040650406504084,2.4813250384,0.4259695648,0.8832951071,2.3298309782
2005-05-01 00:00:00+00:00,5.398890364525277,-12.824411039952377,-0.391849529780697,-0.040650406504084,2.4813250384,0.4259695648,0.8832951071,2.3298309782
2005-06-01 00:00:00+00:00,7.081644206430293,3.8615771274892685,-0.944138473642753,-0.28466856445708,0.3809681306,0.1431896878,0.7440392359,0.133928571428665
2005-07-01 00:00:00+00:00,5.189849817415015,-4.009599148221154,-0.944138473642753,-0.28466856445708,0.3809681306,0.1431896878,0.7440392359,0.133928571428665
2005-08-01 00:00:00+00:00,9.08752713286125,1.5316021996829132,-0.944138473642753,-0.28466856445708,0.3809681306,0.1431896878,0.7440392359,0.133928571428665
2005-09-01 00:00:00+00:00,8.934776261626464,11.3940243521375,0.397140587768097,-0.0814995902,-0.7257864711,0.7371359806,1.9669644408,0.267498885421236
2005-10-01 00:00:00+00:00,7.844996015321737,-21.695664197159083,0.397140587768097,-0.0814995902,-0.7257864711,0.7371359806,1.9669644408,0.267498885421236
2005-11-01 00:00:00+00:00,6.033782123573772,-2.9101728534995708,0.397140587768097,-0.0814995902,-0.7257864711,0.7371359806,1.9669644408,0.267498885421236
2005-12-01 00:00:00+00:00,5.738893982592086,-8.478058977520197,-0.237341772151922,1.18270799347466,0.593368229,0.1581689795,-1.1340011317,0.3111111106
2006-01-01 00:00:00+00:00,5.989953825034311,-4.318078975319439,-0.237341772151922,1.18270799347466,0.593368229,0.1581689795,-1.1340011317,0.3111111106
2006-02-01 00:00:00+00:00,4.688732012615815,1.8655679051676088,-0.237341772151922,1.18270799347466,0.593368229,0.1581689795,-1.1340011317,0.3111111106
2006-03-01 00:00:00+00:00,8.837371448492238,20.695366106779865,-0.079302141157822,-0.241837968561043,0.4525355937,1.4648419552,1.7889628232,0.398759415152883
2006-04-01 00:00:00+00:00,6.674597612109134,12.144398182849404,-0.079302141157822,-0.241837968561043,0.4525355937,1.4648419552,1.7889628232,0.398759415152883
2006-05-01 00:00:00+00:00,6.799334107959121,16.95127090932873,-0.079302141157822,-0.241837968561043,0.4525355937,1.4648419552,1.7889628232,0.398759415152883
2006-06-01 00:00:00+00:00,6.3647743707538895,-6.996890425052316,0.595238095238138,1.05050505050506,-0.7291221523,1.5853213837,0.0266566413,1.45631067961167
2006-07-01 00:00:00+00:00,6.617914452393259,-1.109631217682694,0.595238095238138,1.05050505050506,-0.7291221523,1.5853213837,0.0266566413,1.45631067961167
2006-08-01 00:00:00+00:00,4.025870428415956,1.998263728671268,0.595238095238138,1.05050505050506,-0.7291221523,1.5853213837,0.0266566413,1.45631067961167
2006-09-01 00:00:00+00:00,3.6482892477520235,-3.142807992548624,-0.90729783037482,0.0800000088,-0.7279622541,0.5315646266,1.5050936993,1.30491518051332
2006-10-01 00:00:00+00:00,5.2680979127247785,0.8271377354897247,-0.90729783037482,0.0800000088,-0.7279622541,0.5315646266,1.5050936993,1.30491518051332
2006-11-01 00:00:00+00:00,4.349376114081993,-12.07174753274044,-0.90729783037482,0.0800000088,-0.7279622541,0.5315646266,1.5050936993,1.30491518051332
