time,high_pce_xs
2022-01-31 00:00:00+00:00,0.008741135682387435
2022-02-28 00:00:00+00:00,-0.005147643374887267
2022-03-31 00:00:00+00:00,0.004917537719098197
2022-04-30 00:00:00+00:00,0.015100208463580067
2022-05-31 00:00:00+00:00,0.0011058500417606698
2022-06-30 00:00:00+00:00,0.010726449571820451
2022-07-31 00:00:00+00:00,-0.012133653553695889
2022-08-31 00:00:00+00:00,0.001539694217687515
2022-09-30 00:00:00+00:00,0.008290818431778035
2022-10-31 00:00:00+00:00,0.007393062010372375
2022-11-30 00:00:00+00:00,-0.022512601275169852
2022-12-31 00:00:00+00:00,-0.015041794633542827
2023-01-31 00:00:00+00:00,0.011910061173358022
2023-02-28 00:00:00+00:00,-0.009194463418097265
2023-03-31 00:00:00+00:00,-0.009554905597473184
2023-04-30 00:00:00+00:00,-0.0010184414417059307
2023-05-31 00:00:00+00:00,0.008154160067644023
2023-06-30 00:00:00+00:00,0.005356504404933293
2023-07-31 00:00:00+00:00,-0.003978947341774175
2023-08-31 00:00:00+00:00,-0.0017827663364327062
2023-09-30 00:00:00+00:00,0.013298684119635862
2023-10-31 00:00:00+00:00,-0.006912606053779413
2023-11-30 00:00:00+00:00,0.008839823981862782
2023-12-31 00:00:00+00:00,0.010599383247903882
2024-01-31 00:00:00+00:00,-0.005997694867731385
2024-02-29 00:00:00+00:00,-0.006354540218974858
2024-03-31 00:00:00+00:00,-0.0005300346829587577
2024-04-30 00:00:00+00:00,0.003614149232050279
2024-05-31 00:00:00+00:00,0.00016405706621713811
2024-06-30 00:00:00+00:00,0.008872762722913485
2024-07-31 00:00:00+00:00,-0.01801895314181312
2024-08-31 00:00:00+00:00,0.0006201405983210506
2024-09-30 00:00:00+00:00,-0.006202473915178919
2024-10-31 00:00:00+00:00,0.010896018846130673
2024-11-30 00:00:00+00:00,-0.004651094798226896
2024-12-31 00:00:00+00:00,0.008827991694698056
2025-01-31 00:00:00+00:00,-0.00876660175701538
2025-02-28 00:00:00+00:00,-0.003039596823912194
2025-03-31 00:00:00+00:00,0.0075971079030350275
2025-04-30 00:00:00+00:00,-0.0013161834637734904
2025-05-31 00:00:00+00:00,0.0006129311342875088
2025-06-30 00:00:00+00:00,0.0020335955757213586
2025-07-31 00:00:00+00:00,0.0028467776309359927
2025-08-31 00:00:00+00:00,0.001297926258246429
2025-09-30 00:00:00+00:00,-0.0011209336983590834
2025-10-31 00:00:00+00:00,0.010410013262831974
2025-11-30 00:00:00+00:00,0.0015629970801389614
2025-12-31 00:00:00+00:00,0.004001716290678026
2026-01-31 00:00:00+00:00,0.005542014749522428
2026-02-28 00:00:00+00:00,0.007766975900463269
2026-03-31 00:00:00+00:00,-0.0010882381081959158
2026-04-30 00:00:00+00:00,0.005804538547887761
2026-05-31 00:00:00+00:00,-0.00016881016964942486
2026-06-30 00:00:00+00:00,-0.0007618089041259157
2026-07-31 00:00:00+00:00,0.0015192750833523672
2026-08-31 00:00:00+00:00,0.004381642536480879
2026-09-30 00:00:00+00:00,0.0006316429138901736
