time,crash_skew_xs
2017-08-31 00:00:00+00:00,-0.018334805005797095
2017-09-30 00:00:00+00:00,0.0060965415282348
2017-10-31 00:00:00+00:00,-0.00010130019685117286
2017-11-30 00:00:00+00:00,0.003525193135530902
2017-12-31 00:00:00+00:00,-0.0029278687365548173
2018-01-31 00:00:00+00:00,0.00574237993992166
2018-02-28 00:00:00+00:00,-0.013493970768383767
2018-03-31 00:00:00+00:00,-0.007310487275441591
2018-04-30 00:00:00+00:00,0.003907459366363497
2018-05-31 00:00:00+00:00,-0.006982612951635048
2018-06-30 00:00:00+00:00,0.007684831944781312
2018-07-31 00:00:00+00:00,-0.001914879447423079
2018-08-31 00:00:00+00:00,0.010151783917111246
2018-09-30 00:00:00+00:00,-0.008166017558221106
2018-10-31 00:00:00+00:00,-0.003808231940421458
2018-11-30 00:00:00+00:00,0.0070708359068152316
2018-12-31 00:00:00+00:00,0.013450189970973803
2019-01-31 00:00:00+00:00,0.0051019084411187965
2019-02-28 00:00:00+00:00,0.0072543656456984795
2019-03-31 00:00:00+00:00,-0.0024844730750022137
2019-04-30 00:00:00+00:00,-0.011693778545055489
2019-05-31 00:00:00+00:00,-0.007144111099717909
2019-06-30 00:00:00+00:00,0.0038412922901573943
2019-07-31 00:00:00+00:00,-0.00807477234948406
2019-08-31 00:00:00+00:00,-0.020431820067873474
2019-09-30 00:00:00+00:00,0.004499381233798561
2019-10-31 00:00:00+00:00,-0.0007090158635281174
2019-11-30 00:00:00+00:00,0.0011638661445965148
2019-12-31 00:00:00+00:00,-0.009860998378531605
2020-01-31 00:00:00+00:00,-0.006296908821821323
2020-02-29 00:00:00+00:00,0.0010090149496819745
2020-03-31 00:00:00+00:00,-0.0015234386572526848
2020-04-30 00:00:00+00:00,-0.01155532524395153
2020-05-31 00:00:00+00:00,-0.008521206988201468
2020-06-30 00:00:00+00:00,-0.003642545533677266
2020-07-31 00:00:00+00:00,-0.011951859138806586
2020-08-31 00:00:00+00:00,-0.004240717905896196
2020-09-30 00:00:00+00:00,0.0012459418697410296
2020-10-31 00:00:00+00:00,0.0023234344553875186
2020-11-30 00:00:00+00:00,-0.006604650215069396
2020-12-31 00:00:00+00:00,-0.008037274191930566
2021-01-31 00:00:00+00:00,-0.0007938490671612897
2021-02-28 00:00:00+00:00,-0.017051852182770055
2021-03-31 00:00:00+00:00,-0.00654625028987732
2021-04-30 00:00:00+00:00,0.00100380854224702
2021-05-31 00:00:00+00:00,-0.009405260872056842
2021-06-30 00:00:00+00:00,-0.003945335533833361
2021-07-31 00:00:00+00:00,0.004554064335129837
2021-08-31 00:00:00+00:00,0.004473360498444601
2021-09-30 00:00:00+00:00,-0.005255018806406109
2021-10-31 00:00:00+00:00,0.007487953230360445
2021-11-30 00:00:00+00:00,-0.012363489761023527
2021-12-31 00:00:00+00:00,-0.0021414195274966907
2022-01-31 00:00:00+00:00,-0.00037845196492103383
2022-02-28 00:00:00+00:00,-0.007797421457190645
2022-03-31 00:00:00+00:00,-0.015232578789497686
2022-04-30 00:00:00+00:00,-0.005553907761409849
2022-05-31 00:00:00+00:00,-0.0016741231491836928
2022-06-30 00:00:00+00:00,-0.01265082268097717
2022-07-31 00:00:00+00:00,0.002394132226665402
2022-08-31 00:00:00+00:00,-0.004950622524224069
2022-09-30 00:00:00+00:00,-0.0008696140334277791
2022-10-31 00:00:00+00:00,0.027842662281549746
2022-11-30 00:00:00+00:00,-0.0017336741119944321
2022-12-31 00:00:00+00:00,-0.010199237471007927
2023-01-31 00:00:00+00:00,0.0073587670416002116
2023-02-28 00:00:00+00:00,-0.0032663553640317478
2023-03-31 00:00:00+00:00,-0.00075959700468331
2023-04-30 00:00:00+00:00,0.010371740926036432
2023-05-31 00:00:00+00:00,-0.003364254685138124
2023-06-30 00:00:00+00:00,-0.005171771836724348
2023-07-31 00:00:00+00:00,0.0015499194663470828
2023-08-31 00:00:00+00:00,-0.0057615514705215976
2023-09-30 00:00:00+00:00,8.26246979908074e-05
2023-10-31 00:00:00+00:00,-0.004154429730313214
2023-11-30 00:00:00+00:00,0.0063894343480652704
2023-12-31 00:00:00+00:00,0.012983134891213055
2024-01-31 00:00:00+00:00,0.001266324300812638
2024-02-29 00:00:00+00:00,-0.0076323633892753096
2024-03-31 00:00:00+00:00,-0.003995683618573054
2024-04-30 00:00:00+00:00,-0.0012553700118618227
2024-05-31 00:00:00+00:00,-0.0002994807799038268
2024-06-30 00:00:00+00:00,0.0037746808809824284
2024-07-31 00:00:00+00:00,-0.0344920419671515
2024-08-31 00:00:00+00:00,-0.0018424662620337706
2024-09-30 00:00:00+00:00,0.004250072009098105
2024-10-31 00:00:00+00:00,0.0023508741505451347
2024-11-30 00:00:00+00:00,0.00041161490814856094
2024-12-31 00:00:00+00:00,0.013960648533082542
2025-01-31 00:00:00+00:00,-0.00027664305289321067
2025-02-28 00:00:00+00:00,0.004571836438442167
2025-03-31 00:00:00+00:00,-0.0031429982426592895
2025-04-30 00:00:00+00:00,-0.007901693767398132
2025-05-31 00:00:00+00:00,0.0005599581188870939
2025-06-30 00:00:00+00:00,-0.007973097831461051
2025-07-31 00:00:00+00:00,0.00026830494601037813
2025-08-31 00:00:00+00:00,0.006742600376272501
2025-09-30 00:00:00+00:00,0.0014888531687875517
2025-10-31 00:00:00+00:00,0.003272037789578741
2025-11-30 00:00:00+00:00,0.0012242549766203759
2025-12-31 00:00:00+00:00,-0.005476671447275816
2026-01-31 00:00:00+00:00,0.0019966337873777995
2026-02-28 00:00:00+00:00,0.0031812658458532095
2026-03-31 00:00:00+00:00,0.001032482490526565
2026-04-30 00:00:00+00:00,0.008321601290653069
2026-05-31 00:00:00+00:00,7.473512810118876e-05
2026-06-30 00:00:00+00:00,-0.011480964849392539
2026-07-31 00:00:00+00:00,0.0047715440602595915
2026-08-31 00:00:00+00:00,0.003184320259707274
2026-09-30 00:00:00+00:00,-0.006843308379369972
