time,high_xval_z_xs
2019-01-31 00:00:00+00:00,0.014788726440878364
2019-02-28 00:00:00+00:00,-0.009007495734294602
2019-03-31 00:00:00+00:00,0.009114588403682955
2019-04-30 00:00:00+00:00,-0.0057158924110519704
2019-05-31 00:00:00+00:00,-0.007185553075188644
2019-06-30 00:00:00+00:00,0.0007089130322031068
2019-07-31 00:00:00+00:00,-0.004838038936610389
2019-08-31 00:00:00+00:00,-0.0076029786241307296
2019-09-30 00:00:00+00:00,0.0062471521586691114
2019-10-31 00:00:00+00:00,-0.0076061598309168366
2019-11-30 00:00:00+00:00,-0.0014517472420051414
2019-12-31 00:00:00+00:00,-0.004407329028444651
2020-01-31 00:00:00+00:00,0.0017267230934172595
2020-02-29 00:00:00+00:00,0.0021533520847578647
2020-03-31 00:00:00+00:00,-0.020287873303037163
2020-04-30 00:00:00+00:00,0.0071103756952966
2020-05-31 00:00:00+00:00,-0.017491595440594088
2020-06-30 00:00:00+00:00,-0.0058181585709564665
2020-07-31 00:00:00+00:00,0.0033099589984331157
2020-08-31 00:00:00+00:00,-0.000132097945705123
2020-09-30 00:00:00+00:00,-0.005424534610216303
2020-10-31 00:00:00+00:00,4.504028124685533e-05
2020-11-30 00:00:00+00:00,-0.025873955122811765
2020-12-31 00:00:00+00:00,-0.005706945800855068
2021-01-31 00:00:00+00:00,-0.01589140238846054
2021-02-28 00:00:00+00:00,0.006459533689271213
2021-03-31 00:00:00+00:00,-0.00684616632062407
2021-04-30 00:00:00+00:00,0.002352500798173063
2021-05-31 00:00:00+00:00,-0.008363754604378326
2021-06-30 00:00:00+00:00,-0.0017463596532125703
2021-07-31 00:00:00+00:00,0.008304421897963987
2021-08-31 00:00:00+00:00,0.009268843460005005
2021-09-30 00:00:00+00:00,-0.0007497329136724185
2021-10-31 00:00:00+00:00,0.009045211001648346
2021-11-30 00:00:00+00:00,0.007988300061930742
2021-12-31 00:00:00+00:00,0.002876721382772285
2022-01-31 00:00:00+00:00,0.0021463162789512324
2022-02-28 00:00:00+00:00,-0.007199892752221659
2022-03-31 00:00:00+00:00,-0.00900522206892218
2022-04-30 00:00:00+00:00,-0.008039032761600007
2022-05-31 00:00:00+00:00,0.0055453440603348
2022-06-30 00:00:00+00:00,0.014915363524861558
2022-07-31 00:00:00+00:00,0.005735214528988619
2022-08-31 00:00:00+00:00,0.009687755486885052
2022-09-30 00:00:00+00:00,-0.005576288181481925
2022-10-31 00:00:00+00:00,-0.009508406123158508
2022-11-30 00:00:00+00:00,0.0016769005560208772
2022-12-31 00:00:00+00:00,2.872655794350365e-05
2023-01-31 00:00:00+00:00,0.006965897874240401
2023-02-28 00:00:00+00:00,0.0033487123777713457
2023-03-31 00:00:00+00:00,-2.6584981486776904e-05
2023-04-30 00:00:00+00:00,0.013620790011699357
2023-05-31 00:00:00+00:00,-0.005330229661641206
2023-06-30 00:00:00+00:00,-0.009787689829901858
2023-07-31 00:00:00+00:00,0.0006766180333386274
2023-08-31 00:00:00+00:00,-0.00223826352210843
2023-09-30 00:00:00+00:00,-0.0012323286948948686
2023-10-31 00:00:00+00:00,0.011777170614178267
2023-11-30 00:00:00+00:00,-0.01652086546921916
2023-12-31 00:00:00+00:00,0.0018874252116447554
2024-01-31 00:00:00+00:00,-0.005934855096942138
2024-02-29 00:00:00+00:00,0.011262891810181364
2024-03-31 00:00:00+00:00,-0.0031206543268397224
2024-04-30 00:00:00+00:00,-0.007378458360399298
2024-05-31 00:00:00+00:00,0.00929921922324528
2024-06-30 00:00:00+00:00,0.0025552362022751574
2024-07-31 00:00:00+00:00,0.030760253939352555
2024-08-31 00:00:00+00:00,-0.006960216680612086
2024-09-30 00:00:00+00:00,0.006051902360109107
2024-10-31 00:00:00+00:00,0.01349706268330264
2024-11-30 00:00:00+00:00,-0.0009629423978707585
2024-12-31 00:00:00+00:00,0.0040062962256550705
2025-01-31 00:00:00+00:00,0.010128648014571251
2025-02-28 00:00:00+00:00,-0.005530929286552855
2025-03-31 00:00:00+00:00,-0.003283216365635999
2025-04-30 00:00:00+00:00,0.014771110350491057
2025-05-31 00:00:00+00:00,-0.00493523604227708
2025-06-30 00:00:00+00:00,0.002733448382056025
2025-07-31 00:00:00+00:00,0.0050594941685475625
2025-08-31 00:00:00+00:00,-0.0058440185127874855
2025-09-30 00:00:00+00:00,-0.0016736228381138973
2025-10-31 00:00:00+00:00,0.004966747530342097
2025-11-30 00:00:00+00:00,0.0024244008674065842
2025-12-31 00:00:00+00:00,-0.008563214603137803
2026-01-31 00:00:00+00:00,-0.0031963940903609878
2026-02-28 00:00:00+00:00,0.0058453299631999744
2026-03-31 00:00:00+00:00,0.006766314750622282
2026-04-30 00:00:00+00:00,0.0038608324275715145
2026-05-31 00:00:00+00:00,-0.0015605591384945106
2026-06-30 00:00:00+00:00,-0.006384630647903289
2026-07-31 00:00:00+00:00,0.002282495414133834
2026-08-31 00:00:00+00:00,0.008834077159272757
2026-09-30 00:00:00+00:00,-0.0018374426141101186
