time,hpi_chg_xs
2019-12-31 00:00:00+00:00,-0.0036868670706524664
2020-01-31 00:00:00+00:00,0.012468831806689229
2020-02-29 00:00:00+00:00,0.0068280141665557625
2020-03-31 00:00:00+00:00,0.03189400907415885
2020-04-30 00:00:00+00:00,0.02176567553260056
2020-05-31 00:00:00+00:00,0.015439697955665688
2020-06-30 00:00:00+00:00,0.01916854349761743
2020-07-31 00:00:00+00:00,0.0007741043897193656
2020-08-31 00:00:00+00:00,0.009626711479587602
2020-09-30 00:00:00+00:00,-0.007966321270802323
2020-10-31 00:00:00+00:00,-0.007657577650693859
2020-11-30 00:00:00+00:00,0.014924822034500407
2020-12-31 00:00:00+00:00,0.005488160531311959
2021-01-31 00:00:00+00:00,0.0023383304053818943
2021-02-28 00:00:00+00:00,0.020762684920387908
2021-03-31 00:00:00+00:00,0.012646872460953196
2021-04-30 00:00:00+00:00,0.0007644432666298329
2021-05-31 00:00:00+00:00,0.004016192796475249
2021-06-30 00:00:00+00:00,-0.005545064388033594
2021-07-31 00:00:00+00:00,0.005705828211953978
2021-08-31 00:00:00+00:00,0.00206480509231044
2021-09-30 00:00:00+00:00,-0.0026993442091950426
2021-10-31 00:00:00+00:00,-0.002371449076765897
2021-11-30 00:00:00+00:00,-0.0018177775759570247
2021-12-31 00:00:00+00:00,-0.005916610405305001
2022-01-31 00:00:00+00:00,-0.011351887447661024
2022-02-28 00:00:00+00:00,0.010265711234245245
2022-03-31 00:00:00+00:00,0.021048838190369512
2022-04-30 00:00:00+00:00,-0.003204641227661287
2022-05-31 00:00:00+00:00,-0.004652317970959441
2022-06-30 00:00:00+00:00,-0.00592200121490849
2022-07-31 00:00:00+00:00,0.0006136524210655914
2022-08-31 00:00:00+00:00,0.0071176202702614155
2022-09-30 00:00:00+00:00,0.0025654434913140456
2022-10-31 00:00:00+00:00,-0.026145929923139355
2022-11-30 00:00:00+00:00,0.0015188037008013744
2022-12-31 00:00:00+00:00,0.010135389724701849
2023-01-31 00:00:00+00:00,-0.011294663770505031
2023-02-28 00:00:00+00:00,0.00920837469336444
2023-03-31 00:00:00+00:00,0.007904252991237426
2023-04-30 00:00:00+00:00,0.005786795705671421
2023-05-31 00:00:00+00:00,0.0024066265577042945
2023-06-30 00:00:00+00:00,-0.012831752155604503
2023-07-31 00:00:00+00:00,0.0044876389694459284
2023-08-31 00:00:00+00:00,0.005664123189023096
2023-09-30 00:00:00+00:00,-0.013371344468854907
2023-10-31 00:00:00+00:00,0.008393219425283593
2023-11-30 00:00:00+00:00,-0.0012703398120834652
2023-12-31 00:00:00+00:00,0.00932975620938259
2024-01-31 00:00:00+00:00,-0.003249953542600603
2024-02-29 00:00:00+00:00,-0.003942441028743193
2024-03-31 00:00:00+00:00,-0.0020206551798932493
2024-04-30 00:00:00+00:00,0.008378476593840611
2024-05-31 00:00:00+00:00,0.009944764776101733
2024-06-30 00:00:00+00:00,0.008905513905983709
2024-07-31 00:00:00+00:00,-0.03191205792326757
2024-08-31 00:00:00+00:00,-0.0018869262005916099
2024-09-30 00:00:00+00:00,0.0013386287643708528
2024-10-31 00:00:00+00:00,-0.0025689978034251215
2024-11-30 00:00:00+00:00,-0.004013500249884117
2024-12-31 00:00:00+00:00,-0.006815476622929362
2025-01-31 00:00:00+00:00,0.003996003443592189
2025-02-28 00:00:00+00:00,-0.0024846866050621808
2025-03-31 00:00:00+00:00,0.005164335812815279
2025-04-30 00:00:00+00:00,0.004863507097798481
2025-05-31 00:00:00+00:00,0.0034857087526320996
2025-06-30 00:00:00+00:00,0.004424503976142136
2025-07-31 00:00:00+00:00,-0.0023249673089763556
2025-08-31 00:00:00+00:00,0.006543551938495984
2025-09-30 00:00:00+00:00,0.0015424740958756011
2025-10-31 00:00:00+00:00,-0.00032507932244707494
2025-11-30 00:00:00+00:00,0.0009957713976427307
2025-12-31 00:00:00+00:00,-0.001649408608813685
2026-01-31 00:00:00+00:00,-0.011509999909882218
2026-02-28 00:00:00+00:00,-0.004574500634672907
2026-03-31 00:00:00+00:00,0.0029815506666930336
2026-04-30 00:00:00+00:00,-0.0030535649812396537
2026-05-31 00:00:00+00:00,0.002767586164623248
2026-06-30 00:00:00+00:00,-0.0025421871142500274
2026-07-31 00:00:00+00:00,-0.0028422648949558704
2026-08-31 00:00:00+00:00,-0.00473625798140187
2026-09-30 00:00:00+00:00,0.007247230115907222
