time,low_wui_xs
2017-02-28 00:00:00+00:00,0.00041753996250304404
2017-03-31 00:00:00+00:00,0.004778370492141137
2017-04-30 00:00:00+00:00,-0.004893433571176997
2017-05-31 00:00:00+00:00,-0.0007450415588576842
2017-06-30 00:00:00+00:00,-0.012042935705760427
2017-07-31 00:00:00+00:00,0.0056191192673786805
2017-08-31 00:00:00+00:00,-0.00031790159949574015
2017-09-30 00:00:00+00:00,-0.014816672090327665
2017-10-31 00:00:00+00:00,0.004808285744977159
2017-11-30 00:00:00+00:00,0.006785806507254355
2017-12-31 00:00:00+00:00,0.0035260433232087163
2018-01-31 00:00:00+00:00,-0.010623834163603907
2018-02-28 00:00:00+00:00,-9.984007275654072e-05
2018-03-31 00:00:00+00:00,-0.00570672570385955
2018-04-30 00:00:00+00:00,-0.006435641695099026
2018-05-31 00:00:00+00:00,0.019832452298656378
2018-06-30 00:00:00+00:00,0.005424520360147955
2018-07-31 00:00:00+00:00,-0.004172695946973559
2018-08-31 00:00:00+00:00,0.015036860624161541
2018-09-30 00:00:00+00:00,-0.004759889773727433
2018-10-31 00:00:00+00:00,0.009260017137470822
2018-11-30 00:00:00+00:00,0.004271700316306637
2018-12-31 00:00:00+00:00,0.007426327598234916
2019-01-31 00:00:00+00:00,-0.005040513408872349
2019-02-28 00:00:00+00:00,-0.010129751831494227
2019-03-31 00:00:00+00:00,0.004460953701522108
2019-04-30 00:00:00+00:00,0.0025299172185813124
2019-05-31 00:00:00+00:00,0.004791610054586615
2019-06-30 00:00:00+00:00,0.00538265981183228
2019-07-31 00:00:00+00:00,0.0018191879595659266
2019-08-31 00:00:00+00:00,-0.015730851641655996
2019-09-30 00:00:00+00:00,-0.004015701720229803
2019-10-31 00:00:00+00:00,-0.01006129984314208
2019-11-30 00:00:00+00:00,0.0010658932848750524
2019-12-31 00:00:00+00:00,-0.0065816496812223235
2020-01-31 00:00:00+00:00,-0.0023396545723946005
2020-02-29 00:00:00+00:00,-0.001520540394495784
2020-03-31 00:00:00+00:00,0.009571089430982394
2020-04-30 00:00:00+00:00,0.009274325378425097
2020-05-31 00:00:00+00:00,0.006971492576036242
2020-06-30 00:00:00+00:00,0.011786449618211403
2020-07-31 00:00:00+00:00,0.0028578833758599043
2020-08-31 00:00:00+00:00,-0.004272082149463952
2020-09-30 00:00:00+00:00,0.008703301656134421
2020-10-31 00:00:00+00:00,0.0006275563318669519
2020-11-30 00:00:00+00:00,0.005294776850121252
2020-12-31 00:00:00+00:00,-0.005631731997893685
2021-01-31 00:00:00+00:00,-0.004538513519417142
2021-02-28 00:00:00+00:00,-0.0010649966507283448
2021-03-31 00:00:00+00:00,-0.005251174151398974
2021-04-30 00:00:00+00:00,0.005282771212574033
2021-05-31 00:00:00+00:00,-0.004452658881840099
2021-06-30 00:00:00+00:00,0.0005092037656106996
2021-07-31 00:00:00+00:00,-0.0032394708975670428
2021-08-31 00:00:00+00:00,0.006514273535046078
2021-09-30 00:00:00+00:00,0.0011563102736178443
2021-10-31 00:00:00+00:00,-0.005919224948187196
2021-11-30 00:00:00+00:00,-0.0013534158832481102
2021-12-31 00:00:00+00:00,-0.008613852933628596
2022-01-31 00:00:00+00:00,-0.0042779065691157525
2022-02-28 00:00:00+00:00,0.004025489295782281
2022-03-31 00:00:00+00:00,0.007310503064553497
2022-04-30 00:00:00+00:00,0.006904171109970436
2022-05-31 00:00:00+00:00,0.00259448197678247
2022-06-30 00:00:00+00:00,-0.009509381330653377
2022-07-31 00:00:00+00:00,-0.002792050195825291
2022-08-31 00:00:00+00:00,0.003578778706710972
2022-09-30 00:00:00+00:00,-0.01848833793776805
2022-10-31 00:00:00+00:00,0.013020885902712553
2022-11-30 00:00:00+00:00,-0.011712262838685539
2022-12-31 00:00:00+00:00,-0.004532361468225665
2023-01-31 00:00:00+00:00,0.010209690797515325
2023-02-28 00:00:00+00:00,-0.014371135769864485
2023-03-31 00:00:00+00:00,-0.005775783350288832
2023-04-30 00:00:00+00:00,-0.007867514813034271
2023-05-31 00:00:00+00:00,0.005338146045621439
2023-06-30 00:00:00+00:00,-0.009251185061839085
2023-07-31 00:00:00+00:00,-0.006903821691142564
2023-08-31 00:00:00+00:00,-0.0050699865962269275
2023-09-30 00:00:00+00:00,0.00025535964965173186
2023-10-31 00:00:00+00:00,-8.254795714424112e-05
2023-11-30 00:00:00+00:00,-0.008259663977019716
2023-12-31 00:00:00+00:00,0.0021645813901187694
2024-01-31 00:00:00+00:00,-0.009236300115368357
2024-02-29 00:00:00+00:00,-0.00014609622993944082
2024-03-31 00:00:00+00:00,0.004378397205814677
2024-04-30 00:00:00+00:00,0.001293226734492059
2024-05-31 00:00:00+00:00,0.006634333950521931
2024-06-30 00:00:00+00:00,0.002994691429991647
2024-07-31 00:00:00+00:00,-0.012326553573231425
2024-08-31 00:00:00+00:00,0.010385452342056123
2024-09-30 00:00:00+00:00,0.00276813195173653
2024-10-31 00:00:00+00:00,-0.014665819703965743
2024-11-30 00:00:00+00:00,0.010545731970158956
2024-12-31 00:00:00+00:00,-0.011705426535129404
2025-01-31 00:00:00+00:00,0.0063180966864762045
2025-02-28 00:00:00+00:00,0.004799866155443144
2025-03-31 00:00:00+00:00,-0.013926891592537016
2025-04-30 00:00:00+00:00,-0.009387086316679838
2025-05-31 00:00:00+00:00,-0.002524248987759048
2025-06-30 00:00:00+00:00,-0.0007365029860871841
2025-07-31 00:00:00+00:00,-0.002889748687133653
2025-08-31 00:00:00+00:00,-0.0013486493048783244
2025-09-30 00:00:00+00:00,-0.0010048638716774194
2025-10-31 00:00:00+00:00,0.0029203852233254946
2025-11-30 00:00:00+00:00,-0.00205922142184789
2025-12-31 00:00:00+00:00,-0.00019673560981448013
2026-01-31 00:00:00+00:00,0.0125361157864059
2026-02-28 00:00:00+00:00,0.0044964267754010745
2026-03-31 00:00:00+00:00,-0.003806545521889859
2026-04-30 00:00:00+00:00,0.005718321969713669
2026-05-31 00:00:00+00:00,0.006715837070231823
2026-06-30 00:00:00+00:00,-0.006701472953538956
2026-07-31 00:00:00+00:00,0.00853419352174245
2026-08-31 00:00:00+00:00,0.005238502696445213
2026-09-30 00:00:00+00:00,-0.003384972729938207
