time,lfp_chg_xs
2016-05-31 00:00:00+00:00,0.0016892757002229253
2016-06-30 00:00:00+00:00,-0.00822713975877698
2016-07-31 00:00:00+00:00,-0.0018630506246841705
2016-08-31 00:00:00+00:00,0.003697236736897036
2016-09-30 00:00:00+00:00,-0.0014097566695482344
2016-10-31 00:00:00+00:00,-0.0012541325826127547
2016-11-30 00:00:00+00:00,-0.014521527491904829
2016-12-31 00:00:00+00:00,-0.004830918886061686
2017-01-31 00:00:00+00:00,-0.0013426313411321056
2017-02-28 00:00:00+00:00,-0.003904367960897659
2017-03-31 00:00:00+00:00,-0.00345714659054297
2017-04-30 00:00:00+00:00,-0.007047225944785573
2017-05-31 00:00:00+00:00,0.004087362932847949
2017-06-30 00:00:00+00:00,-0.00674751342586799
2017-07-31 00:00:00+00:00,0.003476011529704559
2017-08-31 00:00:00+00:00,-0.010823078258777485
2017-09-30 00:00:00+00:00,-0.0002444459906654206
2017-10-31 00:00:00+00:00,0.00249314312796467
2017-11-30 00:00:00+00:00,-0.004873873286385888
2017-12-31 00:00:00+00:00,0.011369869267644273
2018-01-31 00:00:00+00:00,-0.004471849678418738
2018-02-28 00:00:00+00:00,0.001984679647690335
2018-03-31 00:00:00+00:00,0.0008890407860040472
2018-04-30 00:00:00+00:00,0.0018316177177204462
2018-05-31 00:00:00+00:00,0.005751958279853975
2018-06-30 00:00:00+00:00,-0.001894547114339562
2018-07-31 00:00:00+00:00,-0.006718472277594478
2018-08-31 00:00:00+00:00,-0.0022877224680487585
2018-09-30 00:00:00+00:00,-0.010499119468810658
2018-10-31 00:00:00+00:00,0.010902331773370966
2018-11-30 00:00:00+00:00,-0.0179141983053146
2018-12-31 00:00:00+00:00,-0.0024937360763387373
2019-01-31 00:00:00+00:00,0.0016218806468815128
2019-02-28 00:00:00+00:00,-0.0028991176432856536
2019-03-31 00:00:00+00:00,0.0016301186137246404
2019-04-30 00:00:00+00:00,0.0013928970929462103
2019-05-31 00:00:00+00:00,0.018994688072500487
2019-06-30 00:00:00+00:00,-0.0011906716335894352
2019-07-31 00:00:00+00:00,0.01152039676479455
2019-08-31 00:00:00+00:00,0.012862165034466688
2019-09-30 00:00:00+00:00,0.002043888941716032
2019-10-31 00:00:00+00:00,-0.004288999765904911
2019-11-30 00:00:00+00:00,-0.004335942292686967
2019-12-31 00:00:00+00:00,-0.009559128026561003
2020-01-31 00:00:00+00:00,-0.0011070554616368078
2020-02-29 00:00:00+00:00,-3.085058794838336e-05
2020-03-31 00:00:00+00:00,0.008519459775086391
2020-04-30 00:00:00+00:00,0.010991418087071159
2020-05-31 00:00:00+00:00,0.00444693383283834
2020-06-30 00:00:00+00:00,0.0021967834623988214
2020-07-31 00:00:00+00:00,0.003429873942384587
2020-08-31 00:00:00+00:00,-0.01186115026351553
2020-09-30 00:00:00+00:00,0.005316412023597339
2020-10-31 00:00:00+00:00,0.007153631971487329
2020-11-30 00:00:00+00:00,-0.014553851026938847
2020-12-31 00:00:00+00:00,-0.008398707778181191
2021-01-31 00:00:00+00:00,-0.0007938490671617338
2021-02-28 00:00:00+00:00,-0.006983432623492325
2021-03-31 00:00:00+00:00,-0.004355842888154604
2021-04-30 00:00:00+00:00,0.004001893017609337
2021-05-31 00:00:00+00:00,-0.006120176543409794
2021-06-30 00:00:00+00:00,-0.0018687520159361704
2021-07-31 00:00:00+00:00,-0.008272932996865823
2021-08-31 00:00:00+00:00,0.0016609670694365253
2021-09-30 00:00:00+00:00,0.0055192901924803195
2021-10-31 00:00:00+00:00,0.001208686266656267
2021-11-30 00:00:00+00:00,-0.009452079066899932
2021-12-31 00:00:00+00:00,-0.005732879289170656
2022-01-31 00:00:00+00:00,-0.007589098207122724
2022-02-28 00:00:00+00:00,-0.0001696822732887293
2022-03-31 00:00:00+00:00,0.008200573603129424
2022-04-30 00:00:00+00:00,-0.0033447212653483493
2022-05-31 00:00:00+00:00,0.002233458693602808
2022-06-30 00:00:00+00:00,-0.0026985608699897634
2022-07-31 00:00:00+00:00,-0.004530703208158515
2022-08-31 00:00:00+00:00,0.010844639644476795
2022-09-30 00:00:00+00:00,-0.007134364941651206
2022-10-31 00:00:00+00:00,-0.0034630227474899966
2022-11-30 00:00:00+00:00,0.006679208164032113
2022-12-31 00:00:00+00:00,-0.001444790297752685
2023-01-31 00:00:00+00:00,0.0070500638872601495
2023-02-28 00:00:00+00:00,-0.013469700688069186
2023-03-31 00:00:00+00:00,-0.0041039150229362775
2023-04-30 00:00:00+00:00,-0.01848140611339466
2023-05-31 00:00:00+00:00,0.00279288621612106
2023-06-30 00:00:00+00:00,0.010738037128886768
2023-07-31 00:00:00+00:00,0.0024948566506015624
2023-08-31 00:00:00+00:00,-0.006158682738545029
2023-09-30 00:00:00+00:00,-0.0036152445371294695
2023-10-31 00:00:00+00:00,-0.007160853430715708
2023-11-30 00:00:00+00:00,-0.008930552464053387
2023-12-31 00:00:00+00:00,0.0016140327501650287
2024-01-31 00:00:00+00:00,0.007968819276080064
2024-02-29 00:00:00+00:00,-0.005398045525957906
2024-03-31 00:00:00+00:00,-0.003844510408583135
2024-04-30 00:00:00+00:00,-0.007892185034356958
2024-05-31 00:00:00+00:00,-0.010148012719781052
2024-06-30 00:00:00+00:00,-0.0062942015199562995
2024-07-31 00:00:00+00:00,0.022078743703269454
2024-08-31 00:00:00+00:00,-0.005069891447911923
2024-09-30 00:00:00+00:00,-0.004240485892194279
2024-10-31 00:00:00+00:00,0.000549127268481886
2024-11-30 00:00:00+00:00,0.006711297380285641
2024-12-31 00:00:00+00:00,0.003965188188198354
2025-01-31 00:00:00+00:00,0.002104704310134764
2025-02-28 00:00:00+00:00,0.007853780742550054
2025-03-31 00:00:00+00:00,0.0034848245162948377
2025-04-30 00:00:00+00:00,-0.0033956854506698164
2025-05-31 00:00:00+00:00,-0.0014060672718193556
2025-06-30 00:00:00+00:00,-0.0038250566763915472
2025-07-31 00:00:00+00:00,-0.008479748198669701
2025-08-31 00:00:00+00:00,0.009076612451437427
2025-09-30 00:00:00+00:00,0.004946747078253377
2025-10-31 00:00:00+00:00,-0.011952320701788754
2025-11-30 00:00:00+00:00,-0.0012947876235064326
2025-12-31 00:00:00+00:00,-0.004082854469490638
2026-01-31 00:00:00+00:00,-0.009065957028169702
2026-02-28 00:00:00+00:00,-0.003417603136846137
2026-03-31 00:00:00+00:00,0.0034261750696751303
2026-04-30 00:00:00+00:00,-0.007881202438266066
2026-05-31 00:00:00+00:00,-0.009091857133544656
2026-06-30 00:00:00+00:00,0.011897683287311
2026-07-31 00:00:00+00:00,-0.0005958099543008633
2026-08-31 00:00:00+00:00,-0.0018674773361413433
2026-09-30 00:00:00+00:00,0.01009570831187001
