time,tb_surplus_xs
2020-11-30 00:00:00+00:00,-0.006132835592308816
2020-12-31 00:00:00+00:00,0.0029838145664633497
2021-01-31 00:00:00+00:00,-0.009422748607792797
2021-02-28 00:00:00+00:00,-0.0068937048516861665
2021-03-31 00:00:00+00:00,-0.018554312768894965
2021-04-30 00:00:00+00:00,0.006817394525912679
2021-05-31 00:00:00+00:00,-0.006866002091114876
2021-06-30 00:00:00+00:00,-0.003824142374018069
2021-07-31 00:00:00+00:00,-0.001491289396643669
2021-08-31 00:00:00+00:00,-0.0030306708663340176
2021-09-30 00:00:00+00:00,0.0030152487403918293
2021-10-31 00:00:00+00:00,0.014119625820766979
2021-11-30 00:00:00+00:00,0.006193107326883718
2021-12-31 00:00:00+00:00,0.002653543087849597
2022-01-31 00:00:00+00:00,-0.0014685341385000106
2022-02-28 00:00:00+00:00,0.00301057102982516
2022-03-31 00:00:00+00:00,0.006665745722983951
2022-04-30 00:00:00+00:00,0.0037314564284680607
2022-05-31 00:00:00+00:00,0.0016159766728960356
2022-06-30 00:00:00+00:00,0.010742762377779158
2022-07-31 00:00:00+00:00,0.0014237224682793759
2022-08-31 00:00:00+00:00,0.01240469873831751
2022-09-30 00:00:00+00:00,-0.004097613412689105
2022-10-31 00:00:00+00:00,-0.026121488260313908
2022-11-30 00:00:00+00:00,-0.0028831410835384874
2022-12-31 00:00:00+00:00,-0.003666338606201913
2023-01-31 00:00:00+00:00,-0.0007090424310636223
2023-02-28 00:00:00+00:00,0.0028556376008896933
2023-03-31 00:00:00+00:00,-0.0052679379762399225
2023-04-30 00:00:00+00:00,0.0052721094779066835
2023-05-31 00:00:00+00:00,0.001519954553962144
2023-06-30 00:00:00+00:00,0.0021234858173835303
2023-07-31 00:00:00+00:00,0.0012887911250307749
2023-08-31 00:00:00+00:00,0.000513381582093464
2023-09-30 00:00:00+00:00,-0.0012294585574084138
2023-10-31 00:00:00+00:00,0.007236201166589407
2023-11-30 00:00:00+00:00,-0.006352321921871185
2023-12-31 00:00:00+00:00,0.008470326273764428
2024-01-31 00:00:00+00:00,-0.005217694322435129
2024-02-29 00:00:00+00:00,-0.0067025214810204625
2024-03-31 00:00:00+00:00,-7.627962137135569e-05
2024-04-30 00:00:00+00:00,0.002742542034720241
2024-05-31 00:00:00+00:00,-0.004101600681695294
2024-06-30 00:00:00+00:00,0.004755345448307802
2024-07-31 00:00:00+00:00,-0.013978894227172245
2024-08-31 00:00:00+00:00,-0.0011877683837669961
2024-09-30 00:00:00+00:00,-0.002479253199758169
2024-10-31 00:00:00+00:00,0.014209134014901315
2024-11-30 00:00:00+00:00,-0.0006225759057305602
2024-12-31 00:00:00+00:00,-0.003212209319445991
2025-01-31 00:00:00+00:00,0.0006097820489150418
2025-02-28 00:00:00+00:00,6.534810943370495e-05
2025-03-31 00:00:00+00:00,-0.0034365166531388214
2025-04-30 00:00:00+00:00,0.010497303253922174
2025-05-31 00:00:00+00:00,-0.0022646509096719836
2025-06-30 00:00:00+00:00,0.008932845033855719
2025-07-31 00:00:00+00:00,0.00965196150706138
2025-08-31 00:00:00+00:00,-0.00418243136675811
2025-09-30 00:00:00+00:00,0.006747826096563214
2025-10-31 00:00:00+00:00,0.001133207097093969
2025-11-30 00:00:00+00:00,-0.003829179237815894
2025-12-31 00:00:00+00:00,-0.001862450909037472
2026-01-31 00:00:00+00:00,0.010575938749502356
2026-02-28 00:00:00+00:00,0.009476811261901474
2026-03-31 00:00:00+00:00,0.0005869776469085153
2026-04-30 00:00:00+00:00,-0.004922157795841597
2026-05-31 00:00:00+00:00,0.004637827403547901
2026-06-30 00:00:00+00:00,0.002006230477996862
2026-07-31 00:00:00+00:00,-0.009402973868206543
2026-08-31 00:00:00+00:00,-0.005990078466423077
2026-09-30 00:00:00+00:00,0.0035502980656689775
