time,high_lp_z_xs
2015-12-31 00:00:00+00:00,0.02169888176312562
2016-01-31 00:00:00+00:00,-0.0122021056652738
2016-02-29 00:00:00+00:00,0.009734257915186895
2016-03-31 00:00:00+00:00,-0.010143221148157244
2016-04-30 00:00:00+00:00,0.007252668553846764
2016-05-31 00:00:00+00:00,0.004411770824416239
2016-06-30 00:00:00+00:00,-0.014663264591166403
2016-07-31 00:00:00+00:00,-0.00434951620079882
2016-08-31 00:00:00+00:00,0.0004564840692007355
2016-09-30 00:00:00+00:00,0.0070527733451308805
2016-10-31 00:00:00+00:00,0.0010026173785813164
2016-11-30 00:00:00+00:00,-0.008253514873286072
2016-12-31 00:00:00+00:00,0.004939715370050557
2017-01-31 00:00:00+00:00,-0.01010524377262434
2017-02-28 00:00:00+00:00,-0.0053856229722797355
2017-03-31 00:00:00+00:00,0.006677235389914715
2017-04-30 00:00:00+00:00,0.0064634743269536
2017-05-31 00:00:00+00:00,-0.016966792688708043
2017-06-30 00:00:00+00:00,-0.006677766292382592
2017-07-31 00:00:00+00:00,0.004916723606581241
2017-08-31 00:00:00+00:00,-0.0031434281921671747
2017-09-30 00:00:00+00:00,0.005538744362238335
2017-10-31 00:00:00+00:00,-0.0037481115621764705
2017-11-30 00:00:00+00:00,0.006099270504451582
2017-12-31 00:00:00+00:00,-0.0173397805247687
2018-01-31 00:00:00+00:00,0.011347885160021054
2018-02-28 00:00:00+00:00,0.006488652886853075
2018-03-31 00:00:00+00:00,-0.0007844496483139229
2018-04-30 00:00:00+00:00,-0.011519196232267825
2018-05-31 00:00:00+00:00,0.0015714312200643121
2018-06-30 00:00:00+00:00,-0.0027868790281166955
2018-07-31 00:00:00+00:00,0.0025238636269979686
2018-08-31 00:00:00+00:00,0.008608919659480962
2018-09-30 00:00:00+00:00,0.002382894211634401
2018-10-31 00:00:00+00:00,-0.0036547070325896325
2018-11-30 00:00:00+00:00,0.013015631088182156
2018-12-31 00:00:00+00:00,-0.011649128730517266
2019-01-31 00:00:00+00:00,0.018747958175256985
2019-02-28 00:00:00+00:00,0.007855239278270254
2019-03-31 00:00:00+00:00,-0.0014812972864618468
2019-04-30 00:00:00+00:00,-0.004533564559532022
2019-05-31 00:00:00+00:00,0.005994310497507538
2019-06-30 00:00:00+00:00,-0.004435513867066754
2019-07-31 00:00:00+00:00,-0.01146691808263356
2019-08-31 00:00:00+00:00,-0.008623734388875093
2019-09-30 00:00:00+00:00,-0.002056317528391527
2019-10-31 00:00:00+00:00,-0.011364725108066409
2019-11-30 00:00:00+00:00,0.004056321984464484
2019-12-31 00:00:00+00:00,-0.0011759033036031763
2020-01-31 00:00:00+00:00,0.013978312515734448
2020-02-29 00:00:00+00:00,0.001795609225436312
2020-03-31 00:00:00+00:00,-0.019047965860335636
2020-04-30 00:00:00+00:00,0.01252647462685097
2020-05-31 00:00:00+00:00,0.015094600582778783
2020-06-30 00:00:00+00:00,0.0020477923974611123
2020-07-31 00:00:00+00:00,-0.013860825957092482
2020-08-31 00:00:00+00:00,-0.0020661759980237226
2020-09-30 00:00:00+00:00,0.0017648264296545868
2020-10-31 00:00:00+00:00,-0.004094087367337185
2020-11-30 00:00:00+00:00,0.004996472161956866
2020-12-31 00:00:00+00:00,-0.0027208757363861302
2021-01-31 00:00:00+00:00,-0.0011844605439885747
2021-02-28 00:00:00+00:00,-0.008937987930627167
2021-03-31 00:00:00+00:00,-0.005973978000609281
2021-04-30 00:00:00+00:00,-0.004941931123264132
2021-05-31 00:00:00+00:00,-0.009643338709582228
2021-06-30 00:00:00+00:00,-0.0018294736275764611
2021-07-31 00:00:00+00:00,-0.007828295894239501
2021-08-31 00:00:00+00:00,-0.0004931964616428086
2021-09-30 00:00:00+00:00,-0.0038940996132830197
2021-10-31 00:00:00+00:00,-0.005209085569855887
2021-11-30 00:00:00+00:00,0.008899024011921997
2021-12-31 00:00:00+00:00,0.002574833756683992
2022-01-31 00:00:00+00:00,0.01262093993751745
2022-02-28 00:00:00+00:00,-0.011432711964937559
2022-03-31 00:00:00+00:00,-0.004067333386568395
2022-04-30 00:00:00+00:00,-0.005167523166061283
2022-05-31 00:00:00+00:00,-0.0019002322776618952
2022-06-30 00:00:00+00:00,0.011687022561196247
2022-07-31 00:00:00+00:00,-0.01242133478513685
2022-08-31 00:00:00+00:00,0.005453321694228075
2022-09-30 00:00:00+00:00,-0.0015318751334062464
2022-10-31 00:00:00+00:00,-4.2035980690746655e-05
2022-11-30 00:00:00+00:00,0.021044815622600632
2022-12-31 00:00:00+00:00,-0.0019934593541913737
2023-01-31 00:00:00+00:00,-0.002478659620610335
2023-02-28 00:00:00+00:00,0.00500799060430035
2023-03-31 00:00:00+00:00,-0.004739668617944837
2023-04-30 00:00:00+00:00,-0.014101106098062366
2023-05-31 00:00:00+00:00,-0.004638014960012149
2023-06-30 00:00:00+00:00,-0.01422383168991237
2023-07-31 00:00:00+00:00,-0.0002516991550616243
2023-08-31 00:00:00+00:00,0.000612685396934376
2023-09-30 00:00:00+00:00,0.0038826940990237535
2023-10-31 00:00:00+00:00,-0.006128327938749956
2023-11-30 00:00:00+00:00,-0.0010252374883671367
2023-12-31 00:00:00+00:00,0.00028624725204018375
2024-01-31 00:00:00+00:00,-0.004411386981338028
2024-02-29 00:00:00+00:00,0.0017446905979863203
2024-03-31 00:00:00+00:00,-0.0007668810674299475
2024-04-30 00:00:00+00:00,-0.007870539215302896
2024-05-31 00:00:00+00:00,0.0007682420373817944
2024-06-30 00:00:00+00:00,-0.009399144826401917
2024-07-31 00:00:00+00:00,0.010353077079638728
2024-08-31 00:00:00+00:00,0.0025387679518500406
2024-09-30 00:00:00+00:00,0.00033941203573251144
2024-10-31 00:00:00+00:00,-0.012372720759714073
2024-11-30 00:00:00+00:00,0.007192716509563324
2024-12-31 00:00:00+00:00,-0.0034951434312813223
2025-01-31 00:00:00+00:00,0.006401879972498525
2025-02-28 00:00:00+00:00,0.002951327474745691
2025-03-31 00:00:00+00:00,-0.0028452348976522046
2025-04-30 00:00:00+00:00,-0.0003691153456815144
2025-05-31 00:00:00+00:00,-0.002230949156782791
2025-06-30 00:00:00+00:00,-0.009404895537119207
2025-07-31 00:00:00+00:00,-0.008042686453195724
2025-08-31 00:00:00+00:00,-0.0020517968148009436
2025-09-30 00:00:00+00:00,-0.009707426772047167
2025-10-31 00:00:00+00:00,-0.008401857086835052
2025-11-30 00:00:00+00:00,-0.0026125400252435815
2025-12-31 00:00:00+00:00,-0.007754651515285094
2026-01-31 00:00:00+00:00,-0.0042380030350763764
2026-02-28 00:00:00+00:00,-0.007446779551298133
2026-03-31 00:00:00+00:00,0.00031209797504683223
2026-04-30 00:00:00+00:00,-0.0060659281271379095
2026-05-31 00:00:00+00:00,0.000256878471337485
2026-06-30 00:00:00+00:00,-0.00025681565112478655
2026-07-31 00:00:00+00:00,0.0075462107709716175
2026-08-31 00:00:00+00:00,-0.0017869146569945427
2026-09-30 00:00:00+00:00,0.004779184408135295
