time,ulc_ew
2018-10-31 00:00:00+00:00,-0.0030876751507145084
2018-11-30 00:00:00+00:00,0.009455696853896356
2018-12-31 00:00:00+00:00,-0.00178164770899214
2019-01-31 00:00:00+00:00,0.003480952087336453
2019-02-28 00:00:00+00:00,-0.0019107105543930691
2019-03-31 00:00:00+00:00,0.00012245191162962854
2019-04-30 00:00:00+00:00,-0.0018942904360326196
2019-05-31 00:00:00+00:00,0.003930545785506112
2019-06-30 00:00:00+00:00,0.0018301072717783473
2019-07-31 00:00:00+00:00,0.0005657988359413224
2019-08-31 00:00:00+00:00,0.0016192276633071323
2019-09-30 00:00:00+00:00,-0.0010696331027120198
2019-10-31 00:00:00+00:00,-0.00985353915002829
2019-11-30 00:00:00+00:00,-0.0028144782609312857
2019-12-31 00:00:00+00:00,2.6985839860493854e-05
2020-01-31 00:00:00+00:00,0.005556513523358397
2020-02-29 00:00:00+00:00,0.0006497453158296196
2020-03-31 00:00:00+00:00,-0.005783683140424101
2020-04-30 00:00:00+00:00,0.006020949677995491
2020-05-31 00:00:00+00:00,-0.00045132689157800776
2020-06-30 00:00:00+00:00,-0.0012417767224010001
2020-07-31 00:00:00+00:00,0.0031359890622337794
2020-08-31 00:00:00+00:00,-0.0014807204175759647
2020-09-30 00:00:00+00:00,-0.00021935831229780156
2020-10-31 00:00:00+00:00,-4.880499851545039e-05
2020-11-30 00:00:00+00:00,-0.0040060834524699995
2020-12-31 00:00:00+00:00,-0.005384972542658573
2021-01-31 00:00:00+00:00,0.0020542542228685345
2021-02-28 00:00:00+00:00,0.006699806733917679
2021-03-31 00:00:00+00:00,-0.005096939835686043
2021-04-30 00:00:00+00:00,0.002930008888637703
2021-05-31 00:00:00+00:00,-0.004380818408817544
2021-06-30 00:00:00+00:00,-0.002615589095915416
2021-07-31 00:00:00+00:00,-0.0005328937027183622
2021-08-31 00:00:00+00:00,0.0018608978517489216
2021-09-30 00:00:00+00:00,-0.0009513738228690283
2021-10-31 00:00:00+00:00,-0.009041094303994246
2021-11-30 00:00:00+00:00,0.004341490842913798
2021-12-31 00:00:00+00:00,-0.0001815000464480132
2022-01-31 00:00:00+00:00,0.008013942111285921
2022-02-28 00:00:00+00:00,-0.0054074026797595875
2022-03-31 00:00:00+00:00,-0.005585895500684446
2022-04-30 00:00:00+00:00,-0.005252154499553852
2022-05-31 00:00:00+00:00,-0.002052542966166304
2022-06-30 00:00:00+00:00,0.0006757637809897687
2022-07-31 00:00:00+00:00,-0.005676660413322154
2022-08-31 00:00:00+00:00,0.0035923194696281247
2022-09-30 00:00:00+00:00,-0.006892830269452643
2022-10-31 00:00:00+00:00,-0.005846534003180692
2022-11-30 00:00:00+00:00,0.004466755082027651
2022-12-31 00:00:00+00:00,0.0015148654330292555
2023-01-31 00:00:00+00:00,-0.006598401993974878
2023-02-28 00:00:00+00:00,0.006318810572351952
2023-03-31 00:00:00+00:00,-0.0009811964985063648
2023-04-30 00:00:00+00:00,0.0016597207178223883
2023-05-31 00:00:00+00:00,0.002435163993241396
2023-06-30 00:00:00+00:00,-0.0075027629603878765
2023-07-31 00:00:00+00:00,-0.0017505098067732705
2023-08-31 00:00:00+00:00,0.0005858615478533391
2023-09-30 00:00:00+00:00,-0.0034529011736411652
2023-10-31 00:00:00+00:00,0.0028125530805271914
2023-11-30 00:00:00+00:00,-0.0018199805169053507
2023-12-31 00:00:00+00:00,-0.0036687106938467773
2024-01-31 00:00:00+00:00,0.005209549147775494
2024-02-29 00:00:00+00:00,-0.00044284651696424593
2024-03-31 00:00:00+00:00,-0.004930998755744875
2024-04-30 00:00:00+00:00,-0.0015976637717203257
2024-05-31 00:00:00+00:00,0.002994932544324591
2024-06-30 00:00:00+00:00,-0.00030290434643209796
2024-07-31 00:00:00+00:00,-0.006110596010394986
2024-08-31 00:00:00+00:00,-0.005027004628960219
2024-09-30 00:00:00+00:00,-0.0011538698167629091
2024-10-31 00:00:00+00:00,0.0028666114258424358
2024-11-30 00:00:00+00:00,-0.004188446986400196
2024-12-31 00:00:00+00:00,-0.010356706370617808
2025-01-31 00:00:00+00:00,0.004176223467441176
2025-02-28 00:00:00+00:00,0.0027423448767958103
2025-03-31 00:00:00+00:00,-0.0018824896791769241
2025-04-30 00:00:00+00:00,0.0047234473877597605
2025-05-31 00:00:00+00:00,-0.0027341834612332194
2025-06-30 00:00:00+00:00,0.0005628280294944776
2025-07-31 00:00:00+00:00,-0.0016372762545073805
2025-08-31 00:00:00+00:00,-0.0019145382361835939
2025-09-30 00:00:00+00:00,0.00030463118083545737
2025-10-31 00:00:00+00:00,0.0008973492765016466
2025-11-30 00:00:00+00:00,-0.0005784477155977852
2025-12-31 00:00:00+00:00,0.0009879011497591073
2026-01-31 00:00:00+00:00,-0.00045406491567157037
2026-02-28 00:00:00+00:00,-0.001170178666491939
2026-03-31 00:00:00+00:00,-0.004306471428849101
2026-04-30 00:00:00+00:00,0.0027848035542763494
2026-05-31 00:00:00+00:00,0.0063395135909498634
2026-06-30 00:00:00+00:00,0.0031983628954737053
2026-07-31 00:00:00+00:00,-0.003312221842547758
2026-08-31 00:00:00+00:00,-0.0026750005347613293
2026-09-30 00:00:00+00:00,0.000969544901384678
