time,dsr_ew
2017-02-28 00:00:00+00:00,-0.0016989786498693427
2017-03-31 00:00:00+00:00,-0.005036987691723782
2017-04-30 00:00:00+00:00,-0.006741544128548993
2017-05-31 00:00:00+00:00,-0.0027775552210008714
2017-06-30 00:00:00+00:00,0.01214874201413041
2017-07-31 00:00:00+00:00,0.006586127976072609
2017-08-31 00:00:00+00:00,-0.004216292231042806
2017-09-30 00:00:00+00:00,0.006907583787804761
2017-10-31 00:00:00+00:00,-0.007939817163813534
2017-11-30 00:00:00+00:00,-0.0007684970833743421
2017-12-31 00:00:00+00:00,0.003280433856389209
2018-01-31 00:00:00+00:00,0.005212392361340523
2018-02-28 00:00:00+00:00,-0.0017924761149825663
2018-03-31 00:00:00+00:00,-0.00241349054530271
2018-04-30 00:00:00+00:00,-0.0048008230382433625
2018-05-31 00:00:00+00:00,0.0016107604738089254
2018-06-30 00:00:00+00:00,-0.0036478293938099204
2018-07-31 00:00:00+00:00,0.0007621605880767657
2018-08-31 00:00:00+00:00,-0.0022688112290770723
2018-09-30 00:00:00+00:00,0.0026586842425562196
2018-10-31 00:00:00+00:00,-0.00405541358172401
2018-11-30 00:00:00+00:00,0.002421180672065537
2018-12-31 00:00:00+00:00,-0.013068423558467601
2019-01-31 00:00:00+00:00,0.006380857475624335
2019-02-28 00:00:00+00:00,-0.0021643473766164156
2019-03-31 00:00:00+00:00,0.0004350491651756716
2019-04-30 00:00:00+00:00,0.0002197882577008592
2019-05-31 00:00:00+00:00,-0.0011492689627793373
2019-06-30 00:00:00+00:00,0.002228984745604068
2019-07-31 00:00:00+00:00,0.003590064476873156
2019-08-31 00:00:00+00:00,-0.003304872016767435
2019-09-30 00:00:00+00:00,0.002186622204809474
2019-10-31 00:00:00+00:00,-0.003984837834411947
2019-11-30 00:00:00+00:00,-0.0007704728039332753
2019-12-31 00:00:00+00:00,-4.566714045584064e-06
2020-01-31 00:00:00+00:00,-0.000497985469494755
2020-02-29 00:00:00+00:00,-0.00029128020633462093
2020-03-31 00:00:00+00:00,-0.0010901376298353416
2020-04-30 00:00:00+00:00,-0.0003309274869803813
2020-05-31 00:00:00+00:00,0.0016117200113325847
2020-06-30 00:00:00+00:00,0.0006127939593292275
2020-07-31 00:00:00+00:00,-0.007154479436305428
2020-08-31 00:00:00+00:00,-0.0007758835097447792
2020-09-30 00:00:00+00:00,-5.685448979197982e-05
2020-10-31 00:00:00+00:00,0.0008060315458306988
2020-11-30 00:00:00+00:00,-0.00675888389603263
2020-12-31 00:00:00+00:00,-0.0023835402962915087
2021-01-31 00:00:00+00:00,-0.0015531939894845026
2021-02-28 00:00:00+00:00,-0.008993803574817716
2021-03-31 00:00:00+00:00,-0.0030966642564806968
2021-04-30 00:00:00+00:00,0.001829722308169579
2021-05-31 00:00:00+00:00,0.0005114273311248585
2021-06-30 00:00:00+00:00,0.0015698484794646195
2021-07-31 00:00:00+00:00,0.003884277416073889
2021-08-31 00:00:00+00:00,-2.6103109410424707e-05
2021-09-30 00:00:00+00:00,0.0001633055512511028
2021-10-31 00:00:00+00:00,-0.004064183318406522
2021-11-30 00:00:00+00:00,0.007903302765447151
2021-12-31 00:00:00+00:00,-0.0019052738639088185
2022-01-31 00:00:00+00:00,0.001417751407197132
2022-02-28 00:00:00+00:00,-0.0016019215921291297
2022-03-31 00:00:00+00:00,-0.0020833220584947076
2022-04-30 00:00:00+00:00,0.000903204014696124
2022-05-31 00:00:00+00:00,-0.00037559069025949743
2022-06-30 00:00:00+00:00,0.004054762989110339
2022-07-31 00:00:00+00:00,0.0037516431592432564
2022-08-31 00:00:00+00:00,0.004710840209279921
2022-09-30 00:00:00+00:00,-0.0029045871124492306
2022-10-31 00:00:00+00:00,-0.00814257012670705
2022-11-30 00:00:00+00:00,0.0011825090764021606
2022-12-31 00:00:00+00:00,0.0003950955518128296
2023-01-31 00:00:00+00:00,0.0004504609312137031
2023-02-28 00:00:00+00:00,-0.0030151905347202135
2023-03-31 00:00:00+00:00,-0.0032749965659092384
2023-04-30 00:00:00+00:00,-0.004719702085199229
2023-05-31 00:00:00+00:00,0.0006122979933136374
2023-06-30 00:00:00+00:00,-0.003533447966877934
2023-07-31 00:00:00+00:00,-0.000953133080779156
2023-08-31 00:00:00+00:00,-0.0033375711175068767
2023-09-30 00:00:00+00:00,0.007152827840401388
2023-10-31 00:00:00+00:00,-0.004062623463915838
2023-11-30 00:00:00+00:00,-0.003975929778787579
2023-12-31 00:00:00+00:00,0.007968394731016737
2024-01-31 00:00:00+00:00,-0.0029591301325175845
2024-02-29 00:00:00+00:00,-0.004614222719311889
2024-03-31 00:00:00+00:00,-2.022479331875715e-05
2024-04-30 00:00:00+00:00,-0.0015767800587751513
2024-05-31 00:00:00+00:00,0.0007154925260199896
2024-06-30 00:00:00+00:00,0.00539465896294411
2024-07-31 00:00:00+00:00,-0.01340762611481261
2024-08-31 00:00:00+00:00,0.001497957853820564
2024-09-30 00:00:00+00:00,-0.0003421484632565308
2024-10-31 00:00:00+00:00,-0.0008997093096960729
2024-11-30 00:00:00+00:00,0.0009605274498392102
2024-12-31 00:00:00+00:00,-0.004851006486742526
2025-01-31 00:00:00+00:00,-0.002141620498026575
2025-02-28 00:00:00+00:00,-0.0016717225230622468
2025-03-31 00:00:00+00:00,-0.007960844033224945
2025-04-30 00:00:00+00:00,-0.002366273375409622
2025-05-31 00:00:00+00:00,-0.0003150365825022039
2025-06-30 00:00:00+00:00,0.00029164404368042796
2025-07-31 00:00:00+00:00,0.004843229597023768
2025-08-31 00:00:00+00:00,-0.0037101878995111637
2025-09-30 00:00:00+00:00,-0.0005776981502449985
2025-10-31 00:00:00+00:00,0.0032983331227001145
2025-11-30 00:00:00+00:00,-0.0014482402514287562
2025-12-31 00:00:00+00:00,0.001841294348764011
2026-01-31 00:00:00+00:00,-0.0003455493187046743
2026-02-28 00:00:00+00:00,0.003046278248744594
2026-03-31 00:00:00+00:00,0.0007049791321371845
2026-04-30 00:00:00+00:00,-6.450507889399493e-05
2026-05-31 00:00:00+00:00,-0.0014089630961205968
2026-06-30 00:00:00+00:00,-0.0023985555593452057
2026-07-31 00:00:00+00:00,5.054646175373101e-05
2026-08-31 00:00:00+00:00,0.0003122192204934038
2026-09-30 00:00:00+00:00,0.0031203599653251146
