time,reer_ew
2020-12-31 00:00:00+00:00,-0.0021490472320566667
2021-01-31 00:00:00+00:00,-0.002956820196746701
2021-02-28 00:00:00+00:00,0.007755519944965705
2021-03-31 00:00:00+00:00,0.001355503834148175
2021-04-30 00:00:00+00:00,-0.005639139980815777
2021-05-31 00:00:00+00:00,0.0002540448392502892
2021-06-30 00:00:00+00:00,0.002704041089677922
2021-07-31 00:00:00+00:00,0.00621598466789175
2021-08-31 00:00:00+00:00,-8.421202786923487e-05
2021-09-30 00:00:00+00:00,-0.0018859335636907115
2021-10-31 00:00:00+00:00,-0.009346512362590098
2021-11-30 00:00:00+00:00,0.008169047109031657
2021-12-31 00:00:00+00:00,-0.0013951150401282364
2022-01-31 00:00:00+00:00,0.004121395127586025
2022-02-28 00:00:00+00:00,-0.0012560395562010163
2022-03-31 00:00:00+00:00,-0.011488742538006247
2022-04-30 00:00:00+00:00,-0.009457996353994691
2022-05-31 00:00:00+00:00,0.004548501989877218
2022-06-30 00:00:00+00:00,-0.010826887847505184
2022-07-31 00:00:00+00:00,-0.0030852105945463615
2022-08-31 00:00:00+00:00,-0.002478548049671403
2022-09-30 00:00:00+00:00,-0.002074818689261071
2022-10-31 00:00:00+00:00,-0.0046810108891658375
2022-11-30 00:00:00+00:00,0.01694207826495786
2022-12-31 00:00:00+00:00,0.009018242256295217
2023-01-31 00:00:00+00:00,0.003098240381451234
2023-02-28 00:00:00+00:00,-0.010770798496178235
2023-03-31 00:00:00+00:00,0.005806188989011751
2023-04-30 00:00:00+00:00,-0.004093870035342229
2023-05-31 00:00:00+00:00,0.0008224680536288442
2023-06-30 00:00:00+00:00,-0.005748374201629547
2023-07-31 00:00:00+00:00,-0.0014082783279940614
2023-08-31 00:00:00+00:00,-0.006214383986293037
2023-09-30 00:00:00+00:00,0.004862365504404886
2023-10-31 00:00:00+00:00,-0.005790622103231113
2023-11-30 00:00:00+00:00,-0.0020036051419068945
2023-12-31 00:00:00+00:00,0.010805170417250265
2024-01-31 00:00:00+00:00,-0.00899437093593447
2024-02-29 00:00:00+00:00,-0.005266662124762345
2024-03-31 00:00:00+00:00,0.003011579387344643
2024-04-30 00:00:00+00:00,-0.005452369462972784
2024-05-31 00:00:00+00:00,-0.002866616995571891
2024-06-30 00:00:00+00:00,-0.004241317119092036
2024-07-31 00:00:00+00:00,0.0067625941278501855
2024-08-31 00:00:00+00:00,0.004306366695441266
2024-09-30 00:00:00+00:00,-0.0028953593911166253
2024-10-31 00:00:00+00:00,-0.006591940772750826
2024-11-30 00:00:00+00:00,0.0034614324178929845
2024-12-31 00:00:00+00:00,-0.0047510301951592115
2025-01-31 00:00:00+00:00,0.0012816857408726179
2025-02-28 00:00:00+00:00,0.004034226153328824
2025-03-31 00:00:00+00:00,-0.00018412850021343186
2025-04-30 00:00:00+00:00,0.005974650638536749
2025-05-31 00:00:00+00:00,-0.0027629123615017237
2025-06-30 00:00:00+00:00,0.0046748283447994865
2025-07-31 00:00:00+00:00,-0.001052225166322085
2025-08-31 00:00:00+00:00,-0.0009333634684591807
2025-09-30 00:00:00+00:00,-0.0014338437860592634
2025-10-31 00:00:00+00:00,0.0030276316393385017
2025-11-30 00:00:00+00:00,-0.0007349914994589923
2025-12-31 00:00:00+00:00,0.00042039705262908456
2026-01-31 00:00:00+00:00,0.0015198788035863942
2026-02-28 00:00:00+00:00,-0.0006469761746378255
2026-03-31 00:00:00+00:00,-0.0005974767489729249
2026-04-30 00:00:00+00:00,-0.00029905917679440286
2026-05-31 00:00:00+00:00,0.0007520279206914005
2026-06-30 00:00:00+00:00,0.0008421704008163555
2026-07-31 00:00:00+00:00,0.0049275703170572616
2026-08-31 00:00:00+00:00,-0.0025996754371010455
2026-09-30 00:00:00+00:00,0.003590753610509756
