time,low_lp_xs
2025-10-31 00:00:00+00:00,0.011590501431013145
2025-11-30 00:00:00+00:00,0.00044069564968651775
2025-12-31 00:00:00+00:00,0.006170099158032016
2026-01-31 00:00:00+00:00,0.010036838765570044
2026-02-28 00:00:00+00:00,0.009325499758389366
2026-03-31 00:00:00+00:00,-0.005186740143719781
2026-04-30 00:00:00+00:00,0.005909396800812594
2026-05-31 00:00:00+00:00,0.005705903389207956
2026-06-30 00:00:00+00:00,-0.009068722203886548
2026-07-31 00:00:00+00:00,-0.0027934490409834423
2026-08-31 00:00:00+00:00,0.002117512711727665
2026-09-30 00:00:00+00:00,-0.009814919775155584
