time,high_money_growth_xs
2024-07-31 00:00:00+00:00,-0.022558225670890275
2024-08-31 00:00:00+00:00,-0.00792709939704328
2024-09-30 00:00:00+00:00,-0.0026166976087695915
2024-10-31 00:00:00+00:00,0.011039153157740289
2024-11-30 00:00:00+00:00,-0.006807041426243887
2024-12-31 00:00:00+00:00,-0.0025037391248926566
2025-01-31 00:00:00+00:00,-0.0024995838352913635
2025-02-28 00:00:00+00:00,-0.0034481405272910326
2025-03-31 00:00:00+00:00,0.009074086655480373
2025-04-30 00:00:00+00:00,0.0011836817796946342
2025-05-31 00:00:00+00:00,0.00322998349692738
2025-06-30 00:00:00+00:00,0.0021115522267003417
2025-07-31 00:00:00+00:00,0.012093286974661055
2025-08-31 00:00:00+00:00,-0.003918796923637058
2025-09-30 00:00:00+00:00,0.0025894867609475014
2025-10-31 00:00:00+00:00,-0.0012862848204356903
2025-11-30 00:00:00+00:00,0.002893956989958202
2025-12-31 00:00:00+00:00,0.008099707966198189
2026-01-31 00:00:00+00:00,0.00666675911467518
2026-02-28 00:00:00+00:00,0.00647063265869674
2026-03-31 00:00:00+00:00,-0.0006468273593527307
2026-04-30 00:00:00+00:00,0.0007117529717635129
2026-05-31 00:00:00+00:00,0.0007331922805142721
2026-06-30 00:00:00+00:00,-0.007907896531757053
2026-07-31 00:00:00+00:00,-0.0007790214521656846
2026-08-31 00:00:00+00:00,0.0034237745906957606
2026-09-30 00:00:00+00:00,-0.007977697625980662
