time,ur_chg_xs
2016-08-31 00:00:00+00:00,0.00311877946750716
2016-09-30 00:00:00+00:00,-0.005340991351156399
2016-10-31 00:00:00+00:00,0.002847447570809347
2016-11-30 00:00:00+00:00,0.00447687037996336
2016-12-31 00:00:00+00:00,-0.004028027164288517
2017-01-31 00:00:00+00:00,0.001846551484172343
2017-02-28 00:00:00+00:00,-0.006132179923290182
2017-03-31 00:00:00+00:00,-0.0008673770002819436
2017-04-30 00:00:00+00:00,0.012380736835796213
2017-05-31 00:00:00+00:00,0.008262160378098793
2017-06-30 00:00:00+00:00,0.0018916817797927088
2017-07-31 00:00:00+00:00,0.010864015182762587
2017-08-31 00:00:00+00:00,0.003115578382605122
2017-09-30 00:00:00+00:00,0.012721743171373756
2017-10-31 00:00:00+00:00,-0.005586064250959533
2017-11-30 00:00:00+00:00,0.005910431477561318
2017-12-31 00:00:00+00:00,0.0007073647283526441
2018-01-31 00:00:00+00:00,-0.004750259102017984
2018-02-28 00:00:00+00:00,-0.008942705634803816
2018-03-31 00:00:00+00:00,0.002221721911700447
2018-04-30 00:00:00+00:00,0.01033585662764902
2018-05-31 00:00:00+00:00,-0.012797176733127302
2018-06-30 00:00:00+00:00,-0.0007774084638496603
2018-07-31 00:00:00+00:00,0.005923629116386886
2018-08-31 00:00:00+00:00,0.008520674979594522
2018-09-30 00:00:00+00:00,-0.004140410077239198
2018-10-31 00:00:00+00:00,-0.0074333742436339945
2018-11-30 00:00:00+00:00,0.0034017598482709577
2018-12-31 00:00:00+00:00,0.012376013515994044
2019-01-31 00:00:00+00:00,-0.008296883784880138
2019-02-28 00:00:00+00:00,0.004712003431357026
2019-03-31 00:00:00+00:00,0.004002019478324126
2019-04-30 00:00:00+00:00,-0.004732950951175541
2019-05-31 00:00:00+00:00,-0.008732862383356799
2019-06-30 00:00:00+00:00,-0.0008769310628828908
2019-07-31 00:00:00+00:00,-0.015388751874699458
2019-08-31 00:00:00+00:00,-0.008588124225843985
2019-09-30 00:00:00+00:00,-0.006932648454920698
2019-10-31 00:00:00+00:00,-0.010380783623280654
2019-11-30 00:00:00+00:00,0.0015258265641753255
2019-12-31 00:00:00+00:00,-0.001539758027594318
2020-01-31 00:00:00+00:00,0.006396828158372836
2020-02-29 00:00:00+00:00,0.0017817449536479124
2020-03-31 00:00:00+00:00,0.02357799107365266
2020-04-30 00:00:00+00:00,-0.011700244926202696
2020-05-31 00:00:00+00:00,-0.004457703618525377
2020-06-30 00:00:00+00:00,-0.010086227510074708
2020-07-31 00:00:00+00:00,0.007908815832503358
2020-08-31 00:00:00+00:00,-0.009647621674155227
2020-09-30 00:00:00+00:00,0.004653150167811315
2020-10-31 00:00:00+00:00,0.007153631971487107
2020-11-30 00:00:00+00:00,-0.011053395313230685
2020-12-31 00:00:00+00:00,-0.005159241658703406
2021-01-31 00:00:00+00:00,-0.0065445874713147
2021-02-28 00:00:00+00:00,-0.014913499876202274
2021-03-31 00:00:00+00:00,-0.011149730434238059
2021-04-30 00:00:00+00:00,0.0037102376929274428
2021-05-31 00:00:00+00:00,-0.008780771909399632
2021-06-30 00:00:00+00:00,0.002845181472237668
2021-07-31 00:00:00+00:00,-0.007847318638817047
2021-08-31 00:00:00+00:00,-0.0004931964616428086
2021-09-30 00:00:00+00:00,0.003204912890322209
2021-10-31 00:00:00+00:00,0.015775220522007194
2021-11-30 00:00:00+00:00,-0.016464785066872323
2021-12-31 00:00:00+00:00,0.00375574200419182
2022-01-31 00:00:00+00:00,-0.0038684660032395346
2022-02-28 00:00:00+00:00,0.00629831623752497
2022-03-31 00:00:00+00:00,0.02812241043895547
2022-04-30 00:00:00+00:00,0.011784913320800117
2022-05-31 00:00:00+00:00,-0.001090133270568172
2022-06-30 00:00:00+00:00,0.00606538231753273
2022-07-31 00:00:00+00:00,-0.0007844084895948233
2022-08-31 00:00:00+00:00,0.013917817889343542
2022-09-30 00:00:00+00:00,-0.01392100431900245
2022-10-31 00:00:00+00:00,0.00846576801127319
2022-11-30 00:00:00+00:00,-0.013438839082345333
2022-12-31 00:00:00+00:00,-0.00911970255462713
2023-01-31 00:00:00+00:00,0.0030480604724711924
2023-02-28 00:00:00+00:00,0.0021413347041694397
2023-03-31 00:00:00+00:00,-0.01234054012262853
2023-04-30 00:00:00+00:00,-0.012544055609284399
2023-05-31 00:00:00+00:00,-0.0017985461384192325
2023-06-30 00:00:00+00:00,0.014025215933914037
2023-07-31 00:00:00+00:00,0.001570961487653122
2023-08-31 00:00:00+00:00,-0.0010208817475548804
2023-09-30 00:00:00+00:00,-0.006767434765313718
2023-10-31 00:00:00+00:00,0.01080681159855068
2023-11-30 00:00:00+00:00,-0.003663325695111519
2023-12-31 00:00:00+00:00,0.009871891803119315
2024-01-31 00:00:00+00:00,-0.005276494827750722
2024-02-29 00:00:00+00:00,0.0009755354271510086
2024-03-31 00:00:00+00:00,-0.0043069692126127546
2024-04-30 00:00:00+00:00,-0.006495911265664844
2024-05-31 00:00:00+00:00,-0.0018471809863626065
2024-06-30 00:00:00+00:00,-0.003155972782066141
2024-07-31 00:00:00+00:00,0.011488817377363514
2024-08-31 00:00:00+00:00,-0.0004810201349868537
2024-09-30 00:00:00+00:00,0.0020813432644550822
2024-10-31 00:00:00+00:00,-0.0044017999784861095
2024-11-30 00:00:00+00:00,0.0023177566855647758
2024-12-31 00:00:00+00:00,0.004778111480620906
2025-01-31 00:00:00+00:00,0.010158683425698367
2025-02-28 00:00:00+00:00,0.0030436297056024575
2025-03-31 00:00:00+00:00,-0.0066781221560384685
2025-04-30 00:00:00+00:00,0.0004388370613814807
2025-05-31 00:00:00+00:00,-0.0001316669636086676
2025-06-30 00:00:00+00:00,-0.00405524522277545
2025-07-31 00:00:00+00:00,-0.0033715167134473756
2025-08-31 00:00:00+00:00,0.0028371505110877937
2025-09-30 00:00:00+00:00,0.005446739986945115
2025-10-31 00:00:00+00:00,-0.005461601677196004
2025-11-30 00:00:00+00:00,-0.005499949529503834
2025-12-31 00:00:00+00:00,-0.004320685272942604
2026-01-31 00:00:00+00:00,0.007962335418129962
2026-02-28 00:00:00+00:00,-0.006240550166537906
2026-03-31 00:00:00+00:00,0.0022643047588637444
2026-04-30 00:00:00+00:00,0.005951623229649483
2026-05-31 00:00:00+00:00,-0.004092937549764031
2026-06-30 00:00:00+00:00,0.0007241293748847522
2026-07-31 00:00:00+00:00,-0.0009265539909637521
2026-08-31 00:00:00+00:00,-0.0034464054886443884
2026-09-30 00:00:00+00:00,0.008738081247120943
