time,country_gpr_sort
2021-01-31 00:00:00+00:00,0.01346035061076356
2021-02-28 00:00:00+00:00,-0.004940354521309254
2021-03-31 00:00:00+00:00,0.002616277959976543
2021-04-30 00:00:00+00:00,-0.005231330272929768
2021-05-31 00:00:00+00:00,0.009450006121512367
2021-06-30 00:00:00+00:00,-0.0024033147376246733
2021-07-31 00:00:00+00:00,0.011132962092541332
2021-08-31 00:00:00+00:00,0.0010751193143938576
2021-09-30 00:00:00+00:00,-0.0007688504176098787
2021-10-31 00:00:00+00:00,-0.0038424199761587507
2021-11-30 00:00:00+00:00,-0.005939420655917571
2021-12-31 00:00:00+00:00,0.0007318697752161096
2022-01-31 00:00:00+00:00,0.008690948992239766
2022-02-28 00:00:00+00:00,-0.006061545434625004
2022-03-31 00:00:00+00:00,-0.008225194518049483
2022-04-30 00:00:00+00:00,-0.005313781167742948
2022-05-31 00:00:00+00:00,-0.002568652484319367
2022-06-30 00:00:00+00:00,0.002245650539493438
2022-07-31 00:00:00+00:00,0.010997319190280797
2022-08-31 00:00:00+00:00,0.01122153598825748
2022-09-30 00:00:00+00:00,-0.005918052507247418
2022-10-31 00:00:00+00:00,-0.01658632056707987
2022-11-30 00:00:00+00:00,-0.006153190590207913
2022-12-31 00:00:00+00:00,0.006467572613229944
2023-01-31 00:00:00+00:00,0.008438744800932207
2023-02-28 00:00:00+00:00,-0.005281897496053234
2023-03-31 00:00:00+00:00,0.00296732899524188
2023-04-30 00:00:00+00:00,-0.016080874468785034
2023-05-31 00:00:00+00:00,-0.0008350576891836825
2023-06-30 00:00:00+00:00,-0.001028871476131843
2023-07-31 00:00:00+00:00,0.003064237254087665
2023-08-31 00:00:00+00:00,-0.0019939243859031786
2023-09-30 00:00:00+00:00,-0.008659851890802206
2023-10-31 00:00:00+00:00,-0.005125515647964263
2023-11-30 00:00:00+00:00,0.003939924980709497
2023-12-31 00:00:00+00:00,-0.002700977221473888
2024-01-31 00:00:00+00:00,-0.012776865742071597
2024-02-29 00:00:00+00:00,0.002724919858331898
2024-03-31 00:00:00+00:00,-0.0008289868716110371
2024-04-30 00:00:00+00:00,-0.006299041816807072
2024-05-31 00:00:00+00:00,-0.004600490884574038
2024-06-30 00:00:00+00:00,-0.002187633718467752
2024-07-31 00:00:00+00:00,0.029596320914426544
2024-08-31 00:00:00+00:00,0.0006903917221203759
2024-09-30 00:00:00+00:00,-0.002746822085994527
2024-10-31 00:00:00+00:00,-0.014028177492232397
2024-11-30 00:00:00+00:00,0.00559790443240038
2024-12-31 00:00:00+00:00,-0.006530012797716811
2025-01-31 00:00:00+00:00,-0.00017940876685162976
2025-02-28 00:00:00+00:00,-0.001024801070789061
2025-03-31 00:00:00+00:00,0.0015724339430374101
2025-04-30 00:00:00+00:00,-0.008928111484609258
2025-05-31 00:00:00+00:00,-0.0012378154537414643
2025-06-30 00:00:00+00:00,0.006183051286229979
2025-07-31 00:00:00+00:00,0.003703151413400274
2025-08-31 00:00:00+00:00,-0.00044725602086226335
2025-09-30 00:00:00+00:00,0.007272575956983385
2025-10-31 00:00:00+00:00,0.011260184626813885
2025-11-30 00:00:00+00:00,-0.005724725703973865
2025-12-31 00:00:00+00:00,-0.007743475934861244
2026-01-31 00:00:00+00:00,-0.005820981771887612
2026-02-28 00:00:00+00:00,0.006445802828177971
2026-03-31 00:00:00+00:00,-0.009529944715109373
2026-04-30 00:00:00+00:00,0.0053302773657810665
2026-05-31 00:00:00+00:00,-0.0011213568783875472
2026-06-30 00:00:00+00:00,-0.003703156421386189
2026-07-31 00:00:00+00:00,-0.0022546813870780724
2026-08-31 00:00:00+00:00,0.002117512711727887
2026-09-30 00:00:00+00:00,-0.007422658102133495
