time,low_hpi_xs
2021-03-31 00:00:00+00:00,0.008103590264220584
2021-04-30 00:00:00+00:00,-0.007504260365822302
2021-05-31 00:00:00+00:00,-0.005745131659864233
2021-06-30 00:00:00+00:00,0.005799645502725381
2021-07-31 00:00:00+00:00,0.006778429737439362
2021-08-31 00:00:00+00:00,-0.004030521851536295
2021-09-30 00:00:00+00:00,0.002578512694581425
2021-10-31 00:00:00+00:00,-0.019178314222757176
2021-11-30 00:00:00+00:00,0.02254692091344057
2021-12-31 00:00:00+00:00,-0.0040976756218091825
2022-01-31 00:00:00+00:00,0.01192287954664617
2022-02-28 00:00:00+00:00,-0.011432711964937448
2022-03-31 00:00:00+00:00,-0.022676072166231354
2022-04-30 00:00:00+00:00,0.00318313551202265
2022-05-31 00:00:00+00:00,0.002041434124846697
2022-06-30 00:00:00+00:00,0.012877514711335136
2022-07-31 00:00:00+00:00,-0.0022320159967302855
2022-08-31 00:00:00+00:00,-0.007392761938349812
2022-09-30 00:00:00+00:00,0.013619321662125872
2022-10-31 00:00:00+00:00,0.02668137764538203
2022-11-30 00:00:00+00:00,-0.002169584621237841
2022-12-31 00:00:00+00:00,-0.0051298403114969915
2023-01-31 00:00:00+00:00,0.0025301501740511156
2023-02-28 00:00:00+00:00,-0.001551710902791048
2023-03-31 00:00:00+00:00,-0.00623556898486366
2023-04-30 00:00:00+00:00,-0.0036141966917092594
2023-05-31 00:00:00+00:00,0.0032059908435451145
2023-06-30 00:00:00+00:00,0.014835520202934438
2023-07-31 00:00:00+00:00,-0.00504104728928223
2023-08-31 00:00:00+00:00,-0.006383222020644896
2023-09-30 00:00:00+00:00,0.01532378117025801
2023-10-31 00:00:00+00:00,-0.009338431087577037
2023-11-30 00:00:00+00:00,0.010276217803135701
2023-12-31 00:00:00+00:00,-0.008783980929269797
2024-01-31 00:00:00+00:00,0.002604477859621701
2024-02-29 00:00:00+00:00,0.009078096103947386
2024-03-31 00:00:00+00:00,0.0023059840792738484
2024-04-30 00:00:00+00:00,-0.00013075156256681097
2024-05-31 00:00:00+00:00,-0.0015525653856410804
2024-06-30 00:00:00+00:00,-0.006383208259343576
2024-07-31 00:00:00+00:00,0.004718070764230919
2024-08-31 00:00:00+00:00,-0.006355252804385647
2024-09-30 00:00:00+00:00,0.0003826405353075657
2024-10-31 00:00:00+00:00,0.013185895372383794
2024-11-30 00:00:00+00:00,-0.009462725641474434
2024-12-31 00:00:00+00:00,0.01098642378252035
2025-01-31 00:00:00+00:00,-0.00045530016396089223
2025-02-28 00:00:00+00:00,-0.0029111561784008755
2025-03-31 00:00:00+00:00,-0.002050172349149726
2025-04-30 00:00:00+00:00,-0.0013496892392491633
2025-05-31 00:00:00+00:00,-0.0010233623989649443
2025-06-30 00:00:00+00:00,-0.005694028879696056
2025-07-31 00:00:00+00:00,-0.0007537828527677259
2025-08-31 00:00:00+00:00,-0.005967633199792988
2025-09-30 00:00:00+00:00,-0.011467280880259723
2025-10-31 00:00:00+00:00,0.00042169836532890415
2025-11-30 00:00:00+00:00,0.0004502658814991012
2025-12-31 00:00:00+00:00,-0.001559981563118873
2026-01-31 00:00:00+00:00,-0.0056726126920366715
2026-02-28 00:00:00+00:00,-0.006395581189872157
2026-03-31 00:00:00+00:00,0.0005800138014588896
2026-04-30 00:00:00+00:00,-0.0026884497116078654
2026-05-31 00:00:00+00:00,6.101368354527459e-05
2026-06-30 00:00:00+00:00,-0.002475086041805241
2026-07-31 00:00:00+00:00,0.0072426114884673876
2026-08-31 00:00:00+00:00,0.0004520782726848971
2026-09-30 00:00:00+00:00,-0.0038739836190769816
