time,low_money_growth_z_xs
2020-03-31 00:00:00+00:00,-0.024036325374899303
2020-04-30 00:00:00+00:00,0.007620746176098425
2020-05-31 00:00:00+00:00,0.01577714450440837
2020-06-30 00:00:00+00:00,-0.0009658533487320042
2020-07-31 00:00:00+00:00,-0.00046937476816399926
2020-08-31 00:00:00+00:00,-0.010152558320227434
2020-09-30 00:00:00+00:00,-0.009632330639439912
2020-10-31 00:00:00+00:00,-0.005514706954016013
2020-11-30 00:00:00+00:00,-0.0002502068826555348
2020-12-31 00:00:00+00:00,-0.001863379889642136
2021-01-31 00:00:00+00:00,0.011754605748716784
2021-02-28 00:00:00+00:00,0.002426095372555004
2021-03-31 00:00:00+00:00,0.01952039196758304
2021-04-30 00:00:00+00:00,0.0008364876645110542
2021-05-31 00:00:00+00:00,-0.00377003279322341
2021-06-30 00:00:00+00:00,-0.0014414735256244038
2021-07-31 00:00:00+00:00,-0.01085947646671892
2021-08-31 00:00:00+00:00,-0.0004351403049460689
2021-09-30 00:00:00+00:00,-0.002685101933048939
2021-10-31 00:00:00+00:00,-0.009439419147493466
2021-11-30 00:00:00+00:00,0.013531943201255947
2021-12-31 00:00:00+00:00,-0.004472417516441118
2022-01-31 00:00:00+00:00,0.0024090842071538
2022-02-28 00:00:00+00:00,-0.005443099926361605
2022-03-31 00:00:00+00:00,-0.020707322679629603
2022-04-30 00:00:00+00:00,0.0018505834865434334
2022-05-31 00:00:00+00:00,-0.001803289057589419
2022-06-30 00:00:00+00:00,-0.0024783558282204243
2022-07-31 00:00:00+00:00,-0.01040284638923794
2022-08-31 00:00:00+00:00,-0.01256484148632675
2022-09-30 00:00:00+00:00,0.005403592545246028
2022-10-31 00:00:00+00:00,0.01620383450998575
2022-11-30 00:00:00+00:00,-0.009285897726921455
2022-12-31 00:00:00+00:00,0.00014062740074050062
2023-01-31 00:00:00+00:00,0.005150912818225217
2023-02-28 00:00:00+00:00,-0.001846526288745709
2023-03-31 00:00:00+00:00,0.01333498149766954
2023-04-30 00:00:00+00:00,0.010475961475443274
2023-05-31 00:00:00+00:00,-0.007698620567854753
2023-06-30 00:00:00+00:00,0.012223688015007506
2023-07-31 00:00:00+00:00,-0.0022130957099862902
2023-08-31 00:00:00+00:00,0.007468120099999753
2023-09-30 00:00:00+00:00,0.002513369674969068
2023-10-31 00:00:00+00:00,-0.003106187131770244
2023-11-30 00:00:00+00:00,0.005700886209734746
2023-12-31 00:00:00+00:00,-0.0009412155129849831
2024-01-31 00:00:00+00:00,0.0019250651270743546
2024-02-29 00:00:00+00:00,0.00562298121978877
2024-03-31 00:00:00+00:00,-0.006600096482633044
2024-04-30 00:00:00+00:00,-0.010199420522629787
2024-05-31 00:00:00+00:00,-0.0024855819673027524
2024-06-30 00:00:00+00:00,-0.004065459299200325
2024-07-31 00:00:00+00:00,0.012966065869243426
2024-08-31 00:00:00+00:00,0.0060467894859188576
2024-09-30 00:00:00+00:00,0.0020475703913027665
2024-10-31 00:00:00+00:00,-0.016535911169500817
2024-11-30 00:00:00+00:00,0.00950069028153
2024-12-31 00:00:00+00:00,0.001856307428284465
2025-01-31 00:00:00+00:00,0.007749549326409699
2025-02-28 00:00:00+00:00,0.00261178851661259
2025-03-31 00:00:00+00:00,-0.014739328534217888
2025-04-30 00:00:00+00:00,-0.0020679344106098174
2025-05-31 00:00:00+00:00,-0.003923871711525084
2025-06-30 00:00:00+00:00,0.0008120204016557331
2025-07-31 00:00:00+00:00,-0.005077503552133988
2025-08-31 00:00:00+00:00,-0.002012982498577176
2025-09-30 00:00:00+00:00,-0.003708172671893273
2025-10-31 00:00:00+00:00,0.0060066051881884075
2025-11-30 00:00:00+00:00,-0.0009499960289027776
2025-12-31 00:00:00+00:00,-0.007139607518786617
2026-01-31 00:00:00+00:00,-0.007274191811925013
2026-02-28 00:00:00+00:00,-0.006509344928793959
2026-03-31 00:00:00+00:00,-0.0015647660692444942
2026-04-30 00:00:00+00:00,-0.0018224152225581047
2026-05-31 00:00:00+00:00,-0.00396639421604672
2026-06-30 00:00:00+00:00,0.0021185857372050254
2026-07-31 00:00:00+00:00,-0.00026878176357414407
2026-08-31 00:00:00+00:00,0.0054820882678474625
2026-09-30 00:00:00+00:00,0.00930938426635608
