time,cip_ew
2021-07-31 00:00:00+00:00,0.0013931837175609196
2021-08-31 00:00:00+00:00,0.00449720120251107
2021-09-30 00:00:00+00:00,-0.001781918185377207
2021-10-31 00:00:00+00:00,0.008839472462954578
2021-11-30 00:00:00+00:00,-0.002201498387609413
2021-12-31 00:00:00+00:00,0.003914646334654437
2022-01-31 00:00:00+00:00,-0.0048333300318123
2022-02-28 00:00:00+00:00,0.006526422423918765
2022-03-31 00:00:00+00:00,0.02079082743258498
2022-04-30 00:00:00+00:00,0.010942088717369458
2022-05-31 00:00:00+00:00,-0.002996818873023499
2022-06-30 00:00:00+00:00,0.0020481488661898695
2022-07-31 00:00:00+00:00,-0.004301518621050993
2022-08-31 00:00:00+00:00,0.008630387810856455
2022-09-30 00:00:00+00:00,0.006748238638767168
2022-10-31 00:00:00+00:00,0.0046504559999756
2022-11-30 00:00:00+00:00,-0.0035692560049139788
2022-12-31 00:00:00+00:00,-0.007241282387064341
2023-01-31 00:00:00+00:00,0.003693659703956298
2023-02-28 00:00:00+00:00,0.0015008637162856608
2023-03-31 00:00:00+00:00,-0.004309248314797953
2023-04-30 00:00:00+00:00,0.0022032490684036343
2023-05-31 00:00:00+00:00,0.0010226853921009305
2023-06-30 00:00:00+00:00,0.004034730470720671
2023-07-31 00:00:00+00:00,-0.0015623866700061884
2023-08-31 00:00:00+00:00,0.00441160834394827
2023-09-30 00:00:00+00:00,-0.00231581973186612
2023-10-31 00:00:00+00:00,0.002473499718989247
2023-11-30 00:00:00+00:00,-0.0038244312367806677
2023-12-31 00:00:00+00:00,0.00012279438906936946
2024-01-31 00:00:00+00:00,-0.0010890410295743003
2024-02-29 00:00:00+00:00,0.0004974679931599724
2024-03-31 00:00:00+00:00,0.0001389576587365049
2024-04-30 00:00:00+00:00,0.0006463890441223974
2024-05-31 00:00:00+00:00,-0.004405329029688709
2024-06-30 00:00:00+00:00,-0.00015376485467466505
2024-07-31 00:00:00+00:00,0.0002596162071284436
2024-08-31 00:00:00+00:00,-0.004656267593954655
2024-09-30 00:00:00+00:00,-3.49972509415819e-05
2024-10-31 00:00:00+00:00,-0.0012313715341848441
2024-11-30 00:00:00+00:00,-0.0013231340690023075
2024-12-31 00:00:00+00:00,0.0011877921141467684
2025-01-31 00:00:00+00:00,-0.0005521390679212868
2025-02-28 00:00:00+00:00,0.0008957454136899745
2025-03-31 00:00:00+00:00,0.004358651710095085
2025-04-30 00:00:00+00:00,-0.0010449514430098672
2025-05-31 00:00:00+00:00,0.0010260070928438392
2025-06-30 00:00:00+00:00,0.0031325056701245746
2025-07-31 00:00:00+00:00,-0.000522265872896388
2025-08-31 00:00:00+00:00,0.0032926664164323327
2025-09-30 00:00:00+00:00,0.003048796273772858
2025-10-31 00:00:00+00:00,-0.0013387854979290958
2025-11-30 00:00:00+00:00,0.0006978850913050838
2025-12-31 00:00:00+00:00,0.0006021084583018865
2026-01-31 00:00:00+00:00,0.001100261428370608
2026-02-28 00:00:00+00:00,0.0012031710436968268
2026-03-31 00:00:00+00:00,0.0008933652363292133
2026-04-30 00:00:00+00:00,0.0014559276531243004
2026-05-31 00:00:00+00:00,-0.0008857815790924706
2026-06-30 00:00:00+00:00,0.0024108509991904725
2026-07-31 00:00:00+00:00,-0.001367998221435629
2026-08-31 00:00:00+00:00,0.000673485590002354
2026-09-30 00:00:00+00:00,0.0017691255941034711
