time,cli_ew
2017-01-31 00:00:00+00:00,0.0036724600382211925
2017-02-28 00:00:00+00:00,0.0004922683732451194
2017-03-31 00:00:00+00:00,-0.0043397162806589895
2017-04-30 00:00:00+00:00,0.001496733921874105
2017-05-31 00:00:00+00:00,-0.0015185937252919501
2017-06-30 00:00:00+00:00,0.00378997778707868
2017-07-31 00:00:00+00:00,0.0012372844698440577
2017-08-31 00:00:00+00:00,0.0003332304327829938
2017-09-30 00:00:00+00:00,0.007865101567998689
2017-10-31 00:00:00+00:00,0.0002689706903100664
2017-11-30 00:00:00+00:00,0.006274322931261622
2017-12-31 00:00:00+00:00,-0.0023375593726425725
2018-01-31 00:00:00+00:00,-0.0012742524068168892
2018-02-28 00:00:00+00:00,0.006455128917359998
2018-03-31 00:00:00+00:00,0.0007076041565745594
2018-04-30 00:00:00+00:00,-0.0005200075111481128
2018-05-31 00:00:00+00:00,0.0020586495137315808
2018-06-30 00:00:00+00:00,0.002574413109057927
2018-07-31 00:00:00+00:00,-0.0031558612055304636
2018-08-31 00:00:00+00:00,0.0021558233883600675
2018-09-30 00:00:00+00:00,-0.005901745849672069
2018-10-31 00:00:00+00:00,0.005631982472121377
2018-11-30 00:00:00+00:00,0.0033881445125607534
2018-12-31 00:00:00+00:00,-0.0003809722452380315
2019-01-31 00:00:00+00:00,-0.0009911812189801195
2019-02-28 00:00:00+00:00,-0.005691874137407127
2019-03-31 00:00:00+00:00,0.004525315615694803
2019-04-30 00:00:00+00:00,-0.0029021762315815103
2019-05-31 00:00:00+00:00,0.003194079265431693
2019-06-30 00:00:00+00:00,4.931966673504817e-05
2019-07-31 00:00:00+00:00,-0.0013221670275250785
2019-08-31 00:00:00+00:00,0.0008741292236431608
2019-09-30 00:00:00+00:00,-0.0015131272903771142
2019-10-31 00:00:00+00:00,0.005583651980601179
2019-11-30 00:00:00+00:00,-0.001301473930612751
2019-12-31 00:00:00+00:00,0.006704048831011056
2020-01-31 00:00:00+00:00,-0.007232235140986476
2020-02-29 00:00:00+00:00,-0.0031477576573016863
2020-03-31 00:00:00+00:00,-0.020051231013502924
2020-04-30 00:00:00+00:00,0.008776363883324256
2020-05-31 00:00:00+00:00,-0.004374746532357698
2020-06-30 00:00:00+00:00,0.003978825162797461
2020-07-31 00:00:00+00:00,-0.003046707010544325
2020-08-31 00:00:00+00:00,-0.0005209370761454224
2020-09-30 00:00:00+00:00,-0.004773189519487242
2020-10-31 00:00:00+00:00,0.002564708035377672
2020-11-30 00:00:00+00:00,0.00013867647419374407
2020-12-31 00:00:00+00:00,-0.0001453725858274746
2021-01-31 00:00:00+00:00,-0.0014291978365825742
2021-02-28 00:00:00+00:00,-3.6941934369205676e-05
2021-03-31 00:00:00+00:00,0.0035154960050864936
2021-04-30 00:00:00+00:00,0.003980192003454341
2021-05-31 00:00:00+00:00,0.0019209506398116805
2021-06-30 00:00:00+00:00,-0.0010304439665896892
2021-07-31 00:00:00+00:00,0.0019814660468411294
2021-08-31 00:00:00+00:00,-0.000960915491460268
2021-09-30 00:00:00+00:00,-0.002409664103517506
2021-10-31 00:00:00+00:00,0.005865477341988168
2021-11-30 00:00:00+00:00,-0.0015790991959001577
2021-12-31 00:00:00+00:00,0.000267880412269772
2022-01-31 00:00:00+00:00,0.0048603908484643465
2022-02-28 00:00:00+00:00,-0.005003920600182177
2022-03-31 00:00:00+00:00,-0.009162979021618445
2022-04-30 00:00:00+00:00,-0.00011719720821190549
2022-05-31 00:00:00+00:00,0.0019130522350638834
2022-06-30 00:00:00+00:00,-0.0043962352540593
2022-07-31 00:00:00+00:00,0.008938963746068618
2022-08-31 00:00:00+00:00,-0.0008524101397811013
2022-09-30 00:00:00+00:00,0.00010395063998602794
2022-10-31 00:00:00+00:00,-0.013762661243397978
2022-11-30 00:00:00+00:00,0.012429606355158329
2022-12-31 00:00:00+00:00,0.007111949617790936
2023-01-31 00:00:00+00:00,0.00396338622337522
2023-02-28 00:00:00+00:00,-0.008594976121914955
2023-03-31 00:00:00+00:00,-0.0019525812572874779
2023-04-30 00:00:00+00:00,-0.00835747463021086
2023-05-31 00:00:00+00:00,-0.0026424339677085795
2023-06-30 00:00:00+00:00,-0.006200148837687047
2023-07-31 00:00:00+00:00,0.0025431828625359643
2023-08-31 00:00:00+00:00,0.004595773824286997
2023-09-30 00:00:00+00:00,-0.009292614658906184
2023-10-31 00:00:00+00:00,0.0037924645388518474
2023-11-30 00:00:00+00:00,0.0020671037687767235
2023-12-31 00:00:00+00:00,-0.006158742868513034
2024-01-31 00:00:00+00:00,0.004616865038635121
2024-02-29 00:00:00+00:00,0.0019782300162773936
2024-03-31 00:00:00+00:00,-0.0013408606820263236
2024-04-30 00:00:00+00:00,-0.0005893750166789946
2024-05-31 00:00:00+00:00,-0.000727839287384735
2024-06-30 00:00:00+00:00,-0.0021917730170410987
2024-07-31 00:00:00+00:00,0.005882086403842912
2024-08-31 00:00:00+00:00,0.0024434823716623644
2024-09-30 00:00:00+00:00,0.0007310194683243232
2024-10-31 00:00:00+00:00,0.002070562183777991
2024-11-30 00:00:00+00:00,-0.0020634587416267225
2024-12-31 00:00:00+00:00,-0.00026233277123999255
2025-01-31 00:00:00+00:00,-0.0047456460605315165
2025-02-28 00:00:00+00:00,-0.004547839887929395
2025-03-31 00:00:00+00:00,-0.004658491976070822
2025-04-30 00:00:00+00:00,-0.0023517249206390645
2025-05-31 00:00:00+00:00,-0.000535846812257712
2025-06-30 00:00:00+00:00,0.0030294143878850655
2025-07-31 00:00:00+00:00,0.007527698321193377
2025-08-31 00:00:00+00:00,-0.003348234977585296
2025-09-30 00:00:00+00:00,0.00011907413210465734
2025-10-31 00:00:00+00:00,0.003982818531260923
2025-11-30 00:00:00+00:00,0.00037710253926248605
2025-12-31 00:00:00+00:00,-0.0006758232489152416
2026-01-31 00:00:00+00:00,-0.0041001082984862824
2026-02-28 00:00:00+00:00,-0.0011874203215337387
2026-03-31 00:00:00+00:00,0.0004034736854465759
2026-04-30 00:00:00+00:00,-0.0033576722560090255
2026-05-31 00:00:00+00:00,-2.7899412404774893e-06
2026-06-30 00:00:00+00:00,0.0008557445926604679
2026-07-31 00:00:00+00:00,-0.0010437640687394056
2026-08-31 00:00:00+00:00,-0.003520029851747153
2026-09-30 00:00:00+00:00,0.0058217047758697404
